"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,0,0,0,418000,0,0,0,6389000,34,4,289401,2,13.5,0,0,13.5,0,13.5,0,0,13.5,0,0,0,0,0,0,13.5,0,0,13.5,0,13.5,0,0,13.5,0,0,0,0,0,0,19.6666666666667,2,281.481481481481,504222.222222222,0,504222.222222222,0,0,0,0,0,0,30962.962962963,0,0,0,473259.259259259,41777.7777777778,17703.7037037037,0,0,0,101851.851851852,0,2474.07407407407,86974.537037037,3014.66666666667,89989.2037037037,35305.5555555556,194111.111111111,0,194111.111111111,692919.777777778,724259.259259259,42518.5185185185,1459697.55555556,1828714.0344305,18224.5438140741,35320.2712740741,53544.8150881482,961364.836213208,80642.1137176524,2542422.94444444,247655.926199259,2790078.8706437,-880722.722495555,1909356.14814815,38.5925925925926,308.592592592593,378.074074074074,11.5555555555556,185244.444444444,833200,878859.259259259,12052.4444444444,0,0,0,0,0,0,0,0,74.0740740740741,0,0,0,444.444444444444,518.518518518518,19.9259259259259,14.5185185185185,35.3333333333333,1.25925925925926,4.81481481481481,3.92592592592593,79.7777777777778,1.11111111111111,0,0,0,7.40740740740741,0,3.11111111111111,0,4.37037037037037,44.2962962962963,4.66666666666667,0,0,0,3.48148148148148,5.48148148148148,0,0,4.51851851851852,0,0,0,0.592592592592593,0,0,0,0,0.740740740740741,1.6875
3,0,0,0,0,0,0,425000,0,0,0,0,34,4,289401,2,13.6,0,0,13.6,0,13.6,0,0,13.6,0,0,0,0,0,0,13.6,0,0,13.6,0,13.6,0,0,13.6,0,0,0,0,0,0,30,2,73.5294117647059,31250,0,31250,0,0,0,0,0,0,31250,0,0,0,0,0,66764.7058823529,3117.64705882353,0,6764.70588235294,0,0,29963.2352941176,29005.5147058823,11149.3421052632,40154.8568111455,102463.235294118,66176.4705882353,0,66176.4705882353,1059857.64705882,399067.941176471,33455.8823529412,1492381.47058824,978098.698928192,23727.4558200464,27961.5868235294,51689.0426435759,1202027.67111476,450996.889307102,2062260.85681115,117865.513231811,2180126.37004296,-751030.781807663,1429095.58823529,30.6617647058824,278.75,107.279411764706,7.64705882352941,131845.588235294,986926.470588235,297323.529411765,13000,0,0,0,0,0,0,0,0,294.117647058824,0,0,0,0,294.117647058824,25.4411764705882,9.33823529411765,4.48529411764706,6.76470588235294,19.6323529411765,6.76470588235294,72.4264705882353,17.5735294117647,0,0,0,0,0,0,1.98529411764706,0,26.25,4.55882352941176,0,0,0,0,0,2.72058823529412,0,19.3382352941176,0,0,0,0,0,0,0,0,0,1.6875
3,0,0,0,0,0,0,48000,0,0,0,0,99,1,264842,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,139,48000,0,48000,0,0,0,0,0,0,48000,0,0,0,0,0,84000,0,0,4000,0,0,0,12880,8568,21448,136775,1500000,0,1500000,780384,0,0,780384,559065,40733.4369,15211.9744,55945.4113,2336329.4113,-117065,1339449,1555945.4113,2895394.4113,-2453394.4113,442000,85,0,0,0,442000,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,21,0,0,0,17,0,38,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,27.125
3,0,0,0,0,0,0,514000,0,0,0,6921000,99,4,264842,1,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,20,1,291.666666666667,1239166.66666667,0,1239166.66666667,0,0,0,0,0,0,85666.6666666667,0,0,0,1153500,251500,63666.6666666667,0,0,1833.33333333333,0,0,162500,211033.333333333,52610.5263157895,263643.859649123,127652.777777778,0,158166.666666667,158166.666666667,1858858.5,541333.333333333,29333.3333333333,2429525.16666667,3080921.07158789,61870.6703421053,68859.9844333333,130730.654775439,2012306.72061445,7031107.92841211,4804330.47076023,288897.321442105,5093227.79220234,5018801.20779766,10112029,1465.33333333333,939.666666666667,67,0,6551397.83333333,3400111.16666667,160520,0,0,0,0,0,0,0,0,0,666.666666666667,0,0,0,1336.66666666667,2003.33333333333,23.5,49.3333333333333,0,33.8333333333333,30.8333333333333,0,137.5,0,0,0,0,0,0,3,0,0,63.5,13,0,0,0,0,47,0,0,11,0,0,0,0,0,0,0,0,0,6.90909090909091
3,0,0,0,0,0,0,713000,0,0,0,426000,34,4,289401,2,13.66,0,0,13.66,0,13.66,0,0,13.66,0,0,0,0,0,0,13.66,0,0,13.66,0,13.66,0,0,13.66,0,0,0,0,0,0,12,2,308.565153733529,83382.1376281113,0,83382.1376281113,0,0,0,0,0,0,52196.1932650073,0,0,0,31185.944363104,184260.614934114,108711.566617862,0,0,53001.4641288433,25475.8418740849,0,0,198588.152757443,19876.1269939123,218464.279751355,116949.243533431,246614.20204978,0,246614.20204978,1298348.97510981,214055.636896047,12737.9209370425,1525142.5329429,1295504.62552796,47994.7101000488,32867.5710248902,80862.281124939,1636760.53905746,1947335.78442812,2604788.6814107,327476.483174719,2932265.16458542,310575.245370656,3242840.40995608,299.414348462665,625.329428989751,209.663250366032,0,1095812.59150805,1790600.29282577,356427.525622255,0,0,0,0,0,0,0,0,0,439.238653001464,0,0,0,29.2825768667643,468.521229868228,22.4011713030747,6.66178623718887,3.29428989751098,0,34.1874084919473,8.41874084919473,74.9633967789165,3.51390922401171,0,0,0,0,0,3.07467057101025,0,0,3.80673499267936,16.1054172767204,0,0,0,3.87994143484627,34.4802342606149,0,0,10.1024890190337,0,0,0,0,0,0,0,0,0,1.6875
3,0,0,0,0,0,0,80000,0,0,0,0,34,4,289401,2,7.2,0,0,7.2,0,7.2,0,0,7.2,0,0,0,0,0,0,7.2,0,0,7.2,0,7.2,0,0,7.2,0,0,0,0,0,0,22,2,434.722222222222,11111.1111111111,0,11111.1111111111,0,0,0,0,0,0,11111.1111111111,0,0,0,0,49027.7777777778,40555.5555555556,0,52083.3333333333,4166.66666666667,183333.333333333,0,4638.88888888889,131343.75,10908.3333333333,142252.083333333,30393.5185185185,537793.888888889,0,537793.888888889,2276830.13888889,286805.555555556,9583.33333333333,2573219.02777778,1094840.95505068,41403.2492824074,48441.0525277778,89844.3018101852,2912979.53194469,2226770.15606043,3380182.2962963,627638.190699074,4007820.48699537,-686209.37588426,3321611.11111111,231.527777777778,506.25,535.277777777778,318.333333333333,787194.444444444,1337944.44444444,909972.222222222,286500,0,0,0,0,0,0,0,0,138.888888888889,0,0,0,0,138.888888888889,45.1388888888889,43.8888888888889,16.3888888888889,0,34.4444444444444,0,139.861111111111,0,0,0,0,0,0,3.19444444444444,1.66666666666667,4.44444444444444,61.6666666666667,1.38888888888889,0,0,0,5.83333333333333,20.6944444444444,0,0,40.1388888888889,0,0,0,0.833333333333333,0,0,0,0,0,7.3
3,0,0,0,0,0,284000,0,0,0,0,0,34,4,289401,2,16,0,0,16,0,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,16,0,0,16,0,0,0,0,0,0,14,2,437.5,17750,17750,0,0,0,0,0,0,17750,0,0,0,0,0,39937.5,18125,3162.5,7062.5,18500,119625,722250,32062.5,11085.625,9371.25,20456.875,37611.9791666667,537793.875,0,537793.875,1023818.8125,1453375,63562.5,2540756.3125,2816612.11122437,21612.1490125,58419.2397875,80031.3888,1667914.3192423,772394.138775631,3866701.16666667,617825.2638,4484526.43046667,-895520.180466667,3589006.25,208.375,624.875,537.125,292.9375,708475,1642575,974312.5,263643.75,0,0,0,0,0,0,375,375,0,0,0,0,0,0,29.3125,8.3125,28.375,28.8125,15.6875,24.875,135.375,0,0,0,0,0,0,1.4375,0,0,60.8125,5,0,0,0,0,48.8125,0,0,10.0625,0,0,0,0.25,0,0,0,0,9,1.6875
3,0,0,0,0,0,341000,848000,0,0,0,0,34,4,289401,2,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,19,2,250,198166.666666667,56833.3333333333,141333.333333333,0,0,0,0,0,56833.3333333333,141333.333333333,0,0,0,0,56000,105833.333333333,8733.33333333333,0,2333.33333333333,0,0,93000,67891.1111111111,49115.6842105263,117006.795321637,182416.666666667,448161.666666667,0,448161.666666667,2455989.5,649107.333333333,40000,3145096.83333333,1710360.29246477,61766.1029522807,61123.9141,122890.017052281,3058679.35324248,1763273.04086857,4197987.9619883,571051.683718947,4769039.64570725,-1295406.31237392,3473633.33333333,52.1666666666667,536.333333333333,69.5,17.3333333333333,448633.333333333,2681083.33333333,298850,45066.6666666667,33.3333333333333,0,0,0,0,0,100,100,500,0,0,0,0,500,65.5,32.3333333333333,9.5,13.6666666666667,33.3333333333333,9.66666666666667,164,28,0,0,0,0,0,6.66666666666667,0,0,70.5,13.3333333333333,0,0,0,25.5,0,0,0,7.16666666666667,0,0,0,0,0,0,0,0,12.8333333333333,7.3
3,0,0,0,0,0,520000,0,0,0,0,0,99,2,264842,2,5.5,1.27,0.04,4.19,0,5.5,1.27,0.04,4.19,0,0,0,0,0,0,2.71,1.25,0.04,1.42,0,2.71,1.25,0.04,1.42,0,0,0,0,0,0,11.1111111111111,2,531.365313653137,191881.918819188,191881.918819188,0,0,0,0,0,0,191881.918819188,0,0,0,0,0,25092.2509225092,39483.3948339483,0,0,0,0,0,404169.741697417,105188.191881919,22894.0376772189,128082.229559138,211886.223862239,675276.752767528,0,675276.752767528,1195582.28782288,734760.885608856,0,1930343.17343173,2000198.6453033,61471.8487841005,43224.5011070111,104696.349891112,1975555.39048152,2310317.95986276,3195780.93312617,779973.102658639,3975754.03578481,334762.569381239,4310516.60516605,460.885608856089,727.675276752768,153.136531365314,15.1291512915129,1889630.99630996,2110258.30258303,290959.409594096,19667.8966789668,0,0,0,0,0,0,383.763837638376,383.763837638376,0,0,0,0,0,0,31.7343173431734,0,34.3173431734317,6.64206642066421,26.1992619926199,0,98.8929889298893,0,0,0,0,0,0,0,0,0,72.6937269372694,3.3210332103321,0,0,0,0,0,0,0,22.8782287822878,0,0,0,0,0,0,0,0,0,14.4444444444444
3,0,0,0,0,0,567000,0,0,0,0,0,34,2,289401,2,2.67,0,0,2.67,0,1.49,0,0,1.49,0,1.18,0,0,1.18,0,2.67,0,0,2.67,0,1.49,0,0,1.49,0,1.18,0,0,1.18,0,21,1,204.868913857678,212359.550561798,212359.550561798,0,0,0,0,0,0,212359.550561798,0,0,0,0,0,0,11610.4868913858,2059.92509363296,0,2996.25468164794,0,0,0,11535.5805243446,9145.61797752809,20681.1985018727,82134.8314606742,120786.516853933,112359.550561798,233146.06741573,2320046.06741573,0,0,2320046.06741573,733602.797752809,25888.7315625468,42314.5999250936,68203.3314876404,2509035.9157573,1806509.56179775,2941289.31460674,301349.398903371,3242638.71351011,-702526.353959551,2540112.35955056,117.228464419476,585.01872659176,234.082397003745,0,504082.397003745,1521048.68913858,514981.27340824,0,0,0,0,0,0,0,374.531835205993,374.531835205993,0,0,0,0,0,0,65.5430711610487,57.6779026217229,0,0,11.2359550561798,0,134.456928838951,0,0,0,0,0,0,0,0,0,115.355805243446,4.8689138576779,0,0,0,0,8.61423220973783,0,0,2.62172284644195,0,0,0,0,0,0,0,0,2.99625468164794,16.3541666666667
3,0,0,0,0,0,605000,0,0,0,0,0,34,3,289401,1,3,0,0,3,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,2,0,0,2,0,1,0,0,1,0,32.5,2,346.666666666667,201666.666666667,201666.666666667,0,0,0,0,0,0,201666.666666667,0,0,0,0,0,0,10666.6666666667,0,2000,4000,40666.6666666667,285333.333333333,68066.6666666667,63912.5,33915,97827.5,166083.333333333,215133.333333333,66000,281133.333333333,1121631,1905166.66666667,64666.6666666667,3091464.33333333,3177581.84107052,89840.5349166667,61484.1479333333,151324.68285,1512052.34177948,2979851.49226282,4257176.16666667,432458.016183333,4689634.18285,1467799.15048333,6157433.33333333,611.666666666667,925,581.666666666667,230.666666666667,2166000,2602500,1163333.33333333,225600,0,0,0,0,0,0,400,400,0,0,0,0,0,0,25.6666666666667,25.6666666666667,57.3333333333333,46.3333333333333,11.6666666666667,6.33333333333333,173,0,0,0,0,0,0,0,0,0,123.333333333333,5.66666666666667,0,0,0,8.66666666666667,13,0,0,6,0,0,0,0,0,0,0,0,16.3333333333333,16.3541666666667
3,0,0,0,0,0,638000,0,0,0,0,2556000,34,4,289401,2,13.9,0,0,13.9,0,5.4,0,0,5.4,0,8.5,0,0,8.5,0,13.9,0,0,13.9,0,5.4,0,0,5.4,0,8.5,0,0,8.5,0,37.7777777777778,2,212.94964028777,229784.17266187,45899.2805755396,183884.892086331,0,0,0,0,0,45899.2805755396,0,0,0,0,183884.892086331,90071.9424460432,55395.6834532374,1489.20863309353,0,1294.96402877698,0,0,315719.424460432,13151.4388489209,11638.6595986369,24790.0984475577,19179.8561151079,69208.6330935252,59424.4604316547,128633.09352518,981171.151079137,701690.647482014,174172.661870504,1857034.46043165,1860864.9665109,19352.9294595482,42347.8885899281,61700.8180494762,1213629.75574153,919163.810467514,2884160.81067777,190333.911574656,3074494.72225243,-294465.945274013,2780028.77697842,74.9640287769784,377.697841726619,374.676258992806,179.856115107914,359827.338129496,1284172.6618705,974158.273381295,161870.503597122,0,0,0,0,0,0,107.913669064748,107.913669064748,0,0,0,0,172.661870503597,172.661870503597,27.9136690647482,9.20863309352518,2.23021582733813,39.7841726618705,14.1726618705036,0.935251798561151,94.2446043165468,15.6115107913669,0,0,0,0,0,2.0863309352518,0,0,62.3021582733813,3.09352517985611,0,0,0,2.80575539568345,0,0,0,7.98561151079137,0,0,0,0,0,0,0,0,0.359712230215827,1.6875
3,0,0,0,0,0,727000,0,0,0,0,0,34,2,289401,2,2.77,0,0,2.77,0,0,0,0,0,0,2.77,0,0,2.77,0,2.77,0,0,2.77,0,0,0,0,0,0,2.77,0,0,2.77,0,20,2,433.212996389892,262454.873646209,262454.873646209,0,0,0,0,0,0,262454.873646209,0,0,0,0,0,281588.44765343,14440.4332129964,2490.97472924188,0,0,0,0,93862.8158844765,4097.47292418773,4639.71119133574,8737.18411552347,0,0,242960.288808664,242960.288808664,947044.40433213,458781.227436823,75090.2527075812,1480915.88447653,1679222.41705859,7368.83588447654,35453.506931408,42822.3428158845,1040451.82828437,2175254.11723744,2433891.61371841,285782.631624549,2719674.24534296,1134802.28895307,3854476.53429603,112.996389891697,693.862815884477,342.238267148014,112.996389891697,587436.823104693,2265848.37545126,839133.57400722,162057.761732852,0,0,0,0,0,0,505.415162454874,505.415162454874,0,0,0,0,0,0,21.6606498194946,37.1841155234657,10.8303249097473,16.6064981949458,0,0,86.2815884476534,0,0,0,0,0,0,3.6101083032491,0,0,60.6498194945848,15.5234657039711,0,0,0,0,0,0,0,6.13718411552347,0,0,0,0,0,0,0,0,0.36101083032491,16.3541666666667
3,0,0,0,0,0,832000,0,564000,0,0,0,34,2,289401,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,15,2,423.076923076923,536923.076923077,320000,216923.076923077,0,0,0,0,0,320000,0,216923.076923077,0,0,0,173846.153846154,117307.692307692,3538.46153846154,0,6153.84615384615,0,0,450000,10488.4615384615,64404.5344129555,74892.995951417,252500,0,243461.538461538,243461.538461538,5827128.84615385,338326.153846154,0,6165455,2486350.91902834,102152.151273684,123723.522230769,225875.673504453,6053004.5196583,1513418.31174089,8070018.22672065,469337.211965992,8539355.43868664,-4539586.20791741,3999769.23076923,240.769230769231,626.153846153846,322.692307692308,160.769230769231,914923.076923077,2084923.07692308,774846.153846154,225076.923076923,0,0,0,0,0,0,615.384615384615,615.384615384615,0,4615.38461538462,0,0,0,4615.38461538462,162.307692307692,122.692307692308,7.69230769230769,6.92307692307692,45.3846153846154,3.46153846153846,348.461538461538,47.6923076923077,0,0,0,0,0,4.61538461538461,0,0,133.076923076923,113.846153846154,0,0,0,10.3846153846154,0,0,0,35.7692307692308,0,0,0,0,0,0,0,0,3.07692307692308,16.3541666666667
3,0,0,0,103000,0,0,0,0,0,0,0,34,1,289401,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,2,300,103000,103000,0,0,0,0,103000,0,0,0,0,0,0,0,12000,40000,0,0,13000,0,0,0,2085220.83333333,89250,2174470.83333333,820625,0,95000,95000,1930852,0,0,1930852,3547496.83333333,441313.6145,34840.9432,476154.5577,2407006.5577,-643996.833333333,5383348.83333333,571154.5577,5954503.39103333,-3051003.39103333,2903500,480,103,0,0,2535000,368500,0,0,0,0,0,0,267,0,0,267,0,0,0,0,0,0,53,30,0,0,22,0,105,0,0,0,0,0,0,6,10,0,52,0,0,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,28.2903225806452
3,0,0,0,103000,0,0,0,0,0,0,0,34,1,289401,2,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,18.3333333333333,2,720,68666.6666666667,68666.6666666667,0,0,0,0,68666.6666666667,0,0,0,0,0,0,0,20000,60000,0,0,17333.3333333333,0,0,0,594469.722222222,42840,637309.722222222,182366.666666667,199500,0,199500,1748234.66666667,0,0,1748234.66666667,1275077.38888889,183238.326716667,31776.2954666667,215014.622183333,2162749.28885,-42010.7222222222,3023312.05555556,414514.622183333,3437826.67773889,-2204760.01107222,1233066.66666667,260.666666666667,80,38,0,886266.666666667,248000,98800,0,0,0,0,0,115.333333333333,0,0,115.333333333333,0,0,0,0,0,0,29.3333333333333,18,0,0,40.6666666666667,0,88,0,0,0,0,0,0,10,0,0,34.6666666666667,6,0,0,0,0,31.3333333333333,0,0,6,0,0,0,0,0,0,0,0,0,28.2903225806452
3,0,0,0,108000,0,0,0,0,0,0,0,34,1,289401,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25,2,200,108000,108000,0,0,0,0,108000,0,0,0,0,0,0,0,9000,126000,0,30000,7000,44000,0,0,299841.666666667,0,299841.666666667,437666.666666667,0,380000,380000,1461902,290000,12000,1763902,2022895.74581531,70265.5866666667,34659.1732,104924.759866667,1576840.34738469,710904.25418469,3114811.33333333,484924.759866667,3599736.0932,-865936.0932,2733800,224,541,209,104,761600,1460700,397100,114400,200,0,0,0,200,0,0,200,0,0,0,0,0,0,8,82,0,0,5,11,106,0,0,0,0,0,0,0,0,0,82,5,0,0,0,2,9,0,0,0,0,0,0,8,0,0,0,0,0,28.2903225806452
3,0,0,0,1085000,0,0,0,0,0,0,2165000,99,4,264842,1,14.11,0,0,14.11,0,10.71,0,0,10.71,0,3.4,0,0,3.4,0,14.11,0,0,14.11,0,10.71,0,0,10.71,0,3.4,0,0,3.4,0,20,2,216.15875265769,230333.097094259,76895.8185683912,153437.278525868,0,0,0,76895.8185683912,0,0,0,0,0,0,153437.278525868,113749.114103473,49893.6924167257,2934.08929836995,0,1559.17788802268,0,27285.6130403969,46066.6194188519,21180.7228915663,9188.33227647432,30369.0551680406,192257.264351524,172865.981573352,44861.8001417434,217727.781715096,989694.401133948,805669.737774628,53933.3805811481,1849297.51948972,1834023.86764825,21761.6361609907,40563.5152941176,62325.1514551084,1254616.30779134,8200214.26133828,2808587.24226939,280052.933170204,3088640.17543959,6945597.95354694,10034238.1289865,646.633593196315,1944.93267186393,551.807228915663,95.1098511693834,2651197.73210489,6174805.102764,1103614.45783133,104620.836286322,0,0,0,0,132.317505315379,0,0,132.317505315379,0,0,0,0,126.293408929837,126.293408929837,20.0566973777463,23.5294117647059,12.2608079376329,35.5067328136074,11.8355776045358,0.354358610914245,103.543586109142,0.921332388377038,0,0,0,0,0,1.27569099929128,0,2.26789510985117,77.9588944011339,4.39404677533664,0,0,0,1.20481927710843,10.0637845499646,0,0,5.45712260807938,0,0,0,0,0,0,0,0,0,1.88888888888889
3,0,0,0,1157000,0,0,0,0,0,0,0,34,4,289401,2,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,21.5,2,178.571428571429,165285.714285714,165285.714285714,0,0,0,0,165285.714285714,0,0,0,0,0,0,0,90285.7142857143,118000,1642.85714285714,33285.7142857143,5714.28571428571,62857.1428571429,0,0,522050,5967,528017,109416.666666667,0,379571.428571429,379571.428571429,1161165.28571429,2657928.57142857,327714.285714286,4146808.14285714,4669481.44395889,37411.1818295238,76756.4008857143,114167.582715238,1374971.80542301,-3039667.15824461,5550714.23809524,493739.011286667,6044453.24938191,-4414638.96366762,1629814.28571429,83,432.285714285714,80.2857142857143,31,282200,1167171.42857143,152542.857142857,27900,171.428571428571,0,0,0,304.714285714286,0,0,304.714285714286,0,0,0,0,0,0,41.7142857142857,0,88.2857142857143,3.85714285714286,16.7142857142857,36.8571428571429,187.428571428571,0,0,0,0,0,0,7,0,1.57142857142857,82.2857142857143,2.42857142857143,0,0,0,20.1428571428571,30.5714285714286,3.85714285714286,0,13.1428571428571,0,0,0,3.57142857142857,0,0,0,0,22.8571428571429,7.3
3,0,0,0,1322000,0,0,0,0,0,0,0,34,4,289401,2,7,0,0,7,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,7,0,0,7,0,0,0,0,0,0,21,2,214.285714285714,188857.142857143,188857.142857143,0,0,0,0,188857.142857143,0,0,0,0,0,0,0,140857.142857143,127857.142857143,7228.57142857143,0,4285.71428571429,0,0,98285.7142857143,9222.97619047619,36612.6315789474,45835.6077694236,143214.285714286,537793.571428571,0,537793.571428571,2792064.85714286,2101010,432142.857142857,5325217.71428571,3332387.72245134,59123.5586418546,98637.4940571429,157761.052698997,3734206.93801708,1402612.27754866,6371040.03634085,695554.624127569,7066594.66046842,-2331594.66046842,4735000,119,563.857142857143,1116,148.857142857143,404600,1466028.57142857,2730400,133971.428571429,0,0,0,0,381,0,0,381,0,0,0,0,0,0,60.5714285714286,39.7142857142857,88,34.7142857142857,47.5714285714286,0,270.571428571429,22,0,0,0,0,0,0,1.42857142857143,97,58.8571428571429,24.8571428571429,0,0,0,24,0,0,0,18.4285714285714,0,0,0,0,0,0,0,0,24,7.3
3,0,0,0,1322000,0,0,0,0,0,0,8164000,34,4,289401,2,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,20,2,250,1581000,220333.333333333,1360666.66666667,0,0,0,220333.333333333,0,0,0,0,0,0,1360666.66666667,241666.666666667,93333.3333333333,8433.33333333333,0,4000,0,0,97333.3333333333,14631.9444444444,26342.8421052632,40974.7865497076,65650,250000,0,250000,2564544.5,1009000,134666.666666667,3708211.16666667,3468815.95248067,40275.6338097076,95184.0320333333,135459.665843041,3046647.33324542,653550.714186,6130003.61988304,385459.665843041,6515463.28572608,-2393096.61905942,4122366.66666667,277.833333333333,792.5,445.166666666667,164.833333333333,944633.333333333,2104783.33333333,862200,210750,0,0,0,0,444.5,0,0,444.5,0,0,0,0,666.666666666667,666.666666666667,46.8333333333333,35.1666666666667,6.16666666666667,30.8333333333333,51,18.3333333333333,188.333333333333,35.5,0,0,0,0,0,0,0,0,82.1666666666667,11.8333333333333,0,0,0,25.6666666666667,0,0,0,31,0,0,0,0,0,0,0,0,2.16666666666667,7.3
3,0,0,0,1343000,0,0,0,0,0,0,0,34,3,289401,1,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,24,1,275,335750,335750,0,0,0,0,335750,0,0,0,0,0,0,0,69750,125500,0,36750,21250,0,0,44000,57591.6666666667,9639,67230.6666666667,170968.75,0,379500,379500,3373139.25,313500,52000,3738639.25,1858022.33020214,36366.6414533333,72569.21155,108935.853003333,3529653.18946786,3491502.66979786,4899239.66666667,488435.853003333,5387675.51967,-38150.5196700002,5349525,578,887.75,163,28.25,2234675,2752025,334300,28525,187.5,0,0,0,510,0,0,510,0,0,0,0,0,0,66.5,46,15.75,2,63.5,0,193.75,0,0,0,0,0,0,0,0,0,93.25,13.5,0,0,0,11,16.5,0,0,47,0,0,0,4.5,0,0,0,0,8,16.3541666666667
