"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
2,0,0,0,0,0,0,0,0,0,0,0,99,1,432825,2,0.11,0.11,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,10,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163636.363636364,0,0,0,0,0,0,770000,57345.4545454545,827345.454545455,0,1018181.81818182,0,1018181.81818182,6103163.63636364,843500,0,6946663.63636364,2267306.81818182,192875.309454545,118030.98,310906.289454545,7432251.744,1392693.18181818,8370470.45454546,1329088.10763636,9699558.56218182,-6039558.56218182,3660000,600,0,0,228,3660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.545454545455,154.545454545455,0,45.4545454545455,45.4545454545455,0,154.545454545455,0,354.545454545455,0,0,0,0,0,0,0,0,0,0,54.5454545454545,0,0,0,0,0,0,81.8181818181818,0,0,154.545454545455,0,0,0,0,0,0,0,0,0,0,63.6363636363636,56.1333333333333
2,0,0,0,0,0,0,0,0,0,0,0,99,3,432825,2,0.6,0.6,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,19,2,366.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257666.666666667,51333.3333333333,0,0,0,25000,0,0,66583.3333333333,1576.66666666667,68160,0,993333.333333333,0,993333.333333333,4355860,864215,0,5220075,1699200,10738.5510666667,92197.645,102936.196066667,5452129.5294,22208005,6055060,1096269.5294,7151329.5294,16755875.4706,23907205,1033.33333333333,781.666666666667,2306.66666666667,2699.33333333333,8492966.66666667,15414238.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,75,95,55,18.3333333333333,36.6666666666667,75,0,300,0,0,0,1.66666666666667,0,8.33333333333333,0,30,0,0,180,0,0,0,0,0,5,40,0,0,35,0,0,0,0,0,0,0,0,0,0,0,8
2,0,0,0,0,0,0,0,0,0,0,0,99,3,432825,2,0.98,0.98,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,4,2,1216.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231000,256666.666666667,0,0,0,0,0,0,185600,2367076.66666667,2552676.66666667,637222.222222222,1363333.33333333,0,1363333.33333333,11574601.6666667,0,0,11574601.6666667,4110390.55555556,-279918.934977778,200233.654333333,-79685.2806444444,12858249.7193556,190886.111111111,15684992.2222222,1283648.05268889,16968640.2749111,-12667363.6082444,4301276.66666667,523.333333333333,0,0,198.866666666667,4301276.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,166.666666666667,138.333333333333,0,0,0,308.333333333333,0,613.333333333333,0,0,0,25,0,0,0,71.6666666666667,0,0,38.3333333333333,0,0,0,0,0,0,170,0,0,308.333333333333,0,0,0,0,0,0,0,0,0,0,0,8
2,0,0,0,0,0,0,0,0,0,0,126000,99,3,432825,2,0.72,0,0.72,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0.72,0,0.72,0,0,40,2,277.777777777778,175000,0,175000,0,0,0,0,0,0,0,0,0,0,175000,398888.888888889,200277.777777778,0,0,0,0,0,0,389863.425925926,45300,435163.425925926,417222.222222222,0,2638888.88888889,2638888.88888889,4556000,0,0,4556000,4698266.2037037,126886.43675,88480.7666666667,215367.203416667,4771367.20341667,505353.240740742,6615377.31481481,2854256.09230556,9469633.40712037,-4266013.96267592,5203619.44444444,45.8333333333333,213.888888888889,715.277777777778,732.694444444444,334583.333333333,4869036.11111111,0,0,0,0,0,0,0,0,0,0,0,0,622.222222222222,622.222222222222,193.055555555556,151.388888888889,41.6666666666667,0,0,0,54.1666666666667,0,247.222222222222,0,8.33333333333333,0,0,0,0,0,22.2222222222222,0,19.4444444444444,48.6111111111111,2.77777777777778,0,0,75,0,0,18.0555555555556,0,0,52.7777777777778,0,0,0,0,0,0,0,0,0,0,0,8
2,0,0,0,0,0,0,0,0,0,0,1500000,33,3,445322,2,0.75,0,0.75,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0.75,0,0.75,0,0,10,1,706.666666666667,2000000,0,2000000,0,0,0,0,0,0,0,0,0,0,2000000,1055733.33333333,51200,0,0,0,0,0,0,298111.111111111,0,298111.111111111,592666.666666667,0,2304000,2304000,5948546.66666667,0,0,5948546.66666667,6747033.11111111,-93747.5777777778,150320.968,56573.3902222222,6005120.05688889,-3295979.77777778,10391579.7777778,2360573.39022222,12752153.168,-9301099.83466667,3451053.33333333,306.666666666667,6.66666666666667,6.66666666666667,123.2,3404000,47053.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,4266.66666666667,4266.66666666667,269.333333333333,240,29.3333333333333,0,0,0,52,0,321.333333333333,0,0,0,2.66666666666667,0,0,0,24,0,2.66666666666667,46.6666666666667,141.333333333333,0,0,0,0,0,72,0,0,30.6666666666667,0,0,0,0,0,0,0,0,0,0,1.33333333333333,8.2962962962963
2,0,0,0,0,0,0,0,0,0,0,1840000,37,4,421160,2,1.83,0,1.83,0,0,1.42,0,1.42,0,0,0.41,0,0.41,0,0,1.83,0,1.83,0,0,1.42,0,1.42,0,0,0.41,0,0.41,0,0,25.25,2,213.114754098361,1005464.48087432,0,1005464.48087432,0,0,0,0,0,0,0,0,0,0,1005464.48087432,567540.983606557,328743.169398907,0,0,229508.196721311,0,0,313306.010928962,903739.526411657,28548.4037963762,932287.930208034,161202.18579235,720765.027322404,240983.606557377,961748.633879781,6555420.21857923,1170736.61202186,0,7726156.83060109,5370933.17610967,21249.0089859074,168833.946557377,190082.955543284,7466268.20144492,3080347.15175918,11685369.7881315,1151831.58942307,12837201.3775546,-4385921.04968574,8451280.32786885,0,203.825136612022,1221.85792349727,1221.85792349727,0,8451280.32786885,0,0,0,0,0,0,0,0,0,0,0,0,1608.74316939891,1608.74316939891,313.114754098361,313.114754098361,0,62.2950819672131,62.2950819672131,0,36.0655737704918,0,411.475409836066,0,8.19672131147541,0,0,0,0,0,15.8469945355191,0,0,89.6174863387978,14.7540983606557,0,0,173.770491803279,0,0,71.0382513661202,0,0,36.6120218579235,0,0,0,0,0,0,0,0,0,0,1.63934426229508,1.93333333333333
2,0,0,0,0,0,0,0,0,0,0,35000,34,2,390656,1,0.63,0.63,0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,3,2,2000,106060.606060606,0,106060.606060606,0,0,0,0,0,0,0,0,0,0,106060.606060606,256969.696969697,75151.5151515152,984848.484848485,0,106060.606060606,378787.878787879,0,62727.2727272727,573454.545454545,2185757.57575758,2759212.12121212,0,6927272.72727273,0,6927272.72727273,16800954.5454545,0,0,16800954.5454545,5120474.18181818,70961.68,311607.906060606,382569.586060606,24110796.8587879,51824980.3636364,21921428.7272727,7309842.31333333,29231271.0406061,27714183.5048485,56945454.5454545,6545.45454545455,0,0,2487.27272727273,56945454.5454545,0,0,0,0,0,0,0,0,0,0,0,0,0,118.181818181818,118.181818181818,975.757575757576,460.606060606061,515.151515151515,0,0,0,39.3939393939394,0,1015.15151515152,0,0,0,18.1818181818182,0,0,0,27.2727272727273,0,12.1212121212121,387.878787878788,3.03030303030303,0,0,0,0,42.4242424242424,287.878787878788,6.06060606060606,0,160.606060606061,0,0,0,0,9.09090909090909,0,0,0,0,0,60.6060606060606,28
2,0,0,0,0,0,0,0,0,0,0,800000,37,4,421160,2,1.83,0,1.83,0,0,1.83,0,1.83,0,0,0,0,0,0,0,1.83,0,1.83,0,0,1.83,0,1.83,0,0,0,0,0,0,0,29.5,2,191.256830601093,437158.469945355,0,437158.469945355,0,0,0,0,0,0,0,0,0,0,437158.469945355,317267.759562842,286666.666666667,0,0,181420.765027322,0,0,361775.956284153,644744.080145719,49999.3097497843,694743.389895504,314025.500910747,964480.87431694,0,964480.87431694,5162806.01092896,357497.267759563,0,5520303.27868852,3371715.77605215,93766.8033022721,121365.094535519,215131.897837791,6342418.78308369,60655.2621992137,8534521.78698111,1179612.77215473,9714134.55913584,-6281763.52088448,3432371.03825137,432.786885245902,10.3825136612022,183.606557377049,348.065573770492,2207213.1147541,1225157.92349727,0,0,0,0,0,0,0,0,0,0,0,0,699.453551912568,699.453551912568,242.07650273224,242.07650273224,0,19.1256830601093,19.1256830601093,0,31.6939890710382,0,292.896174863388,0,8.19672131147541,0,0,0,0,0,18.5792349726776,0,9.83606557377049,40.983606557377,5.46448087431694,0,0,139.344262295082,0,0,39.8907103825137,0,0,26.775956284153,0,0,0,0,0,0,0,0,0,0,3.82513661202186,1.93333333333333
2,0,0,0,0,0,0,0,0,102000,0,176000,33,2,445322,2,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,11.5,1,969.69696969697,842424.242424242,0,842424.242424242,0,0,0,0,0,0,0,0,309090.909090909,0,533333.333333333,982424.242424242,679090.909090909,0,0,0,0,0,0,652702.02020202,2965909.09090909,3618611.11111111,1034469.6969697,5384848.48484848,0,5384848.48484848,14973175.7575758,808436.363636364,0,15781612.1212121,8410778.56565657,238153.87020202,303540.155151515,541694.025353535,20899718.2677778,4097475.97979798,23383954.3232323,5926542.51020202,29310496.8334343,-16802242.2879798,12508254.5454545,454.545454545455,236.363636363636,472.727272727273,645.454545454545,6727272.72727273,5780981.81818182,0,0,0,0,0,0,0,0,0,0,17272.7272727273,0,1551.51515151515,18824.2424242424,563.636363636364,512.121212121212,51.5151515151515,48.4848484848485,24.2424242424242,24.2424242424242,224.242424242424,0,836.363636363636,0,9.09090909090909,0,15.1515151515152,0,0,0,96.969696969697,0,54.5454545454545,96.969696969697,24.2424242424242,0,0,351.515151515152,0,0,78.7878787878788,0,0,103.030303030303,0,0,0,0,0,0,0,0,0,0,6.06060606060606,26.7777777777778
2,0,0,0,0,0,0,0,15000,0,0,0,99,1,432825,2,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,5,2,1000,125000,0,125000,0,0,0,0,0,0,0,125000,0,0,0,581666.666666667,208333.333333333,0,0,0,0,0,0,1271875,13141.6666666667,1285016.66666667,1962916.66666667,4350000,0,4350000,9278841.66666667,0,0,9278841.66666667,4595758.33333333,610520.412875,169217.771666667,779738.184541667,14408579.8512083,1089050,13874600,5129738.18454167,19004338.1845417,-13319529.8512083,5684808.33333333,691.666666666667,0,0,262.833333333333,5684808.33333333,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,341.666666666667,341.666666666667,0,0,0,0,141.666666666667,0,483.333333333333,0,0,0,0,0,0,0,33.3333333333333,0,0,33.3333333333333,33.3333333333333,0,0,0,0,0,266.666666666667,0,0,108.333333333333,0,0,0,0,0,0,0,0,0,0,8.33333333333333,56.1333333333333
2,0,0,0,0,0,0,199000,0,0,0,0,37,1,421160,2,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,42,2,464,796000,0,796000,0,0,0,0,0,0,796000,0,0,0,0,1208800,1389600,0,0,560000,0,0,181600,2383740,7278.94736842105,2391018.94736842,447766.666666667,1784000,0,1784000,9092492,1230656,144000,10467148,8643768.32170992,129770.08354386,242412.2568,372182.34034386,11375507.632669,6153831.67829008,17863093.6140351,2156182.34034386,20019275.9543789,-5221675.95437895,14797600,0,648,2512,2512,0,14797600,0,0,0,0,0,0,0,0,4000,0,0,0,0,4000,484,324,160,72,44,28,36,0,592,0,24,0,0,0,0,0,32,0,72,184,32,0,0,0,0,92,68,0,0,32,0,0,0,8,0,0,0,0,0,0,48,33.36
2,0,0,0,0,0,10000,0,225000,0,0,8000,99,1,432825,2,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,3,2,2500,1215000,50000,1165000,0,0,0,0,0,50000,0,1125000,0,0,40000,958000,341900,0,0,0,0,0,0,1032850,0,1032850,426708.333333333,3350000,0,3350000,10939745,535000,0,11474745,4942283.33333333,312759.173783333,232228.107,544987.280783333,14834732.2807833,22513716.6666667,15882028.3333333,3894987.28078333,19777015.6141167,7678984.38588333,27456000,2640,0,0,1003.2,27456000,0,0,0,0,0,0,0,400,400,0,1350,0,0,130,1480,495,415,80,20,20,0,100,0,615,0,0,0,0,0,0,0,100,0,90,160,60,0,0,0,0,0,175,0,0,20,0,0,0,0,0,0,0,0,0,0,10,56.1333333333333
2,0,0,0,0,0,105000,0,0,180000,0,0,37,3,421160,1,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0,0,0,0,34.5,2,250,475000,175000,300000,0,0,0,0,0,175000,0,0,300000,0,0,908833.333333333,1473000,0,95000,1903333.33333333,0,0,506666.666666667,4663802.77777778,151743.421052632,4815546.19883041,0,746666.666666667,0,746666.666666667,18842443.3333333,25782826.6666667,2986666.66666667,47611936.6666667,38106951.4777044,392086.383666667,879364.582,1271450.96566667,22121642.3534593,90997873.5222956,58210476.1988304,2018117.63233333,60228593.8311637,68876231.1688362,129104825,13186.6666666667,1551.66666666667,9625,14635.9333333333,61977333.3333333,67127491.6666667,0,0,0,0,0,0,333.833333333333,333.833333333333,0,0,3800,0,0,3800,870,398.333333333333,471.666666666667,1560,640,920,215,0,2645,0,10,0,0,0,0,0,63.3333333333333,0,638.333333333333,1630,13.3333333333333,0,0,0,0,0,90,0,0,153.333333333333,0,0,0,46.6666666666667,0,0,0,0,0,0,0,9.22222222222222
2,0,0,0,0,0,130000,1290000,0,450000,0,1260000,33,3,445322,2,0.7,0,0.7,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0.7,0,0.7,0,0,0.7,0,0.7,0,0,0,0,0,0,0,14.6666666666667,2,542.857142857143,4471428.57142857,185714.285714286,4285714.28571429,0,0,0,0,0,185714.285714286,1842857.14285714,0,642857.142857143,0,1800000,1119142.85714286,341857.142857143,0,0,0,0,0,0,126445.833333333,574075,700520.833333333,0,1435714.28571429,0,1435714.28571429,5857465.71428571,0,0,5857465.71428571,7078271.4047619,70824.3031428571,195712.245142857,266536.548285714,7559716.54828571,-5290945.69047619,12935737.1190476,1702250.834,14637987.9530476,-12850662.2387619,1787325.71428571,128.571428571429,22.8571428571429,45.7142857142857,94.5714285714286,1427142.85714286,360182.857142857,0,0,0,0,0,0,1.42857142857143,1.42857142857143,8571.42857142857,0,7328.57142857143,0,2742.85714285714,18642.8571428571,240,240,0,0,0,0,68.5714285714286,0,308.571428571429,0,0,0,5.71428571428571,0,0,0,21.4285714285714,0,0,14.2857142857143,100,0,0,0,0,0,111.428571428571,0,0,54.2857142857143,0,0,0,0,0,0,0,0,0,0,1.42857142857143,8.2962962962963
2,0,0,0,0,0,1300000,0,0,0,0,0,37,3,421160,2,0.96,0,0.96,0,0,0.96,0,0.96,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,3,2,1558.06451612903,2096774.19354839,2096774.19354839,0,0,0,0,0,0,2096774.19354839,0,0,0,0,0,856935.483870968,383064.516129032,0,0,0,0,0,0,2404510.75268817,1612680.64516129,4017191.39784946,83682.7956989247,2009677.41935484,0,2009677.41935484,5668209.67741935,0,0,5668209.67741935,7858808.38709677,417104.30501245,149482.732258064,566587.037270515,8244474.13404471,-5755827.74193548,13527018.0645161,2576264.45662535,16103282.5211415,-14000301.8759802,2102980.64516129,0,0,270.967741935484,270.967741935484,0,2102980.64516129,0,0,0,0,0,0,194.032258064516,194.032258064516,0,0,0,0,0,0,216.129032258064,180.645161290323,35.4838709677419,0,0,0,85.4838709677419,0,301.612903225806,0,3.2258064516129,0,16.1290322580645,0,0,0,24.1935483870968,0,35.4838709677419,19.3548387096774,46.7741935483871,0,0,66.1290322580645,0,0,33.8709677419355,0,0,56.4516129032258,0,0,0,0,0,0,0,0,0,0,0,9.22222222222222
2,0,0,0,0,0,140000,800000,0,0,0,96000,37,4,421160,2,2.2,0,2.2,0,0,0,0,0,0,0,2.2,0,2.2,0,0,2.2,0,2.2,0,0,0,0,0,0,0,2.2,0,2.2,0,0,28.9090909090909,2,724.090909090909,470909.090909091,63636.3636363636,407272.727272727,0,0,0,0,0,63636.3636363636,363636.363636364,0,0,0,43636.3636363636,1453454.54545455,539227.272727273,2272.72727272727,909.090909090909,159090.909090909,0,0,0,413675.946969697,37742.7272727273,451418.674242424,94348.4848484849,0,2590000,2590000,4541060.90909091,4957849.09090909,811363.636363636,10310273.6363636,11564121.9981999,93429.4102727273,214739.878727273,308169.289,5237111.72261833,18292968.9108911,13903064.4318182,2898169.289,16801233.7208182,13055857.1882727,29857090.9090909,0,1021.81818181818,4409.09090909091,4409.09090909091,0,29857090.9090909,0,0,0,0,0,0,0.0454545454545455,0.0454545454545455,1818.18181818182,0,0,0,116.363636363636,1934.54545454545,143.636363636364,84.5454545454546,59.0909090909091,271.363636363636,115,156.363636363636,100.909090909091,18.6363636363636,534.545454545455,0,26.8181818181818,0,0,0,0,0,26.8181818181818,0,144.090909090909,167.272727272727,1.81818181818182,0,0,0,0,22.2727272727273,31.3636363636364,0,0,97.7272727272727,0,0,0,1.36363636363636,0,0,0,0,0,0,15,1.93333333333333
2,0,0,0,0,0,166000,1000000,0,0,0,0,37,4,421160,1,1.83,1.74,0.09,0,0,1.83,1.74,0.09,0,0,0,0,0,0,0,1.83,1.74,0.09,0,0,1.83,1.74,0.09,0,0,0,0,0,0,0,27.8,2,327.868852459016,637158.469945355,90710.3825136612,546448.087431694,0,0,0,0,0,90710.3825136612,546448.087431694,0,0,0,0,581311.475409836,1028743.16939891,0,0,0,0,0,29508.1967213115,2118482.69581056,123591.19930975,2242073.89512031,261156.64845173,853551.912568306,0,853551.912568306,9018439.34426229,7833322.40437158,696174.863387978,17547936.6120219,13358042.0955659,315680.071838942,329089.321530055,644769.393368996,10889327.6774407,51000591.7842155,22749048.4670693,1498321.3059373,24247369.7730066,40111264.1067748,64358633.8797814,491.803278688525,1221.85792349727,8348.08743169399,8534.97267759563,934426.229508197,63424207.6502732,0,0,0,0,0,0,0.437158469945355,0.437158469945355,1092.89617486339,0,0,0,0,1092.89617486339,469.398907103825,143.169398907104,326.229508196721,499.453551912568,267.213114754098,232.24043715847,75.4098360655738,0,1044.26229508197,0,3.82513661202186,0,0,0,0,0,25.1366120218579,0,425.68306010929,446.994535519126,12.0218579234973,0,0,0,0,0,59.0163934426229,0,0,47.5409836065574,0,0,0,24.0437158469945,0,0,0,0,0,0,0,1.93333333333333
2,0,0,0,0,0,178000,0,0,0,0,0,37,3,421160,1,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,31,2,606.060606060606,269696.96969697,269696.96969697,0,0,0,0,0,0,269696.96969697,0,0,0,0,0,906515.151515151,2636212.12121212,0,0,0,0,0,0,4614926.13636364,190352.870813397,4805279.00717703,620707.070707071,0,1046969.6969697,1046969.6969697,10312954.5454545,12498484.8484848,1930303.03030303,24741742.4242424,24262646.1215104,883148.142284025,473999.166666667,1357147.30895069,12542783.6289607,117748262.969399,34401312.7445508,2404117.00592039,36805429.7504712,105205479.340438,142010909.090909,0,1975.75757575758,16089.3939393939,16089.3939393939,0,142010909.090909,0,0,0,0,0,0,243.333333333333,243.333333333333,0,0,0,0,0,0,363.636363636364,363.636363636364,0,828.787878787879,439.393939393939,389.393939393939,168.181818181818,0,1360.60606060606,0,10.6060606060606,0,0,0,0,0,45.4545454545455,0,472.727272727273,442.424242424242,10.6060606060606,0,0,0,0,0,231.818181818182,0,0,119.69696969697,0,0,0,27.2727272727273,0,0,0,0,0,0,0,9.22222222222222
2,0,0,0,0,0,51000,420000,0,0,0,800000,33,2,445322,2,0.46,0,0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0.46,0,0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,0,6,1,760.869565217391,2763043.47826087,110869.565217391,2652173.91304348,0,0,0,0,0,110869.565217391,913043.47826087,0,0,0,1739130.43478261,1290000,127826.086956522,0,0,0,0,0,0,85688.4057971015,18152.1739130435,103840.579710145,0,1871739.13043478,0,1871739.13043478,10677636.9565217,0,0,10677636.9565217,4730032.14492754,39947.6594202898,246651.20826087,286598.867681159,12835974.9546377,-711710.405797101,15407669.1014493,2158337.99811594,17566007.0995652,-13547685.3604348,4018321.73913043,423.913043478261,34.7826086956522,34.7826086956522,195.869565217391,3772826.08695652,245495.652173913,0,0,0,0,0,0,0.652173913043478,0.652173913043478,4347.82608695652,0,0,0,2782.60869565217,7130.4347826087,480.434782608696,308.695652173913,171.739130434783,0,0,0,117.391304347826,0,597.826086956522,0,0,0,6.52173913043478,0,0,0,60.8695652173913,0,10.8695652173913,21.7391304347826,65.2173913043478,0,0,0,0,0,371.739130434783,0,0,58.695652173913,0,0,0,0,0,0,0,0,0,0,2.17391304347826,26.7777777777778
2,0,0,0,0,0,556000,0,0,0,0,900000,49,4,423977,2,1.3,0,1.3,0,0,1.3,0,1.3,0,0,0,0,0,0,0,1.3,0,1.3,0,0,1.3,0,1.3,0,0,0,0,0,0,0,20,2,984.615384615385,1120000,427692.307692308,692307.692307692,0,0,0,0,0,427692.307692308,0,0,0,0,692307.692307692,1111230.76923077,1429230.76923077,0,22307.6923076923,0,0,0,30000,509092.307692308,86040.4858299595,595132.793522267,1880871.79487179,659230.769230769,0,659230.769230769,7447668.46153846,3748338.46153846,0,11196006.9230769,10361089.2807018,134936.670008097,277442.299538462,412378.969546559,8519278.20031579,-5771003.1268556,17808757.7422402,1071609.73877733,18880367.4810175,-14290281.3271714,4590086.15384615,0,158.461538461538,947.692307692308,947.692307692308,0,4590086.15384615,0,0,0,0,0,0,277.307692307692,277.307692307692,0,0,0,0,2461.53846153846,2461.53846153846,213.076923076923,180,33.0769230769231,206.153846153846,190,16.1538461538462,173.076923076923,0,592.307692307692,0,2.30769230769231,0,0,0,0,0,104.615384615385,0,0,44.6153846153846,11.5384615384615,0,0,218.461538461538,0,0,149.230769230769,0,0,56.9230769230769,0,0,0,0,0,0,0,0,0,0,4.61538461538461,6.75
2,0,0,0,0,0,60000,640000,0,0,0,440000,34,4,390656,1,2.9,2.9,0,0,0,2.17,2.17,0,0,0,0.73,0.73,0,0,0,2.9,2.9,0,0,0,2.17,2.17,0,0,0,0.73,0.73,0,0,0,2.58333333333333,2,2031.03448275862,393103.448275862,20689.6551724138,372413.793103448,0,0,0,0,0,20689.6551724138,220689.655172414,0,0,0,151724.137931035,873931.034482759,104275.862068966,215517.24137931,0,0,0,27586206.8965517,148793.103448276,1161073.70689655,1865413.79310345,3026487.5,349629.310344828,2713448.27586207,1501724.13793103,4215172.4137931,3808862.4137931,12245862.0689655,1158620.68965517,17213345.1724138,47719933.2645015,385682.314982759,772483.867793104,1158166.18277586,7955350.90103301,28780066.7354985,50301945.5689655,5373338.59656897,55675284.1655345,20824715.8344655,76500000,5275.86206896552,0,0,2004.8275862069,76500000,0,0,0,0,0,0,0,1.37931034482759,1.37931034482759,1517.24137931035,0,0,0,246.896551724138,1764.13793103448,216.551724137931,130.344827586207,86.2068965517242,703.793103448276,393.448275862069,310.344827586207,5.86206896551724,72.4137931034483,998.620689655173,0,0,0,2.75862068965517,0,0,0,73.448275862069,0,37.2413793103448,675.862068965517,56.551724137931,0,0,0,0,0,110,0,0,4.82758620689655,0,0,0,0,6.89655172413793,0,0,0,0,0,31.0344827586207,2
