"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","경지면적_총합","자본","연초보유 현금","연말보유 현금","가중치"
2014,4,31,3,5,2,2,304682,-1195318,-7852858,-733300,-7119558,6657540,1500000,19780154,16060564,3719590,-3414908,-19475472,600000,1333300,-7119558,0,7119558,0,0,0,3500000,470000,10534,1094939826,1166732,1205700,14.5
2015,3,31,3,5,2,3,70556738,69056738,69056738,10020000,59036738,0,1500000,39413847,30573687,8840160,61716578,31142891,10095000,75000,59036738,64810184,5773446,0,0,0,0,39360000,25000,1044265558,3594458,1781600,14.5
2016,3,31,3,7,3,2,78669002,77669002,63289002,5675900,57613102,14380000,1000000,45625478,39473434,6152044,72516958,33043524,9300000,3624100,45014550,49241500,4226950,12598552,12598552,0,2000000,5459760,8083,1469653210,3772370,1812200,90.3888888888889
2019,3,31,3,7,3,3,118359345,94836002,89199624,3300613,85899011,5636378,23523343,67055621,57437171,9618450,108740895,51303724,6000000,2699387,85899011,94610236,8711225,0,0,0,17319000,89359000,21528,1223004721,3679521,2304900,38.68
2020,5,31,3,7,1,1,19282348,17862348,16402348,2675000,13727348,1460000,1420000,43877479,29358359,14519120,4763228,-24595131,6000000,3325000,13858558,20497400,6638842,-131210,297000,428210,47000000,0,1600,573250220,1661120,1561500,38.68
2023,3,31,2,7,2,1,125488520,120730774,110207341,103352210,6855131,10523433,4757746,56920018,48952628,7967390,117521130,68568502,107500000,4147790,-590470,0,590470,7445601,7445601,0,16899277,38365417,5250,2042374168,3517944,1583300,90.3888888888889
2029,5,31,3,7,1,2,21429923,19700482,9577598,8424537,1153061,10122884,1729441,30427055,27759155,2667900,18762023,-8997132,12000000,3575463,354561,20376519,20021958,798500,798500,0,30355874,8620000,5872,802837487,1673313,1527600,38.68
2030,4,31,3,6,1,1,24775028,20265028,15115028,-4912895,20027923,5150000,4510000,37328026,35884216,1443810,23331218,-12552998,5581000,10493895,11003469,12751400,1747931,9024454,9024454,0,896000,1889380,839.8,565249200,4483200,1310300,18.2333333333333
2031,4,31,2,7,1,1,27234790,26461790,21176490,-603510,21780000,5285300,773000,13680360,11354470,2325890,24908900,13554430,8000000,8603510,0,0,0,21780000,21780000,0,9397660,5704000,31000,609959900,1977000,1886000,90.3888888888889
2032,4,31,1,7,1,1,465976900,464616900,464616900,464634900,-18000,0,1360000,43095890,42251890,844000,465132900,422881010,577100000,112465100,-18000,0,18000,0,0,0,0,120010000,8800,2604849280,1573880,2042800,90.3888888888889
2033,4,31,3,6,5,1,25139300,25139300,19849300,28182400,-8333100,5290000,0,240641050,64927250,175713800,-150574500,-215501750,66372000,38189600,-8481600,16131500,24613100,148500,148500,0,74424000,173660000,1750,1599354700,2000000,1796600,18.2333333333333
2035,4,31,1,7,1,2,210034500,206554500,200464500,186874500,13590000,6090000,3480000,76635500,68507500,8128000,201906500,133399000,438890000,252015500,-410000,0,410000,14000000,14000000,0,297331100,45349500,42398,1942328100,2843200,1592400,90.3888888888889
2036,5,31,3,7,1,1,11155009,10155009,10155009,2271220,7883789,0,1000000,30928859,25119289,5809570,5345439,-19773850,12560000,10288780,-2196211,165950,2362161,10080000,10080000,0,0,10000000,7400,2159382358,1315258,1419100,90.3888888888889
2037,4,31,2,7,1,1,92144927,85948732,85648732,82597572,3051160,300000,6196195,47174850,35757000,11417850,80727077,44970077,145056000,62458428,3029330,4119400,1090070,21830,21830,0,2460000,17915000,27800,226350990,3031240,1376000,90.3888888888889
2039,4,31,1,7,2,1,20309066,18112066,8381066,8794120,-413054,9731000,2197000,37269972,30918052,6351920,13957146,-16960906,26820000,18025880,-413054,0,413054,0,0,0,3410000,16810000,8380,1186917233,3806733,1995300,90.3888888888889
2040,3,31,3,7,3,1,42953300,40953300,40087500,15270000,24817500,865800,2000000,24693900,17475900,7218000,35735300,18259400,18750000,3480000,327500,327500,0,24490000,24490000,0,0,16300000,6000,3076423900,1966000,1905700,90.3888888888889
2041,4,31,2,7,1,1,5661417,4661417,4661417,-9758012,14419429,0,1000000,74603366,57166946,17436420,-11775003,-68941949,25000000,34758012,0,0,0,14419429,14419429,0,21982800,3822000,5290,294684789,3965089,1919900,90.3888888888889
2042,5,31,2,6,1,1,72662673,71024924,71024924,69881194,1143730,0,1637749,27537544,25331804,2205740,70456933,45125129,107281930,37400736,1143730,9665000,8521270,0,0,0,2000000,3168000,3184,450470652,2917452,1521800,130
2043,3,31,2,8,1,1,13358706,11972706,6467706,3408400,3059306,5505000,1386000,12062730,10703220,1359510,11999196,1295976,4013400,605000,2959306,3018196,58890,100000,100000,0,600000,7650000,1400,264303664,1771264,1871100,186
2044,5,31,2,8,1,1,13336600,6098300,1598300,1462000,136300,4500000,7238300,13926100,13826100,100000,13236600,-589500,2069000,607000,136300,250000,113700,0,0,0,200000,1500000,600,600893250,3483050,1792800,186
2045,4,31,3,5,1,1,83662223,71155608,56886534,14093300,42793234,14269074,12506615,124447795,97932635,26515160,57147063,-40785572,15238800,1145500,36703974,79338023,42634049,6089260,6089260,0,64100000,65397090,620,723839307,1424607,1444100,186
2047,5,31,3,5,1,3,37623360,-3276640,-10776640,-12923780,2147140,7500000,40900000,36118170,35535170,583000,37040360,1505190,700000,13623780,1157140,2090000,932860,990000,990000,0,10740000,7000000,260000,301045471,2349371,1856000,14.5
2048,5,31,3,5,1,1,19549980,16649980,7017980,6980000,37980,9632000,2900000,14113712,13713712,400000,19149980,5436268,7000000,20000,37980,970500,932520,0,0,0,2000000,4000000,3150,313178500,1150000,1358600,14.5
2049,4,31,3,8,1,3,46824346,46224346,39450366,1573700,37876666,6773980,600000,23826247,21826361,1999886,44824460,22998099,1650000,76300,16799566,23134875,6335309,21077100,21077100,0,4771470,23715100,18000,834214658,1432058,1886700,193.4375
2050,4,31,3,6,2,1,45242720,44142720,38142720,7637000,30505720,6000000,1100000,25264464,23310984,1953480,43289240,19978256,11985000,4348000,30505720,37200000,6694280,0,0,0,150000,7500000,1200,494817186,1760486,1522600,26.375
2051,4,31,2,1,1,3,142639706,141059771,140690262,128638622,12051640,369509,1579935,56222043,51619763,4602280,138037426,86417663,187676480,59037858,11921109,27724000,15802891,130531,130531,0,27255000,25000000,15810,801328767,1224767,1259100,16.5833333333333
2052,2,31,3,1,1,2,66941847,65641847,59941847,-13599500,73541347,5700000,1300000,48359030,15857430,32501600,34440247,18582817,792000,14391500,71757347,92888000,21130653,1784000,1784000,0,15152400,25280000,4500,-143594525,1406875,1843800,16.5833333333333
2053,5,31,3,1,1,3,6700940,5500940,5000940,-205000,5205940,500000,1200000,17512460,16534460,978000,5722940,-10811520,0,205000,5205940,6440000,1234060,0,0,0,3970500,3350000,21000,1984254700,1300000,1935500,61.4444444444444
2054,4,31,3,1,1,4,74142881,47805631,41755591,3969990,37785601,6050040,26337250,101170289,93070489,8099800,66043081,-27027408,4158540,188550,37785601,44413966,6628365,0,0,0,31986947,27690000,42910,2074335647,1500000,1938000,61.4444444444444
2055,3,31,3,5,1,3,20048371,19129554,17170956,-844170,18015126,1958598,918817,68460395,52580896,15879499,4168872,-48412024,4473620,5317790,3132060,6974500,3842440,14883066,14883066,0,31249570,5157600,10024,2174779559,1738709,1900000,112
2056,3,31,2,8,1,1,35982970,32982970,32982970,33954970,-972000,0,3000000,85734220,54046950,31687270,4295700,-49751250,68110000,34155030,-5599000,2450000,8049000,4627000,4627000,0,6500000,34207000,40300,198114580,465000,1735600,193.4375
2057,5,31,3,8,1,3,11158505,10358505,6858505,7867000,-1008495,3500000,800000,8007240,7547240,460000,10698505,3151265,8822000,955000,-1008495,393750,1402245,0,0,0,2000000,0,20120,949685720,1470320,1592100,193.4375
2058,5,31,3,1,1,5,11363870,10763870,-9306130,0,-9306130,20070000,600000,20777300,20753300,24000,11339870,-9413430,0,0,-9306130,300000,9606130,0,0,0,4820000,4215000,0,1885991000,2301000,1531400,61.4444444444444
2059,2,31,3,7,2,1,36912750,35412750,32106270,-1100000,33206270,3306480,1500000,26815510,22579960,4235550,32677200,10097240,2060000,3160000,706270,814900,108630,32500000,32500000,0,9364500,16650000,1050,471504820,2222920,1338300,90.3888888888889
2060,3,31,3,7,1,1,73357675,69998295,69025395,16623400,52401995,972900,3359380,49885713,23778047,26107666,47250009,23471962,20180000,3556600,-22556400,63000,22619400,74958395,74958395,0,19768370,917335,2600,675515856,1282186,1861200,90.3888888888889
2061,4,31,3,7,1,1,46436480,46436480,46436480,-9354100,55790580,0,0,187636255,160875175,26761080,19675400,-141199775,975000,10329100,27711800,29025000,1313200,28078780,44800000,16721220,16279290,1640000,4960,3666969201,1895001,1862400,90.3888888888889
2063,5,31,3,8,1,1,30000084,29300084,20174484,18999312,1175172,9125600,700000,22687168,20140998,2546170,27453914,7312916,32903980,13904668,475172,1412082,936910,700000,700000,0,13902847,9946936,1460,482284100,1686140,1425000,186
2064,5,31,3,8,1,1,-2450629,-2587129,-9520153,-13415550,3895397,6933024,136500,12098059,11205359,892700,-3343329,-14548688,5667400,19082950,3644302,4036302,392000,251095,251095,0,4661618,2400000,240,716547718,1883000,1425000,186
2065,4,31,3,5,1,1,-428645,-428645,-428645,-1551500,1122855,0,0,21078298,18069868,3008430,-3437075,-21506943,1500000,3051500,1122855,15115000,13992145,0,0,0,18000000,17105000,2700,701921975,1219275,993300,14.5
2067,1,31,3,8,4,1,23909540,22809540,19209540,5863000,13346540,3600000,1100000,28674251,27892611,781640,23127900,-4764711,6000000,137000,4733540,5120000,386460,8613000,8613000,0,0,2000000,10000,171714386,1282186,1847900,193.4375
2068,3,31,2,6,5,1,28245307,27425307,25405387,13805397,11599990,2019920,820000,42639864,40026404,2613460,25631847,-14394557,21665800,7860403,-280010,0,280010,11880000,11880000,0,3000000,0,3100,328375152,2518752,2804100,18.2333333333333
2069,3,31,2,6,3,1,19801813,18166725,17947458,-3913141,21860599,219267,1635088,21541775,19441705,2100070,17701743,-1739962,4690000,8603141,21280438,36954217,15673779,580161,580161,0,2450000,8630000,2681,1255006800,1626100,1712900,26.375
2071,5,31,3,7,3,1,49926100,48276100,4076100,-9000,4085100,44200000,1650000,45299300,41195300,4104000,45822100,4626800,1350000,1359000,-666900,0,666900,4752000,4752000,0,26899400,3900000,2000,398805400,2000000,1234500,38.68
2072,5,31,2,7,1,1,5885910,5665910,5665910,6483350,-817440,0,220000,26446401,21890781,4555620,1330290,-20560491,10000000,3516650,-817440,0,817440,0,0,0,11923019,0,349.7,572193817,1591017,1577600,90.3888888888889
2073,4,31,1,6,1,1,31317763,30257763,30257763,30667544,-409781,0,1060000,34858397,31156617,3701780,27615983,-3540634,46547900,15880356,-736481,1168875,1905356,326700,326700,0,3240690,508000,0,323686427,1484637,1900000,26.375
3001,3,33,2,3,1,2,39905221,38439270,32036537,27766450,4270087,6402733,1465951,16227732,14497722,1730010,38175211,23677489,34631500,6865050,4323265,8974745,4651480,-53178,637600,690778,11634220,9033500,4087,395276292,906092,1517400,151.8
3003,1,33,2,3,1,1,98039715,82421693,76223718,35124526,41099192,6197975,15618022,36930185,34027105,2903080,95136635,61109530,53994968,18870442,40792292,51428489,10636197,306900,306900,0,60000000,6074620,9000,685523030,789430,1951500,151.8
3004,4,33,2,3,1,1,222914488,188892118,178213798,154747280,23466518,10678320,34022370,65609504,40033584,25575920,197338568,157304984,182620000,27872720,22803168,30223250,7420082,663350,663350,0,76800000,51843350,30300,698097200,4935400,1593900,151.8
3006,4,33,3,2,2,1,67777895,62792799,55775765,23570765,32205000,7017034,4985096,34449433,22869380,11580053,56197842,33328462,23770655,199890,31438700,42858762,11420062,766300,766300,0,13944166,9295000,1098,423224960,122694,1307400,12
3007,3,33,3,8,2,1,61148175,55358175,45165150,31052010,14113140,10193025,5790000,65150195,47160036,17990159,43158016,-4002020,32270000,1217990,13489440,45498901,32009461,623700,623700,0,23020516,18801112,1634,278153070,126274,1445000,207.727272727273
3008,3,33,3,8,2,1,89014940,88214940,88214940,3325280,84889660,0,800000,47188120,41099990,6088130,82926810,41826820,4000000,674720,84889660,90300000,5410340,0,0,0,4921490,4910000,1880,181514910,451710,1647000,207.727272727273
3009,5,33,3,8,1,1,45105360,43505360,30434180,-202090,30636270,13071180,1600000,31684970,25934550,5750420,39354940,13420390,5700000,5902090,30636270,53935000,23298730,0,0,0,0,11000000,4320,155565760,293660,1508900,207.727272727273
3010,3,33,3,8,2,1,64145932,61600112,56145449,6721700,49423749,5454663,2545820,28390332,25290577,3099755,61046177,35755600,15094280,8372580,28372062,36099563,7727501,21051687,21051687,0,0,19400000,4312,109193830,158430,1365000,207.727272727273
3011,5,33,3,8,1,1,101287019,92252573,75092354,41691061,33401293,17160219,9034446,31407037,26876731,4530306,96756713,69879982,56769350,15078289,13918725,25782450,11863725,19482568,19482568,0,19599340,21655000,3372.5,166013034,720954,1898400,207.727272727273
3012,4,33,3,8,1,1,38442960,37542460,10771288,-103919,10875207,26771172,900500,35536990,27749800,7787190,30655770,2905970,55000,158919,10405207,51397875,40992668,470000,470000,0,9936024,21096000,275,319354044,897820,1624100,207.727272727273
3013,4,33,3,8,1,1,250354869,68828165,57889993,1426100,56463893,10938172,181526704,28973977,17394497,11579480,238775389,221380892,2453000,1026900,53913893,68776300,14862407,2550000,2550000,0,2150000,197577900,1384,616652251,499951,1298800,210.8
3014,3,33,3,8,1,1,27274368,24424368,19186340,799480,18386860,5238028,2850000,17129460,13616480,3512980,23761388,10144908,2479000,1679520,16560860,27892755,11331895,1826000,1826000,0,0,5500000,599.3,154407005,2267205,1707000,210.8
3015,4,33,3,8,1,2,75961341,63107324,49668617,8044775,41623842,13438707,12854017,36478340,31532950,4945390,71015951,39483001,9853250,1808475,40093724,59839544,19745820,1530118,1530118,0,2290110,14806330,14000,464886823,1008643,1297100,210.8
3016,4,33,2,8,1,1,73206179,71661184,57089716,29368280,27721436,14571468,1544995,51701730,32373585,19328145,53878034,21504449,36453580,7085300,21273208,28273521,7000313,6448228,6448228,0,11600000,44601400,2693,470688699,478299,1632100,210.8
3018,3,33,3,8,1,1,79822701,78822101,65353634,23672196,41681438,13468467,1000600,35137563,28545083,6592480,73230221,44685138,76021000,52348804,40685738,54458058,13772320,995700,995700,0,23550000,11481000,8612,820133432,479432,1531900,210.8
3019,3,33,3,8,1,1,83094646,73754646,63895886,5197710,58698176,9858760,9340000,43751340,27780040,15971300,67123346,39343306,7862600,2664890,54904786,97201415,42296629,3793390,3793390,0,14984000,13968000,1705,334068000,227000,1762300,210.8
3021,5,33,2,1,1,4,35931723,16470553,2642220,-1885500,4527720,13828333,19461170,17579510,17176152,403358,35528365,18352213,550000,2435500,2039850,2653000,613150,2487870,2487870,0,6873862,22621442,9655,159077330,3341830,1658200,57.3333333333333
3025,2,33,2,5,4,2,167165083,165665083,162943362,32853658,130089704,2721721,1500000,97353520,82905068,14448452,152716631,69811563,95520850,62667192,130089704,265793319,135703615,0,0,0,41753469,50825846,5663,483869981,300000,1521000,102.9
3026,5,33,3,1,1,5,34352739,30310077,21006054,2928100,18077954,9304023,4042662,20204388,18010438,2193950,32158789,14148351,18374600,15446500,17428236,23528286,6100050,649718,649718,0,20350000,23300000,2680,484198300,300000,2160600,57.3333333333333
3027,2,33,2,6,3,2,19124327,18015090,18015090,-22292480,40307570,0,1109237,23044311,20872371,2171940,16952387,-3919984,1656000,23948480,40192174,54369050,14176876,115396,115396,0,0,21000000,1170,101513300,500000,1647300,39.5909090909091
3028,4,33,2,6,2,1,18709423,15567357,4788752,3792576,996176,10778605,3142066,30376633,29347273,1029360,17680063,-11667210,55157310,51364734,259525,1537490,1277965,736651,736651,0,22306921,30311091,3370,648132100,200000,2457000,18.2333333333333
3029,3,33,2,5,2,4,122019566,121863566,117112950,73371420,43741530,4750616,156000,191018114,57534974,133483140,-11463574,-68998548,177489300,104117880,43741530,72803500,29061970,0,0,0,0,37616000,12870,601932400,800000,1382600,102.9
3040,3,33,3,6,1,1,68438114,66388114,64770352,50965076,13805276,1617762,2050000,65115449,44027509,21087940,47350174,3322665,113975126,63010050,13805276,15392400,1587124,0,0,0,15350524,60035000,2307,766053570,500000,1298800,18.2333333333333
3041,4,33,3,4,1,1,-3596981,-6765481,-18880905,-31436278,12555373,12115424,3168500,28444384,26305544,2138840,-5735821,-32041365,5623392,37059670,11951754,15630414,3678660,603619,603619,0,9043110,32380000,3220,249840510,250000,1835500,122.857142857143
3042,5,33,2,6,1,1,3763592,-7515096,-22847236,-26307036,3459800,15332140,11278688,28994924,27163064,1831860,1931732,-25231332,8293464,34600500,78950,487500,408550,3380850,3380850,0,7750000,4680000,440,303067000,2000000,1529800,39.5909090909091
3043,5,33,1,5,1,3,-1519170,-2319170,-9065460,-10231650,1166190,6746290,800000,15196560,14240340,956220,-2475390,-16715730,-1811730,8419920,1166190,1845700,679510,0,0,0,350000,1200000,1790,307598400,500000,2351100,102.9
3044,5,33,2,5,1,1,36772143,33541404,15706426,-3466790,19173216,17834978,3230739,15580585,14168430,1412155,35359988,21191558,10746757,14213547,16847457,23812827,6965370,2325759,2325759,0,9300000,85420000,2240,446302400,1000000,1257700,102.9
3045,2,33,3,1,2,3,45094962,40444962,31470971,-35409390,66880361,8973991,4650000,88071110,75556530,12514580,32580382,-42976148,6604700,42014090,34997810,85500000,50502190,31882551,31882551,0,4000000,19033500,12889,499248300,100000,1720100,16.5833333333333
3046,4,33,2,4,1,1,67067187,65030824,54681345,-2835592,57516937,10349479,2036363,54873435,39272442,15600993,51466194,12193752,13846018,16681610,54802765,64050004,9247239,2714172,2714172,0,11100000,9879000,3300,1223282300,500000,1683800,122.857142857143
3047,4,33,3,5,1,2,90608451,76672435,58369008,-6957500,65326508,18303427,13936016,36546868,34764868,1782000,88826451,54061583,1213750,8171250,64929763,79219653,14289890,396745,396745,0,0,38680000,2567,118786100,120000,1508600,102.9
3049,3,33,3,4,2,1,87773917,85760220,68600134,-2447425,71047559,17160086,2013697,38653821,33922901,4730920,83042997,49120096,4313635,6761060,59125196,71577966,12452770,11922363,11922363,0,40600857,49937183,660,249269532,300000,1407900,122.857142857143
3050,4,33,3,4,1,1,104617351,100290075,86290986,4945055,81345931,13999089,4327276,50719571,40098951,10620620,93996731,53897780,20474755,15529700,71731821,90567203,18835382,9614110,12949160,3335050,23678630,11011870,3039,798356980,1000000,1081400,122.857142857143
3053,4,33,2,6,2,1,-4159847,-5992145,-6288358,-26109006,19820648,296213,1832298,37604811,26365311,11239500,-15399347,-41764658,7673487,33782493,8466023,8539753,73730,11354625,11354625,0,0,1200000,2820,253445700,300000,1597400,18.2333333333333
3054,5,33,3,6,1,2,19357860,15687860,314895,-3842510,4157405,15372965,3670000,15088669,15026669,62000,19295860,4269191,400000,4242510,435500,547500,112000,3721905,3721905,0,2500000,2500000,6608,249497500,60000,1623300,39.5909090909091
3055,4,33,2,4,2,1,98382971,84231661,75591453,9423718,66167735,8640208,14151310,53085715,41260625,11825090,86557881,45297256,42823595,33399877,62303735,88038270,25734535,3864000,3864000,0,58000000,20215590,1669,1141927610,300000,1932600,122.857142857143
3056,3,33,3,5,1,2,53457133,52365701,50769941,-2376426,53146367,1595760,1091432,51503173,40909488,10593685,42863448,1953960,2282750,4659176,37177567,50120358,12942791,15968800,15968800,0,22148944,40483774,2380,254010900,250000,1535400,102.9
3057,3,33,2,4,1,2,92124604,90369151,83065139,30847779,52217360,7304012,1755453,40168165,37639185,2528980,89595624,51956439,55139017,24291238,50575487,146624950,96049463,1641873,1641873,0,17509070,86446312,1185,667800300,300000,1682200,122.857142857143
