"fno_임가_번호","age_연령별","ara1_지역별","de2_전/겸업별","jong_업종별","de2_1_가구원수별","ffsize_임지규모별","FOI_임가소득","OI_경상소득","FONP_임가순소득","FMI_임업소득","EFMI_임업외소득","TI_이전소득","NOI_비경상소득","HE_가계지출","CE_소비지출","NLE_비소비지출","FODI_임가처분가능소득","FOES_임가경제잉여","FMGR_임업총수입","FMOC_임업경영비","SJI_겸업소득","SJR_겸업수입","SJE_겸업지출","NBI_사업외소득","NBR_사업외수입","NBE_사업외지출","PR_재산적수입","PE_재산적지출","capt_b_기초_자본(순재산)","capt_e_기말_자본(순재산)","a00011_연초보유","a00012_연말보유","wt21_가중치"
2003,4,31,3,1,4,2,-13096244,-13096244,-13096244,-845290,-12250954,0,0,56113568,50923500,5190068,-18286312,-69209812,0,845290,-12250954,0,12250954,0,0,0,2000000,6248920,1313082480,1285556840,1287300,1704340,69.125
2004,3,31,3,5,1,2,26888474,23368474,17413864,-1162079,18575943,5954610,3520000,59420053,44196573,15223480,11664994,-32531579,0,1162079,17275943,21055200,3779257,1300000,1300000,0,2000000,1409500,1455112760,1428813356,1839400,1556546,14.5
2005,4,31,3,2,2,3,25702485,23947485,8434485,-4963330,13397815,15513000,1755000,41553749,37044299,4509450,21193035,-15851264,-4465000,498330,13197815,14346180,1148365,200000,200000,0,4420000,6910000,1411856000,1384126859,1504600,1353459,124.896551724138
2006,4,31,3,2,1,3,32437777,32437777,20335167,12305628,8029539,12102610,0,13835136,12970776,864360,31573417,18602641,12510614,204986,8029539,10156850,2127311,0,0,0,240800,4920000,464289960,461398400,1035900,2165240,156.25
2007,4,31,3,2,1,1,35485765,23035765,20417525,5027350,15390175,2618240,12450000,19443702,18919502,524200,34961565,16042063,5290000,262650,790175,1320000,529825,14600000,14600000,0,1965388,2583404,296990260,296774760,1470300,1637300,160
2008,5,31,3,6,1,1,29112765,28462765,28425865,11574497,16851368,36900,650000,18497510,16543830,1953680,27159085,10615255,11800560,226063,9422618,12885135,3462517,7428750,7428750,0,1000000,3400000,803089000,783387968,1449900,1583868,30.1428571428571
2009,4,31,2,6,1,1,4240146,4240146,4240146,-1112300,5352446,0,0,32736424,24689134,8047290,-3807144,-28496278,6858000,7970300,4552446,6390500,1838054,800000,800000,0,39000000,38970000,1114133400,1118758475,1199300,2430675,30.1428571428571
2010,5,31,3,6,1,1,-28876125,-29526125,-33926125,-38687760,4761635,4400000,650000,22419891,21067491,1352400,-30228525,-51296016,33447150,72134910,-378365,115000,493365,5140000,5140000,0,0,4000000,1076548800,1047541262,1516800,1889862,30.1428571428571
2012,2,31,3,5,3,1,61049645,57945245,57829245,198000,57631245,116000,3104400,120821981,87801338,33020643,28029002,-59772336,446000,248000,6508895,7001000,492105,51122350,51122350,0,248430210,232312590,387067410,373355942,1884000,1448742,107.166666666667
2013,3,31,3,5,4,3,40989596,36434396,36434396,6100250,30334146,0,4555200,53207968,44925598,8282370,32707226,-12218372,6134250,34000,13306706,16766770,3460064,17027440,17177440,150000,491000,5000000,924305900,911636520,1336500,1905520,14.5
2014,4,31,3,5,2,2,3140222,2165222,-6834658,-1369300,-5465358,8999880,975000,17560808,15288528,2272280,867942,-14420586,0,1369300,-5465358,829260,6294618,0,0,0,35000000,45000,1315722210,1266934706,1205700,2176696,14.5
2015,3,31,3,5,2,3,61417343,61287343,61087343,212500,60874843,200000,130000,39601708,27526638,12075070,49342273,21815635,287500,75000,60874843,68035572,7160729,0,0,0,0,21276520,1161175400,1160472196,1781600,1731196,14.5
2016,4,31,3,7,3,2,53932275,52502275,24602275,-1489900,26092175,27900000,1430000,47998966,41670126,6328840,47603435,5933309,-890000,599900,25492175,32715900,7223725,600000,600000,0,0,2400000,1552333240,1538700900,1812200,1424960,90.3888888888889
2019,3,31,3,7,2,3,79208208,78157847,73012887,720550,72292337,5144960,1050361,61005225,40968125,20037100,59171108,18202983,6290000,5569450,72292337,91635144,19342807,0,0,0,6600000,90025000,1505736400,1526265253,2304900,1594653,39.469387755102
2023,3,31,2,7,2,1,26122585.7,20750144,9355734,5194768,4160966,11394410,5372441.7,57776653,48010243,9766410,16356175.7,-31654067.3,26098000,20903232,-961051,62750,1023801,5122017,5122017,0,14888076,16314786,2124231428,2110033911,1583300,1729431,90.3888888888889
2029,5,31,3,7,1,2,26427938.7,25717854,20400854,9172099,11228755,5317000,710084.7,28621461,27306681,1314780,25113158.7,-2193522.3,10965000,1792901,10808755,25859162,15050407,420000,420000,0,22639420,0,808397520,771148428,1527600,2221528,39.469387755102
2030,5,31,3,6,1,1,19501520,12501520,4161040,-9747755,13908795,8340480,7000000,26959398,25125798,1833600,17667920,-7457878,1215280,10963035,13908795,14313910,405115,0,0,0,1374890,15960000,179525790,173265200,1310300,1931200,17.6451612903226
2031,4,31,2,7,1,1,23975830,23975830,17011550,-6630000,23641550,6964280,0,17224880,15548350,1676530,22299300,6750950,-2500000,4130000,-358450,0,358450,24000000,24000000,0,6511200,700000,709030000,700321000,1886000,1127000,90.3888888888889
2032,4,31,1,7,1,1,461421130,461421130,461421130,461421130,0,0,0,46185470,43338470,2847000,458574130,415235660,558988750,97567620,0,0,0,0,0,0,12250000,51930000,2624002100,2782867520,2042800,2232320,90.3888888888889
2033,4,31,3,6,5,1,52666400,51106400,44626400,44819900,-193500,6480000,1560000,84650900,57289500,27361400,25305000,-31984500,88844000,44024100,-753500,10984000,11737500,560000,560000,0,68009000,984800000,2928276000,2845579420,1796600,1611120,17.6451612903226
2035,4,31,1,7,1,1,129375703,129375703,125890703,124812703,1078000,3485000,0,155217680,55116680,100101000,29274703,-25841977,362551250,237738547,-72000,0,72000,1150000,8000000,6850000,470531980,38840000,2045267300,1592626000,1592400,2046200,90.3888888888889
2036,5,31,3,7,1,1,3768011,2988011,2988011,-3439804,6427815,0,780000,31947618,26867188,5080430,-1312419,-28179607,14137500,17577304,-4249185,619940,4869125,10677000,11497000,820000,0,10256020,2348704300,2344479138,1419100,2346838,90.3888888888889
2037,4,31,2,7,1,1,282044,-1418876,-2318876,-17552172,15233296,900000,1700920,58300030,44519134,13780896,-13498852,-58017986,39991000,57543172,1815866,2283726,467860,13417430,13417430,0,12760644,18131416,413722630,350089544,1376000,1984994,90.3888888888889
2040,3,31,3,7,3,1,48076550,47686550,47686550,32348970,15337580,0,390000,22558100,18044100,4514000,43562550,25518450,43191250,10842280,437580,906580,469000,14900000,14900000,0,0,9000000,3224336300,3193075500,1905700,1776000,90.3888888888889
2041,4,31,2,7,1,1,42027450,41377450,41377450,22321450,19056000,0,650000,56944711,47539121,9405590,32621860,-14917261,60900000,38578550,0,0,0,19056000,19056000,0,17354181,2969790,1044856300,1014593019,1919900,2020519,90.3888888888889
2042,5,31,2,6,1,1,22609135.6,16583841,16583841,12152280,4431561,0,6025294.6,33151342,29713572,3437770,19171365.6,-10542206.4,76750540,64598260,4316561,13065000,8748439,115000,115000,0,9000000,0,476862000,500890300,1521800,1926400,130
2043,3,31,2,8,1,1,14916791,12960291,7140291,3439265,3701026,5820000,1956500,15792470,14543820,1248650,13668141,-875679,4072565,633300,3561026,3628156,67130,140000,140000,0,0,0,288042100,280370174,1871100,1787374,186
2044,5,31,2,8,1,1,8392000,7982500,4732500,3069500,1663000,3250000,409500,12956300,12956300,0,8392000,-4564300,3552000,482500,125000,125000,0,1538000,1538000,0,2200000,0,650527100,641638350,1792800,2105650,186
2045,4,31,3,5,1,1,30223891,29274792,14133092,1529112,12603980,15141700,949099,87355545,77140215,10215330,20008561,-57131654,2577918,1048806,4878626,46322477,41443851,7725354,7725354,0,12022919,22697100,848155419,823231440,1444100,1890340,186
2047,5,31,3,5,1,3,5480150,5155150,-3464850,-6215150,2750300,8620000,325000,23428410,22802410,626000,4854150,-17948260,8000000,14215150,1920300,2720000,799700,830000,830000,0,4880000,21100000,303743100,292700571,1856000,2284471,14.5
2048,5,31,3,5,1,1,25636610,24596610,7750610,7880000,-129390,16846000,1040000,13848140,13664940,183200,25453410,11788470,8000000,120000,-129390,555000,684390,0,0,0,300000,8156000,341746600,338849002,1358600,2488302,14.5
2049,4,31,3,8,1,3,38045340,37395340,27762840,3867970,23894870,9632500,650000,28152489,25456709,2695780,35349560,9892851,4233120,365150,4294870,7431844,3136974,19600000,19600000,0,7000000,107450000,903081800,1005463506,1886700,2149306,193.4375
2050,4,31,3,6,2,1,39113470,38138470,32138470,4336500,27801970,6000000,975000,29323269,26387189,2936080,36177390,9790201,8400000,4063500,27801970,35210000,7408030,0,0,0,0,3000000,505811400,483545650,1522600,1752850,30.1428571428571
2051,4,31,2,1,1,3,336187462.2,329890309,327493509,274415692,53077817,2396800,6297153.2,55759751,49623541,6136210,330051252.2,280427711.2,308276878,33861186,52458107,59261350,6803243,619710,619710,0,14247557,10920000,881151257,879595470,1259100,2206870,15.3076923076923
2052,3,31,3,1,1,2,80655757,74935757,70385757,-8930300,79316057,4550000,5720000,49462580,18142620,31319960,49335797,31193177,944000,9874300,78916057,89951450,11035393,400000,400000,0,12640000,24320000,-30626300,-10555335,1843800,1898365,15.3076923076923
2053,5,31,3,1,1,3,8619341,7839341,6439341,240000,6199341,1400000,780000,17087514,16028514,1059000,7560341,-8468173,240000,0,6199341,8883100,2683759,0,0,0,4682200,4060000,3476781300,3467224140,1935500,1539040,69.125
2054,4,31,3,1,1,4,13567098,9342098,3542888,-5932390,9475278,5799210,4225000,34942449,30061649,4880800,8686298,-21375351,6844130,12776520,9105278,14164707,5059429,370000,370000,0,13945088,6817000,2130195000,2091863975,1938000,2216875,69.125
2055,3,31,3,5,1,3,19880170,17030170,16830170,-2748390,19578560,200000,2850000,63316650,52377850,10938800,8941370,-43436480,2408480,5156870,6421200,8779720,2358520,13157360,13157360,0,34200000,49800000,2067200316,2052387895,1900000,2504979,112
2056,4,31,2,8,1,1,45741130,45741130,45741130,46523980,-782850,0,0,73651641,49477141,24174500,21566630,-27910511,67275000,20751020,-1082850,0,1082850,300000,300000,0,5500000,32327670,208094640,205303540,1735600,1730000,193.4375
2057,5,31,3,8,1,3,7000270,4400270,1800270,2340000,-539730,2600000,2600000,16649280,16019970,629310,6370960,-9649010,2340000,0,-539730,436000,975730,0,0,0,4000000,0,1042909400,1028910750,1592100,1789950,193.4375
2058,5,31,3,1,1,2,11559100,11559100,-8621900,0,-8621900,20181000,0,24710860,24284860,426000,11133100,-13151760,0,0,-10452900,0,10452900,1831000,1831000,0,5000000,10275900,1371776400,1335794200,1531400,2219900,69.125
2059,2,31,3,7,2,1,30549825,29574825,25592955,-2220000,27812955,3981870,975000,49956189,46404519,3551670,26998155,-19406364,4050000,6270000,1462955,1646980,184025,26350000,26350000,0,8335000,16100000,520085200,487455920,1338300,1928320,90.3888888888889
2060,3,31,3,7,1,1,94517210,91707364,91407364,18828458,72578906,300000,2809846,45686044,34800553,10885491,83631719,48831166,22318750,3490292,-45857023,52320,45909343,118435929,118435929,0,3700000,0,778582300,771068178,1861200,1638678,90.3888888888889
2061,4,31,3,7,1,1,45057450,44342450,44342450,-15004600,59347050,0,715000,180337318,148687828,31649490,13407960,-135279868,5337500,20342100,20545950,23680000,3134050,38801100,52920000,14118900,26380200,1985000,5310369400,5173499159,1862400,1983359,90.3888888888889
2063,5,31,3,8,1,1,37762014,36397014,26315014,25737299,577715,10082000,1365000,25309996,20284056,5025940,32736074,12452018,44116139,18378840,-321086,322919,644005,898801,898801,0,27556177,9721880,499004929,469685740,1425000,1994240,186
2064,5,31,3,8,1,1,6469544,1623521,-7278939,-7803757,524818,8902460,4846023,13038964,8976154,4062810,2406734,-6569420,11526910,19330667,204598,348800,144202,320220,320220,0,2000000,2350000,812782900,788697900,1425000,1803300,186
2065,4,31,3,5,1,1,-10552920,-10877920,-10877920,-2974080,-7903840,0,325000,26092978,23391888,2701090,-13254010,-36645898,0,2974080,-7903840,2687480,10591320,0,0,0,22000000,130000,808972700,762727146,993300,2558746,14.5
2067,2,31,3,8,4,1,33756600,32521600,28921600,3364000,25557600,3600000,1235000,38537970,37805250,732720,33023880,-4781370,6410000,3046000,3877600,3984000,106400,21680000,21680000,0,7000000,0,183386400,168207567,1847900,1287667,193.4375
2068,3,31,2,6,5,1,935471,935471,-8243689,-25713953,17470264,9179160,0,46593875,42895065,3698810,-2763339,-45658404,17812987,43526940,748000,748000,0,16722264,16722264,0,1795000,4200000,341032700,333390543,2804100,1588743,17.6451612903226
2071,5,31,3,7,3,1,42338910,39738910,3978910,-38340,4017250,35760000,2600000,51332450,47971450,3361000,38977910,-8993540,1510000,1548340,-782750,0,782750,4800000,4800000,0,28599200,3010000,420270600,401097200,1234500,2195500,39.469387755102
2072,5,31,2,7,1,1,-3519610,-3519610,-3519610,-3060870,-458740,0,0,27771807,22443007,5328800,-8848410,-31291417,0,3060870,-458740,0,458740,0,0,0,17821967,526000,663938800,648033137,1577600,1768537,90.3888888888889
2073,4,31,1,6,1,1,12975655,12975655,12975655,13818450,-842795,0,0,36284497,31435187,4849310,8126345,-23308842,34900000,21081550,-1402795,2778600,4181395,560000,560000,0,2049500,8070000,332193800,333123432,1900000,2072332,30.1428571428571
3001,3,33,2,3,1,2,20896843.5,18025455,12849505,6532180,6317325,5175950,2871388.5,14193757,10372277,3821480,17075363.5,6703086.5,16994200,10462020,5561584,15624547,10062963,755741,755741,0,17610,6620000,512590100,501298827,1517400,1675127,151.8
3003,2,33,2,3,2,1,226841739,224805380,195827380,127975137,67852243,28978000,2036359,50247675,42998072,7249603,219592136,176594064,151564302,23589165,67817243,80688000,12870757,35000,35000,0,70000000,73409550,702647500,681710355,1951500,1400055,151.8
3004,4,33,2,3,1,1,129072947.7,121805472,110551962,91445998,19105964,11253510,7267475.7,81122888,50307488,30815400,98257547.7,47950059.7,132938000,41492002,17896695,31166910,13270215,1209269,1209269,0,10189000,29346516,724820600,729313132,1593900,1526632,151.8
3006,4,33,3,2,2,1,80189393.5,76805911,71600651,18572576,53028075,5205260,3383482.5,30061144,24962262,5098882,75090511.5,50128249.5,19223650,651074,52444075,62387199,9943124,584000,584000,0,1000000,47803800,449663400,483031718,1307400,1723118,12
3007,3,33,3,8,2,1,95930164,89541596,70362416,22672440,47689976,19179180,6388568,86992963,63535110,23457853,72472311,8937201,29175150,6502710,47549976,75550911,28000935,140000,140000,0,62184240,61691955,465485737,411066358,1445000,1846058,228.5
3008,3,33,3,8,2,1,31251510,30276510,30276510,2213580,28062930,0,975000,62142453,57399093,4743360,26508150,-30890943,3450000,1236420,28062930,28650000,587070,0,0,0,25567800,73480000,159361100,192377840,1647000,1789740,228.5
3010,3,33,3,8,1,1,132712730,131419087,125235977,53745698,71490279,6183110,1293643,31462094,27689424,3772670,128940060,101250636,61170303,7424605,37158082,50502259,13344177,34332197,34332197,0,0,29792100,130957700,134009230,1365000,2037230,228.5
3011,5,33,3,8,1,1,51602960.3,46206074,29390374,8400436,20989938,16815700,5396886.3,26842757,24564677,2278080,49324880.3,24760203.3,27658000,19257564,-814486,17234585,18049071,21804424,21804424,0,79903572,69700939,240516972,194875520,1898400,1899520,228.5
3012,4,33,3,8,1,1,83010557,81802677,69782677,654591,69128086,12020000,1207880,30443834,24093944,6349890,76660667,52566723,935000,280409,69128086,93136135,24008049,0,0,0,0,7335000,319528400,312234430,1624100,1433230,228.5
3013,4,33,3,8,1,3,42650035,41766035,27702905,7169210,20533695,14063130,884000,21055924,17994594,3061330,39588705,21594111,8258730,1089520,20533695,33766634,13232939,0,0,0,0,11125000,886501600,883067522,1298800,2852222,197.625
3014,3,33,3,8,1,1,23411339,22696339,20393419,-3234220,23627639,2302920,715000,13701730,11609530,2092200,21319139,9709609,517500,3751720,18127639,30330212,12202573,5500000,5500000,0,1760000,3290000,166230300,162836805,1707000,2627505,197.625
3015,4,33,3,8,1,1,106812740.7,98019956,83987006,370167,83616839,14032950,8792784.7,41405290,35031130,6374160,100438580.7,65407450.7,892827,522660,82605718,104487730,21882012,1011121,1011121,0,6277587,18649200,407268187,410267473,1297100,2519373,197.625
3016,4,33,2,8,1,1,108595113.6,99698203,84815083,47708095,37106988,14883120,8896910.6,50684500,42492760,8191740,100403373.6,57910613.6,59367065,11658970,28334891,36227101,7892210,8772097,8772097,0,30000000,10390000,583777200,548085444,1632100,1894944,197.625
3018,3,33,2,8,1,2,58002849.8,48563393,38174993,20571455,17603538,10388400,9439456.8,60167762,52003252,8164510,49838339.8,-2164912.2,123770598,103199143,17213538,54391881,37178343,390000,390000,0,137000000,222140000,512627700,703760182,1531900,1454982,197.625
3019,3,33,3,8,2,1,81922775,75238955,62427955,2957440,59470515,12811000,6683820,53187900,31642100,21545800,60376975,28734875,5467100,2509660,48851995,86348645,37496650,10618520,10618520,0,17318000,46090000,335988200,354786700,1762300,1614000,197.625
3021,5,33,2,1,1,4,16891035,13585070,1047350,-1225810,2273160,12537720,3305965,20257365,19027795,1229570,15661465,-3366330,641500,1867310,-267840,0,267840,2541000,2541000,0,7177625,7338545,186020100,189275480,1658200,1779780,68.8
3025,2,33,3,5,4,2,111985160,111985160,109978430,26790048,83188382,2006730,0,90423043,81664043,8759000,103226160,21562117,93352335,66562287,83027015,220870803,137843788,161367,161367,0,44469881,107082872,510663000,536991070,1521000,1223970,102.9
3026,5,33,3,1,1,5,40931275.5,35608319,25100089,-2673910,27773999,10508230,5322956.5,30573826,29090536,1483290,39447985.5,10357449.5,13777790,16451700,26250833,28993783,2742950,1523166,1523166,0,86450000,33660000,560388200,455349700,2160600,1886700,68.8
3027,3,33,2,6,3,2,19310410,16583010,16583010,-34080055,50663065,0,2727400,15048873,14499083,549790,18760620,4261537,12637490,46717545,50663065,69857905,19194840,0,0,0,0,19638000,130638000,184980673,1647300,1690273,41.4761904761905
3028,4,33,2,6,2,1,63450380.7,60766576,39523366,42326595,-2803229,21243210,2683804.7,31445568,30531254,914314,62536066.7,32004812.7,98741421,56414826,-3086115,1249848,4335963,282886,282886,0,19261042,42010901,626555500,441802014,2457000,2638214,17.6451612903226
3029,3,33,2,5,2,4,172200855,171524695,165082665,130788535,34294130,6442030,676160,59884829,49417669,10467160,161733695,112316026,212213500,81424965,34294130,78582500,44288370,0,0,0,5800000,73602200,608464700,686458214,1382600,1340914,102.9
3040,3,33,3,6,1,1,7414922,7414922,-4117078,-1161623,-2955455,11532000,0,57536264,39447124,18089140,-10674218,-50121342,80714024,81875647,-2955455,85000,3040455,0,0,0,18515699,38071700,852204675,696763525,1298800,1362725,17.6451612903226
3041,4,33,3,4,1,1,13364858.1,8080141,-5721479,-14908622,9187143,13801620,5284717.1,24012996,21323456,2689540,10675318.1,-10648137.9,23387798,38296420,8652681,17855151,9202470,534462,534462,0,61509743,60360890,286334543,240135550,1835500,1723750,132.307692307692
3042,5,33,2,6,1,1,-581560,-9590560,-18942030,-21558980,2616950,9351470,9009000,30134509,27019769,3114740,-3696300,-30716069,12990000,34548980,-115050,100000,215050,2732000,2732000,0,13380000,150000,333448600,250174350,1529800,1248850,41.4761904761905
3043,5,33,1,5,1,3,13562550,8856550,-1985410,-2823750,838340,10841960,4706000,16703878,15756728,947150,12615400,-3141328,5519250,8343000,838340,1585000,746660,0,0,0,1500000,6157000,342040300,329589354,2351100,1436454,102.9
3044,5,33,2,5,1,1,39833817.1,31491544,10630764,-976716,11607480,20860780,8342273.1,16108981,15418811,690170,39143647.1,23724836.1,11927884,12904600,10404280,16808960,6404680,1203200,1203200,0,4450000,34650000,515997900,504110940,1257700,1455940,102.9
3045,2,33,3,1,2,3,137203882,132846103,130852303,-5158400,136010703,1993800,4357779,84547498,70511092,14036406,123167476,52656384,7171700,12330100,106888876,138504000,31615124,29121827,29121827,0,7140000,70821406,444213500,447136040,1720100,1716040,15.3076923076923
3046,4,33,2,4,1,1,93123867.2,78995819,66418889,10487847,55931042,12576930,14128048.2,61590874,43763414,17827460,75296407.2,31532993.2,26014912,15527065,53336760,64033417,10696657,2594282,2594282,0,105700000,189248200,1282908200,1247496957,1683800,2350357,132.307692307692
3047,4,33,3,5,1,2,34861513.6,31109503,15515273,-4479729,19995002,15594230,3752010.6,44761362,41804477,2956885,31904628.6,-9899848.4,6616450,11096179,19746425,50607271,30860846,248577,248577,0,0,28023000,109467100,94880965,1508600,1214865,102.9
3049,3,33,3,4,2,1,64050260.9,62376715,53492349,-3811940,57304289,8884366,1673545.9,36949755,30767995,6181760,57868500.9,27100505.9,2723160,6535100,50048208,65180986,15132778,7256081,7256081,0,17552974,29400339,354677200,330522140,1407900,1517240,132.307692307692
3050,5,33,3,4,1,1,111888934.2,106242294,91252821,24683863,66568958,14989473,5646640.2,52112404,43012312,9100092,102788842.2,59776530.2,38852053,14168190,55119325,63045571,7926246,11449633,12210793,761160,84384362,106717160,852772217,830076290,1081400,1697990,132.307692307692
3053,4,33,2,6,3,1,62105162,10580169,9110729,-10794795,19905524,1469440,51524993,40353672,28991083,11362589,50742573,21751490,6147000,16941795,6361524,6456500,94976,13544000,13544000,0,6000000,33000000,303045500,341282165,1597400,1787965,17.6451612903226
3054,5,33,3,6,1,2,13994580,12954580,272580,-2952420,3225000,12682000,1040000,17531849,17430499,101350,13893230,-3537269,-150000,2802420,0,0,0,3225000,3225000,0,7800000,0,242221700,222501450,1623300,1321750,41.4761904761905
3055,4,33,3,4,2,1,159941738,147709008,134937958,37830026,97107932,12771050,12232730,37835040,26931690,10903350,149038388,122106698,89214148,51384122,94953592,109402128,14448536,2154340,2154340,0,65800000,14249000,867845800,795203695,1932600,2144195,132.307692307692
3056,3,33,3,5,1,2,112697421.9,108425826,105856782,1165923,104690859,2569044,4271595.9,61986117,48270607,13715510,98981911.9,50711304.9,5055360,3889437,103360859,119196452,15835593,1330000,1330000,0,26127182,29395691,247734700,229182491,1535400,1792791,102.9
