"지역","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림 소유 여부","산림 규모별","산림 임차 여부","임차한 산림 면적","재배장 면적 노지재배지_본인 소유","재배장 면적 노지재배지_임차","재배장 면적 시설재배사_본인 소유","재배장 면적  시설재배사_임차","재배장 면적 시설(톱밥) 재배사_본인 소유","재배장 면적 시설(톱밥) 재배사_임차","표고버섯 평균 재배본수","톱밥배지 표고 재배 전향 의향 여부","톱밥배지 표고 재배형태","톱밥배지 평균 중량","톱밥배지 수량","가구 총 수입","임업 총 수입","생표고_생산량","생표고_생산량_없음","생표고_생산량_포전판매","생표고 판매량_원물","생표고 판매량_원물_없음","생표고 판매량_원물_포전판매","생표고 판매량_가공","생표고 판매량_가공_없음","생표고 판매량_가공_포전판매","생표고 판매 수입_원물","생표고 판매 수입_원물_없음","생표고 판매 수입_원물_포전판매","생표고 판매 수입_가공","생표고 판매 수입_가공_없음","생표고 판매 수입_가공_포전판매","건표고_생산량","건표고_생산량_없음","건표고_생산량_포전판매","건표고 판매량_원물","건표고 판매량_원물_없음","건표고 판매량_원물_포전판매","건표고 판매량_가공","건표고 판매량_가공_없음","건표고 판매량_가공_포전판매","건표고 판매 수입_원물","건표고 판매 수입_원물_없음","건표고 판매 수입_원물_포전판매","건표고 판매 수입_가공","건표고 판매 수입_가공_없음","건표고 판매 수입_가공_포전판매","톱밥배지_생산량","톱밥배지_생산량_없음","톱밥배지_생산량_포전판매","톱밥배지 판매량_원물","톱밥배지 판매량_원물_없음","톱밥배지 판매량_원물_포전판매","톱밥배지 판매량_가공","톱밥배지 판매량_가공_없음","톱밥배지 판매량_가공_포전판매","톱밥배지 판매 수입_원물","톱밥배지 판매 수입_원물_없음","톱밥배지 판매 수입_원물_포전판매","톱밥배지 판매 수입_가공","톱밥배지 판매 수입_가공_없음","톱밥배지 판매 수입_가공_포전판매","가장 많이 판매한 가공품 1","가장 많이 판매한 가공품 2","가장 많이 판매한 가공품 3","작년 생산한 임산물 중 재고여부","작년 생산한 임산물 재고량","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 임산물 판매방법_전화 주문","직거래 임산물 판매방법_인터넷 주문","직거래 임산물 판매방법_온라인 판매_기타","직거래 임산물 판매방법_온라인 판매_기타항목","직거래 임산물 판매방법_직접 판매","직거래 임산물 판매방법_임산물 축제","직거래 임산물 판매방법_오프라인 판매_기타","직거래 임산물 판매방법_오프라인 판매_기타항목","코로나 온라인 판매량","작년 판매대금 결제방법_1개월 이내 현금","작년 판매대금 결제방법_후불(어음 또는 1개월 이후 현금)","작년 판매대금 결제방법_선도금","작년 판매대금 결제방법_기타","생표고 평균 저장개월","폐골목 처리 방법","투입비용_표고지목 구입비(원목)/톱밥배지 구입비(톱밥)","투입비용_종균비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","보유시설 및 장비_건조기","보유시설 및 장비_기계톱","보유시설 및 장비_저온 저장고","보유시설 및 장비_드릴","보유시설 및 장비_천공기","보유시설 및 장비_자동 접종기","보유시설 및 장비_종균 성형기","보유시설 및 장비_소형 화물차","보유시설 및 장비_경운기","보유시설 및 장비_양수기","보유시설 및 장비_예취기","보유시설 및 장비_기타","총 인원 수-고용남성(男)","총 인원 수-고용여성(女)","총 인원 수-자가남성(男)","총 인원 수-자가여성(女)","1인당 평균 작업 일 수-고용남성(男)","1인당 평균 작업 일 수-고용여성(女)","1인당 평균 작업 일 수-자가남성(男)","1인당 평균 작업 일 수-자가여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-고용여성(女)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가남성(男)","1인당 하루 평균 노동비 (간식^ 현물 등 포함)-자가여성(女)","고용노동력 확보지역","작년 생산비 조달 방법_자부담","작년 생산비 조달 방법_정부 보조","작년 생산비 조달 방법_정부 융자","작년 생산비 조달 방법_금융기관 융자","작년 생산비 조달 방법_수집상 선도금","작년 생산비 조달 방법_기타","버섯 재배업 전망","버섯 재배업 전망이유_긍정","버섯 재배업 전망이유_부정","3년간 생산량 변화","3년간 소득 변화","버섯 재배업 재배계획","버섯 재배 늘리려는 이유","버섯 재배 줄이려는 이유","버섯 재배업 애로사항","버섯 재배업 개선 필요 사항","가장 시급한 산림정책","공식 인증 여부","받은 공식인증_친환경 인증","받은 공식인증_지리적 표시제","받은 공식인증_GAP(추진이력제)","받은 공식인증_품질 인증","받은 공식인증_기타","사업 정보 획득 경로","임업경영체 등록여부","임업관련 지원금 수혜여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업관련 지원금 수혜여부_산림경영기반조성(전문임업인기반조성)","임업관련 지원금 수혜여부_산양삼 생산","임업관련 지원금 수혜여부_귀산촌인 창업 및 주택구입 지원","임업관련 지원금 수혜여부_단기산림소득지원","임업관련 지원금 수혜여부_단기산림소득지원 관련 보조수반 융자사업","임업관련 지원금 수혜여부_조림목 묘목 생산","임업관련 지원금 수혜여부_목재이용활성화 지원","임업관련 지원금 수혜여부_임업인경영자금 지원","임업관련 지원금 수혜여부_임업인 재해복구 긴급지원","임업관련 지원금 수혜여부_산림소득 유통분야 공모사업","임업관련 지원금 수혜여부_임산물 수출지원","임업관련 지원금 수혜여부_임산물 판로지원 사업","임업관련 지원금 수혜여부_없음","산림청에 바라는 점","산림청에 바라는 점_없음","가중치"
14,3,2,2,4,3,2,5,1,2,2,0,0,0,1983,0,,,7300,2,,,,3247.1132,1721.243,850,,,850,,,,1,,1000,,,,1,,330,,,330,,,,1,,1000,,,,1,,,,,,,,,,,,,,,,,,,,2,,70,0,0,0,20,10,0,100,0,0,,0,0,0,,4,100,0,0,0,2,4,504,60,2,20,0,50,150,20,1,2,3,4,,,,,,,,,6,4,0,1,2,1,0,120,160,65,0,0,1,100,0,0,0,0,0,4,,6,3,3,2,,,3,2,6,1,1,,,,,9,1,,,,,,,,,,,,,,9998,662,,11.36842
14,3,3,1,3,1,3,1,1,1,2,0,0,0,1980,0,,,9200,2,,,,3516.62,2591.5,688,,,688,,,,1,,688,,,,1,,93,,,93,,,,1,,420,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,10,0,0,,90,0,0,,4,100,0,0,0,1,4,90,17,0,90,0,1,0,0,1,2,3,4,,,,8,,,,9997,0,0,1,0,0,0,100,0,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,1,3,2,6,1,1,,,,,10,2,,,,,,,,,,,,,,9998,518,,11.36842
14,3,3,1,3,2,3,4,1,1,2,0,0,0,0,2314,,,7000,2,,,,3484.9209,1080.8049,90,,,83,,,,1,,100,,,,1,,304,,,304,,,,1,,700,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,0,10,0,100,0,0,,0,0,0,,3,100,0,0,0,2,1,0,0,0,20,140,100,0,10,1,2,3,4,,,,,9,,,,0,0,1,0,0,0,90,0,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,2,1,1,,,,,2,2,,,,,,,,,,,,,,9998,535,,11.36842
14,3,3,1,3,2,3,4,1,1,2,0,0,0,1320,0,,,7260,2,,,,9139.451,931.485,137,,,137,,,,1,,123,,,,1,,131,,,88,,,43,,,390,,,129,,,,,,,,,,,,,,,,,,3,,,2,,0,0,0,0,0,100,0,30,0,0,,70,0,0,,3,100,0,0,0,1,4,900,408,28,45,0,2,1082,0,1,2,3,4,,,,8,9,,11,,11,25,1,1,5,5,100,150,160,75,0,0,1,100,0,0,0,0,0,5,,4,3,3,2,,,3,2,9997,1,1,,,,,6,2,,,,,,,,,,,,,,9998,518,,11.36842
14,3,3,1,3,2,3,5,1,2,2,0,0,0,1320,0,,,9500,2,,,,6500,5000,150,,,150,,,,1,,150,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,100,0,0,,0,0,0,,3,100,0,0,0,1,4,675,160,6,45,0,3,206,0,1,2,3,4,,,,8,,,11,,3,4,1,0,2,4,60,0,130,80,0,0,1,100,0,0,0,0,0,5,,1,3,3,3,,1,9997,5,6,2,,,,,,10,1,,,,,,,,,9,,,,,,98,9998,11.36842
14,3,3,1,4,2,3,6,2,,2,0,0,0,0,1752,,,8500,2,,,,3500,800,100,,,80,,,,1,,80,,,,1,,257,,,257,,,,1,,720,,,,1,,,,,,,,,,,,,,,,,,,,2,,90,0,0,0,0,10,0,0,0,0,,100,0,0,,,100,0,0,0,2,1,0,0,0,15,50,10,0,30,1,2,3,4,,,,8,9,,,,0,0,1,1,0,0,30,30,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,5,5,1,1,,,,,4,2,,,,,,,,,,,,,,9998,533,,11.36842
14,3,3,1,4,3,3,1,2,,2,0,0,0,660,0,,,5400,2,,,,1700,328,450,,,410,,,,1,,328,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,100,0,0,,,,,,,,,,100,0,0,0,3,3,0,0,0,5,0,0,0,0,,2,3,4,,,,8,,,,,0,0,1,0,0,0,15,0,0,0,0,0,,80,20,0,0,0,0,4,,9997,3,3,2,,,3,2,1,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,3,1,5,3,3,1,1,2,2,0,0,0,3168,0,,,5000,2,,,,2700,94,100,,,70,,,,1,,70,,,,1,,5,,,,1,,5,,,,1,,20,,,,,,,,,,,,,,,,,,3,,,2,,30,0,0,50,0,20,0,100,0,0,,0,0,0,,3,100,0,0,0,2,3,0,0,3,5,0,0,0,0,1,2,3,4,,,,8,,,,,0,0,2,0,0,0,7,0,0,0,0,0,,90,10,0,0,0,0,4,,9997,3,3,3,,1,3,6,6,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,11.36842
14,3,3,2,5,4,3,1,2,,2,0,0,0,1320,0,,,6700,2,,,,1200,200,80,,,80,,,,,1,68,,,,1,,66,,,0,,,66,,,,1,,132,,,,,,,,,,,,,,,,,,3,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,4,0,0,2,12,0,6,0,0,1,,3,4,,,,,9,,11,,0,0,0,1,0,0,0,60,0,0,0,0,,100,0,0,0,0,0,5,,1,3,3,4,,1,1,2,6,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,11.36842
15,1,1,1,3,4,1,,2,,1,0.6,0,6000,0,0,,,5000,2,,,,21936.5352,19217.3589,1300,,,1300,,,0,,,1600,,,0,,,50,,,50,,,,1,,150,,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,80,20,0,,,100,0,0,0,2,3,50,8,2,40,0,0,340,0,1,2,3,4,,,,8,9,,,,1,3,2,1,10,20,200,150,100,80,0,0,1,50,0,0,50,0,0,4,,4,3,3,2,,,2,5,5,1,1,,,,,2,1,,,,,,,,,9,,,,13,,98,9998,6.58824
15,1,2,1,4,3,2,6,2,,2,0,3305,0,0,0,,,15000,2,,,,3447.5355,2441.474,7000,,,7000,,,,1,,7000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,3,3000,1000,100,300,0,100,300,0,1,2,3,4,5,6,7,8,,,,,2,1,1,1,15,15,300,300,120,80,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,2,5,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,3,1,3,1,1,4,2,0,660,0,0,0,,,700,2,,,,4000,250,210,,,200,,,,1,,250,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,4,0,0,0,10,0,0,0,0,,2,,4,,,,,,,,9997,0,0,1,0,0,0,40,0,0,0,0,0,,100,0,0,0,0,0,4,,6,2,2,2,,,2,5,5,2,,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,3,1,3,1,2,,1,1,0,9900,0,0,,,5000,2,,,,2000,1700,1700,,,1700,,,,1,,1700,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,3,480,70,0,0,10,0,0,0,,2,3,4,,,,,,,,,0,0,1,0,0,0,200,0,0,0,0,0,,100,0,0,0,0,0,4,,6,2,2,2,,,3,2,2,2,,,,,,2,1,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,3,3,3,1,2,,2,0,1983,0,1983,0,,,10000,2,,,,3000,2000,5000,,,5000,,,,1,,4000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,3,1000,500,200,50,0,50,0,0,1,2,3,4,5,,7,8,,,,,0,0,2,2,0,0,250,200,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,2,,,1,6,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,3,3,3,1,2,,2,0,3305,0,0,0,,,10000,2,,,,2722.7875,589.4,5000,,,5000,,,,1,,5000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,3,1500,500,100,200,0,100,0,0,1,2,3,4,5,6,7,8,,,,,0,0,1,1,0,0,300,300,0,0,0,0,,100,0,0,0,0,0,4,,2,3,3,3,,3,1,1,1,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,3,3,3,5,2,,2,0,3305,0,0,0,,,15000,2,,,,1526.9945,1400,8000,,,8000,,,,1,,8000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,0,100,,,,,,,,,,100,0,0,0,2,3,2000,700,200,100,0,100,200,0,1,2,3,4,5,6,7,8,,,,,1,2,2,1,15,15,300,250,120,80,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,6,1,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,4,1,3,6,1,4,2,0,1650,0,0,0,,,5000,2,,,,1500,1000,1020,,,,,1,,1,,1000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,3,480,90,0,5,0,0,0,0,,2,,4,5,,,,,,,,0,0,1,1,0,0,150,120,0,0,0,0,,100,0,0,0,0,0,2,1,,2,2,2,,,2,5,5,2,,,,,,5,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,4,2,3,1,1,4,2,0,5000,0,0,0,,,5000,2,,,,3000,1000,520,,,500,,,,1,,1000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,3,250,35,10,5,0,0,0,0,,2,,4,,,,,,,,,0,0,1,1,0,0,90,60,0,0,0,0,,100,0,0,0,0,0,4,,7,3,3,4,,3,2,2,2,1,1,,,,,6,1,,,,,,,,,,,,,,9998,576,,19.24138
15,1,3,1,4,3,3,5,2,,2,0,3305,0,0,0,,,10000,2,,,,4518.6205,1120,6000,,,6000,,,,1,,6000,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,2,3,3000,500,100,100,0,100,0,0,1,2,3,4,5,6,7,8,,,,,0,0,2,1,0,0,300,300,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,3,2,6,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,4,5,3,1,2,,2,0,1320,0,0,0,,,23000,2,,,,4000,1960,2800,,,2800,,,0,,,1960,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,70,30,0,50,0,0,,50,0,0,,4,100,0,0,0,2,3,0,0,20,40,0,5,80,0,,,3,4,,6,7,8,9,,,,0,1,2,1,0,8,80,40,0,80,0,0,1,100,0,0,0,0,0,4,,4,3,3,3,,1,3,5,5,2,,,,,,3,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,1,5,4,3,1,2,,2,0,0,3300,0,0,,,6000,2,,,,1500,700,1175,,,1170,,,,1,,700,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,70,0,0,0,0,30,0,0,0,0,,100,0,0,,,100,0,0,0,2,3,1500,120,15,5,50,0,0,0,,2,3,,,6,,,9,,,,0,0,1,0,0,0,200,0,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,1,3,1,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,1,3,2,4,3,3,1,2,,2,0,330,0,0,0,,,5000,2,,,,10030.8285,2227.555,450,,,450,,,0,,,270,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,40,60,0,10,40,0,,50,0,0,,3,100,0,0,0,1,3,0,10,2,20,0,0,0,0,,2,3,,5,6,7,8,9,,,,0,0,1,1,0,0,5,45,0,0,0,0,,100,0,0,0,0,0,4,,1,2,3,2,,,3,5,2,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,2,1,1,3,2,1,,2,,2,0,,,,,330,330,,,1,,30000,20000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,20000,,,,,1,20000,,,,1,,,,,2,,0,0,0,0,0,100,0,100,0,0,,0,0,0,,3,100,0,0,0,2,,500,1000,1000,0,0,10,200,0,,,3,,,,,8,,,,,2,1,2,1,10,10,365,365,100,100,0,0,1,100,0,0,0,0,0,3,,,2,2,2,,,1,5,3,1,1,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,2,1,1,4,2,1,,1,2,2,0,,,,,1320,0,,,3,1,20000,7200,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12000,,,,1,,7200,,,,1,,,,,,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,,2200,0,10,240,0,0,0,0,,,,,,,,,9,,,9997,0,0,1,1,0,0,280,280,0,0,0,0,,100,0,0,0,0,0,5,,1,3,3,4,,3,2,3,2,1,1,,,,,6,1,,,,,,,,,,,,,,9998,98,9998,6.58824
15,2,1,1,4,2,1,,1,4,2,0,,,,,0,2310,,,2,1,44000,9500,9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15850,,,15840,,,,1,,9500,,,,1,,,,,2,,40,0,0,0,0,60,0,0,0,0,,100,0,0,,,100,0,0,0,2,,5500,0,0,250,0,0,0,0,,,3,,,,,8,,,,,0,0,1,1,0,0,320,320,0,0,0,0,,100,0,0,0,0,0,5,,7,2,2,2,,,2,5,1,1,1,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,2,1,1,4,2,1,,2,,2,0,,,,,7600,300,,,2,4,30000,2000,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,,,3400,,,,1,,1700,,,,1,,,,,2,,80,0,0,0,0,20,0,0,0,0,,100,0,0,,,100,0,0,0,2,,0,200,50,90,0,0,5,0,1,2,3,4,5,,,8,,,,,0,0,1,1,0,0,300,300,0,0,0,0,,100,0,0,0,0,0,4,,7,3,3,2,,,2,5,2,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,2,3,1,2,1,3,6,1,1,2,0,,,,,1320,0,,,3,1,10000,5000,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550,,,4500,,,,1,,2700,,,,1,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,,1200,0,15,40,0,0,0,0,,,,,,,,,9,,,,0,0,1,1,0,0,200,150,0,0,0,0,,100,0,0,0,0,0,3,,,2,2,2,,,3,1,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,2,3,1,4,1,3,5,2,,2,0,,,,,991,0,,,1,3,10000,1551.736,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,2000,,,,1,,14000,,,,1,,,,,2,,0,0,0,0,0,0,100,,,,,,,,,,100,0,0,0,2,,7000,1000,300,500,0,100,0,0,1,2,3,4,5,6,7,8,,,,,0,0,1,1,0,0,300,300,0,0,0,0,,100,0,0,0,0,0,4,,2,2,2,3,,3,1,2,6,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,2,3,1,5,1,3,1,2,,2,0,,,,,1980,0,,,2,1,20000,14000,12600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000,,,21000,,,,1,,12600,,,,1,,,,,2,,100,0,0,0,0,0,0,,,,,,,,,,100,0,0,0,1,,2400,0,50,200,0,0,1000,0,,,,,,,,,9,,,9997,0,5,2,2,0,24,360,300,0,80,0,0,1,100,0,0,0,0,0,2,4,,1,1,2,,,1,1,4,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,19.24138
15,3,1,1,2,2,1,,2,,2,0,0,0,4000,0,,,10000,2,,,,1200,1200,1300,,,1300,,,0,,,1200,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,50,0,0,,50,0,0,,3,100,0,0,0,2,3,0,0,20,52,0,30,5,0,,2,,4,,,,8,,,,,0,0,1,1,0,0,200,30,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,3,3,1,,2,,2,0,0,0,0,2970,,,8200,2,,,,8500,1000,4050,,,4000,,,,1,,3200,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,50,0,0,0,0,50,0,0,0,0,,90,10,0,,,100,0,0,0,1,4,1250,155,10,50,140,10,630,0,,2,3,4,,,7,,,,,,3,3,1,0,7,7,150,0,200,100,0,0,1,100,0,0,0,0,0,5,,6,2,2,3,,1,3,6,2,2,,,,,,6,2,,,,,,,,,9,,,,,,98,9998,6.58824
15,3,1,1,3,3,1,,2,,2,0,0,0,991,0,,,5600,2,,,,1300,450,600,,,400,,,,1,,450,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,30,20,0,30,20,0,0,0,0,,100,0,0,,,100,0,0,0,3,2,0,0,0,0,0,0,0,0,1,2,3,4,,,7,8,9,,,,0,0,1,1,0,0,60,60,0,0,0,0,,40,60,0,0,0,0,4,,4,3,3,2,,,3,5,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,4,2,1,,2,,2,0,0,0,0,2500,,,6000,2,,,,2200,600,600,,,600,,,,1,,600,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,0,0,0,0,100,0,0,0,0,,100,0,0,,,100,0,0,0,1,4,420,0,0,50,0,0,10,0,,,3,,,,,8,,,,,0,0,1,0,0,0,200,0,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,3,2,6,2,,,,,,8,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,4,4,1,,2,,2,0,0,0,0,3960,,,13000,2,,,,3500,3500,4380,,,4375,,,,1,,3500,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,30,0,0,0,0,70,0,0,0,0,,90,10,0,,,100,0,0,0,2,4,720,45,30,20,300,0,280,0,,2,,4,,,,,,10,,,2,3,1,1,4,4,150,10,200,100,0,0,1,100,0,0,0,0,0,5,,7,3,3,4,,2,2,2,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,99,,6.58824
15,3,1,1,5,2,1,,2,,2,0,0,0,20500,0,,,10000,2,,,,1800,1200,800,,,800,,,,1,,1000,,,,1,,50,,,50,,,,1,,200,,,,1,,,,,,,,,,,,,,,,,,,,2,,50,0,0,0,0,50,0,0,0,0,,100,0,0,,,100,0,0,0,2,3,0,0,0,100,0,20,5,0,1,2,3,4,,,,8,9,,,,0,0,1,1,0,0,240,200,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,2,,,1,5,6,2,,,,,,6,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,5,3,1,,2,,2,0,0,0,1652,0,,,9000,2,,,,1600,880,700,,,600,,,,1,,720,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,20,30,0,40,10,0,0,0,0,,100,0,0,,,100,0,0,0,2,2,780,600,10,0,0,10,50,0,1,2,3,4,,,7,8,9,,,,1,1,1,1,3,2,60,60,110,85,0,0,1,40,60,0,0,0,0,3,,,2,2,2,,,2,1,1,2,,,,,,7,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,5,3,1,,2,,2,0,0,0,3000,0,,,10000,2,,,,2000,1000,800,,,600,,,200,,,800,,,0,,,80,,,80,,,0,,,240,,,0,,,,,,,,,,,,,,,,,,,,,2,,80,0,0,0,0,20,0,0,0,0,,100,0,0,,,100,0,0,0,2,4,0,0,0,120,0,0,5,0,1,2,3,4,,,,8,,,,,0,0,1,1,0,0,240,60,0,0,0,0,,100,0,0,0,0,0,4,,4,3,3,3,,3,3,2,6,2,,,,,,10,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,5,3,1,,2,,2,0,0,0,9917,0,,,5400,2,,,,1600,400,500,,,320,,,,1,,400,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,100,0,0,0,0,0,,,,,,,,,,100,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,3,4,,,,8,9,,,,0,0,1,1,0,0,60,60,0,0,0,0,,50,50,0,0,0,0,4,,3,2,2,2,,,2,3,3,1,1,,,4,,7,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,1,5,5,1,,2,,2,0,0,0,1652,0,,,9000,2,,,,1500,800,880,,,800,,,,1,,800,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,20,40,0,30,10,0,0,0,0,,100,0,0,,,100,0,0,0,2,2,629,510,10,0,0,0,0,0,1,2,3,4,,,7,8,9,,,,0,0,1,1,0,0,60,60,0,0,0,0,,30,70,0,0,0,0,4,,4,3,3,2,,,3,5,3,1,,,,4,,3,2,,,,,,,,,,,,,,9998,98,9998,6.58824
15,3,1,2,5,3,1,,2,,2,0,0,0,1652,0,,,7500,2,,,,1000,500,600,,,450,,,,1,,500,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,0,50,0,0,50,0,0,,,,,,,,,,100,0,0,0,3,2,0,0,0,0,0,0,0,0,1,2,3,4,,,7,,9,,,,0,0,1,1,0,0,60,60,0,0,0,0,,40,60,0,0,0,0,3,,,2,2,2,,,3,3,4,2,,,,,,7,2,,,,,,,,,,,,,,9998,98,9998,6.58824
