"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
3,0,0,0,0,0,0,0,1102000,71000,0,0,99,1,258912,2,0.47,0,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,20,2,361.702127659575,2495744.68085106,0,2495744.68085106,0,0,0,0,0,0,0,2344680.85106383,151063.829787234,0,0,188936.170212766,189361.70212766,0,0,0,0,0,136170.212765957,1261471.63120567,0,1261471.63120567,463226.95035461,274468.085106383,0,274468.085106383,15944097.8723404,0,0,15944097.8723404,4993823.34751773,232085.983333333,314641.556595745,546727.539929078,10182.9787234043,0,0,0,0,10182.9787234043,16496425.5319149,0,16496425.5319149,0,0,0,0,0,0,0,0,0,42553.1914893617,4255.31914893617,0,0,46808.5106382979,819.148936170213,491.489361702128,327.659574468085,0,0,0,91.4893617021277,0,910.63829787234,0,0,0,0,0,0,0,42.5531914893617,0,89.3617021276596,417.021276595745,34.0425531914894,0,0,0,0,23.4042553191489,102.127659574468,0,91.4893617021277,0,0,0,0,110.63829787234,0,0,0,0,0,0,16765293.4973759,11502602.1843972,11502602.1843972,20937921.2198582,821195.625035461,21759116.8448936,-5262691.31297872,46.1666666666667
3,0,0,0,0,0,0,0,28000,0,0,0,99,1,258912,2,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,13,2,100,70000,0,70000,0,0,0,0,0,0,0,70000,0,0,0,76250,100000,0,0,0,0,0,152500,470551.041666667,88320,558871.041666667,248000,962500,0,962500,8458870,0,0,8458870,1464533.04166667,266625.745125,147036.492,413662.237125,315,0,0,0,0,315,510300,0,510300,0,0,0,0,0,0,0,0,0,2000,0,0,0,2000,420,247.5,172.5,0,0,0,60,0,480,0,0,0,0,0,0,0,15,0,105,225,10,0,0,0,0,10,22.5,0,60,0,0,0,0,32.5,0,0,0,0,0,0,9835032.237125,-954233.041666667,-954233.041666667,9923403.04166667,1376162.237125,11299565.2787917,-10789265.2787917,46.1666666666667
3,0,0,0,0,0,0,0,58000,0,0,0,99,1,258912,2,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,30,1,421.052631578947,152631.578947368,0,152631.578947368,0,0,0,0,0,0,0,152631.578947368,0,0,0,389473.684210526,31578.9473684211,0,0,0,0,0,0,80324.5614035088,104781.024930748,185105.586334257,15789.4736842105,715789.473684211,0,715789.473684211,12408265.7894737,4901115.78947368,0,17309381.5789474,5934607.06001847,154477.396859649,296858.892105263,451336.288964912,3315.78947368421,0,23.6842105263158,0,93.5526315789474,3409.34210526316,2984210.52631579,561315.789473684,3545526.31578947,0,0,0,0,0,0,0,0,0,5263.15789473684,0,0,0,5263.15789473684,710.526315789474,418.421052631579,292.105263157895,284.210526315789,142.105263157895,142.105263157895,15.7894736842105,0,1010.52631578947,0,0,0,0,0,0,0,210.526315789474,0,0,736.842105263158,13.1578947368421,0,0,0,0,0,28.9473684210526,0,21.0526315789474,0,0,0,0,0,0,0,0,0,0,0,13575391.5521228,-2389080.74422899,2512035.04524469,18342872.8494922,1167125.76264912,19509998.6121413,-15964472.2963518,46.1666666666667
3,0,0,0,0,0,0,0,696000,0,0,0,38,3,254057,1,3.68,0,3.52,0,0.16,3.16,0,3,0,0.16,0.52,0,0.52,0,0,3.68,0,3.52,0,0.16,3.16,0,3,0,0.16,0.52,0,0.52,0,0,27.25,2,277.173913043478,189130.434782609,0,189130.434782609,0,0,0,0,0,0,0,189130.434782609,0,0,0,249619.565217391,32336.9565217391,580978.260869565,0,0,0,0,0,0,0,0,0,1728260.86956522,430434.782608696,2158695.65217391,2108921.73913044,629830.434782609,17119.5652173913,2755871.73913044,2370324.41867873,0,63211.7534782609,63211.7534782609,2261.14130434783,0,0,2785.59782608696,8440.36141304348,10701.5027173913,3391711.95652174,32073373.3695652,35465085.326087,0,0,0,0,0,0,0,0,0,1630.4347826087,0,0,0,1630.4347826087,95.1086956521739,47.0108695652174,48.0978260869565,22.0108695652174,16.304347826087,5.70652173913044,24.1847826086957,0,141.304347826087,0,0,0,0,0,0,0,26.6304347826087,0,22.8260869565217,68.75,1.6304347826087,0,0,0,0,0.543478260869565,7.8804347826087,0,13.0434782608696,0,0,0,0,0,0,0,0,0,0,0,3913576.94349519,33094760.9074082,34158963.1086957,4061993.95652174,2221907.40565217,6283901.36217391,29181183.963913,3.3
3,0,0,0,0,0,0,1071000,0,0,0,0,49,3,263583,1,2.3,1.8,0.5,0,0,2.3,1.8,0.5,0,0,0,0,0,0,0,2.3,1.8,0.5,0,0,2.3,1.8,0.5,0,0,0,0,0,0,0,19.1666666666667,1,417.391304347826,465652.173913043,0,465652.173913043,0,0,0,0,0,0,465652.173913043,0,0,0,0,239130.434782609,12173.9130434783,46521.7391304348,0,0,0,0,0,722159.420289855,0,722159.420289855,0,239130.434782609,0,239130.434782609,3056886.52173913,839633.043478261,48695.652173913,3945215.2173913,2599346.80133205,-1071.30144927536,78164.3117391304,77093.0102898551,21545.652173913,0,0,0,0,21545.652173913,36627608.6956522,0,36627608.6956522,0,0,0,0,0,0,0,0,521.739130434783,0,0,0,0,521.739130434783,175.217391304348,128.695652173913,46.5217391304348,23.9130434782609,22.1739130434783,1.73913043478261,0,20.8695652173913,220,0,0,0,0,0,0,0,15.2173913043478,0,0,107.391304347826,18.2608695652174,0,0,0,0,0,62.6086956521739,5.65217391304348,0,0,0,0,0,0,0,0,0,0,0,10.8695652173913,3411312.54229114,34028261.8943201,34878388.0144928,5694435.89855072,316223.445072464,6010659.34362319,30616949.352029,13.8333333333333
3,0,0,0,0,0,0,151000,0,0,0,43000,37,1,271348,2,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,32,2,443.75,1212500,0,1212500,0,0,0,0,0,0,943750,0,0,0,268750,645625,768750,0,0,293750,0,0,0,1998020.83333333,372972.972972973,2370993.80630631,1377708.33333333,1050000,0,1050000,11164187.5,0,0,11164187.5,6940675.13963964,729589.600337838,233807.8875,963397.487837838,837.5,0,0,0,0,837.5,1447200,0,1447200,0,0,0,0,0,0,0,0,8750,0,0,0,625,9375,487.5,406.25,81.25,0,0,0,112.5,0,600,0,0,0,0,0,0,0,106.25,0,0,100,31.25,0,0,0,0,56.25,137.5,0,150,0,0,0,18.75,0,0,0,0,0,0,0,13177584.9878378,-5493475.13963964,-5493475.13963964,18104862.6396396,2013397.48783784,20118260.1274775,-18671060.1274775,95.2926829268293
3,0,0,0,0,0,0,153000,0,0,0,0,38,1,254057,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,45,2,250,1530000,0,1530000,0,0,0,0,0,0,1530000,0,0,0,0,1316000,110000,9630000,0,0,0,0,0,1408866.66666667,282004.210526316,1690870.87719298,0,2010000,0,2010000,21005590,11306240,0,32311830,25837167.877193,-35416.851368421,745303.978,709887.126631579,36780,0,0,0,0,36780,44136000,0,44136000,0,0,0,0,0,0,0,0,20000,0,0,0,0,20000,1140,500,640,840,400,440,110,0,2090,0,0,0,0,0,0,0,180,0,120,1340,120,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,23725477.1266316,18298832.122807,29605072.122807,46842757.877193,2719887.12663158,49562645.0038246,-5426645.00382456,103.05
3,0,0,0,0,0,0,153000,87000,0,0,702000,38,2,254057,2,0.76,0,0.76,0,0,0.19,0,0.19,0,0,0.57,0,0.57,0,0,0.76,0,0.76,0,0,0.19,0,0.19,0,0,0.57,0,0.57,0,0,21,2,263.157894736842,1239473.68421053,0,1239473.68421053,0,0,0,0,0,0,201315.789473684,114473.684210526,0,0,923684.210526316,2118421.05263158,26315.7894736842,238157.894736842,0,0,1153947.36842105,0,322368.421052632,525192.98245614,327971.929824561,853164.912280702,380756.578947368,256578.947368421,1409210.52631579,1665789.47368421,1546725,9351100,60526.3157894737,10958351.3157895,17398909.0622003,564803.283894737,266546.789736842,831350.073631579,9521.05263157895,0,0,0,0,9521.05263157895,19994210.5263158,0,19994210.5263158,0,0,0,0,0,0,0,0,2631.57894736842,2631.57894736842,0,0,2631.57894736842,7894.73684210526,106.578947368421,0,106.578947368421,452.631578947368,285.526315789474,167.105263157895,0,84.2105263157895,643.421052631579,0,0,0,0,0,0,0,73.6842105263158,0,14.4736842105263,286.842105263158,177.631578947368,0,0,0,0,0,43.4210526315789,0,47.3684210526316,0,0,0,0,0,0,0,0,0,0,0,2643244.50265937,2595301.4641155,14561495.1929825,17545014.0175439,2497139.54731579,20042153.5648597,-47943.0385438613,17.8928571428571
3,0,0,0,0,0,0,176000,0,0,0,0,36,1,270119,2,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,21.5,1,240,586666.666666667,0,586666.666666667,0,0,0,0,0,0,586666.666666667,0,0,0,0,538666.666666667,313333.333333333,0,0,0,0,0,0,408366.666666667,122666.666666667,531033.333333333,159305.555555556,446666.666666667,0,446666.666666667,4723966.66666667,284626.666666667,0,5008593.33333333,2683751.22222222,263324.287555556,107024.516,370348.803555556,1430,0,0,0,0,1430,3718000,0,3718000,0,0,0,0,0,0,0,0,10000,0,0,0,0,10000,106.666666666667,50,56.6666666666667,16.6666666666667,10,6.66666666666667,136.666666666667,0,260,0,0,0,0,0,0,0,40,0,0,26.6666666666667,33.3333333333333,0,0,0,0,0,66.6666666666667,0,80,0,0,0,0,0,0,0,0,0,0,13.3333333333333,5540982.13688889,1034248.77777778,1318875.44444444,7407717.88888889,817015.470222222,8224733.35911111,-4506733.35911111,44.4642857142857
3,0,0,0,0,0,0,18000,0,0,0,0,99,1,258912,2,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,39,2,200,90000,0,90000,0,0,0,0,0,0,90000,0,0,0,0,57500,100000,0,0,0,0,0,20000,352625,0,352625,82700,60000,0,60000,15187830,7070940,0,22258770,8032677,47142.2155,373936.082,421078.2975,7825,0,10,0,39.5,7864.5,12676500,177750,12854250,0,0,0,0,0,0,0,0,600,0,0,0,0,600,760,440,320,425,225,200,105,5,1295,0,0,0,0,0,0,0,30,0,0,1080,20,0,0,0,0,10,30,0,125,0,0,0,0,0,0,0,0,0,0,0,15668908.2975,4821573,11892513,23220507,481078.2975,23701585.2975,-10847335.2975,135.4
3,0,0,0,0,0,0,184000,0,0,0,0,37,3,271348,2,2.36,0,2.36,0,0,2.36,0,2.36,0,0,0,0,0,0,0,2.36,0,2.36,0,0,2.36,0,2.36,0,0,0,0,0,0,0,39,2,93.2203389830509,77966.1016949153,0,77966.1016949153,0,0,0,0,0,0,77966.1016949153,0,0,0,0,148940.677966102,128389.830508475,1125000,0,0,0,0,0,50008.4745762712,103733.050847458,153741.525423729,995.762711864407,320338.983050847,0,320338.983050847,4833957.62711864,158406.779661017,0,4992364.40677966,2064788.6779661,171390.578022599,107446.172881356,278836.750903955,8005.93220338983,0,0,0,0,8005.93220338983,24017796.6101695,0,24017796.6101695,0,0,0,0,0,0,0,0,4237.28813559322,0,0,0,0,4237.28813559322,216.525423728814,110.593220338983,105.932203389831,8.47457627118644,8.47457627118644,0,55.9322033898305,0,280.932203389831,0,0,0,0,0,0,0,26.271186440678,0,65.6779661016949,118.220338983051,15.6779661016949,0,0,0,0,0,27.9661016949153,0,27.1186440677966,0,0,0,0,0,0,0,0,0,0,0,5433133.36107345,21953007.9322034,22111414.7118644,6898746.30508475,599175.733954802,7497922.03903955,16519874.5711299,3.14285714285714
3,0,0,0,0,0,0,194000,0,0,0,0,99,2,258912,2,0.8,0.8,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,25,2,17.5,242500,0,242500,0,0,0,0,0,0,242500,0,0,0,0,61500,38750,0,0,0,0,0,0,162112.5,0,162112.5,186000,587500,0,587500,1550982.5,750330,0,2301312.5,1700104.5,45473.9155,43891.4375,89365.353,0,0,55,0,217.25,217.25,0,977625,977625,0,0,0,0,0,0,0,0,2500,0,0,0,0,2500,72.5,33.75,38.75,45,22.5,22.5,16.25,0,133.75,0,0,0,0,0,0,0,17.5,0,20,80,7.5,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,2227847.853,-722479.5,27850.5,3251087,676865.353,3927952.353,-2950327.353,17.25
3,0,0,0,0,0,0,204000,0,0,0,0,38,1,254057,2,3.53,0,0.23,3.3,0,3.53,0,0.23,3.3,0,0,0,0,0,0,0.33,0,0.23,0.1,0,0.33,0,0.23,0.1,0,0,0,0,0,0,17.5,2,242.424242424242,618181.818181818,0,618181.818181818,0,0,0,0,0,0,618181.818181818,0,0,0,0,606060.606060606,206060.606060606,0,0,24242.4242424242,0,0,106060.606060606,710434.343434343,0,710434.343434343,1252525.25252525,12287878.7878788,0,12287878.7878788,9532263.63636364,5975103.03030303,0,15507366.6666667,9752725.68686869,218317.264242424,283328.347272727,501645.611515152,3945.45454545455,0,0,87.8787878787879,266.272727272727,4211.72727272727,6470545.45454545,1384618.18181818,7855163.63636364,0,0,0,0,0,0,0,0,4848.48484848485,0,0,0,0,4848.48484848485,321.212121212121,196.969696969697,124.242424242424,321.212121212121,306.060606060606,15.1515151515152,184.848484848485,0,827.272727272727,0,0,0,0,0,0,0,106.060606060606,0,0,115.151515151515,18.1818181818182,0,0,0,0,0,45.4545454545455,0,115.151515151515,0,0,0,0,0,0,0,0,0,0,427.272727272727,22321788.0357576,-1897562.05050505,4077540.97979798,19284989.3232323,12789524.3993939,32074513.7226263,-24219350.0862626,42.6363636363636
3,0,0,0,0,0,0,214000,0,0,0,0,99,1,258912,2,0.46,0,0.44,0,0.02,0.46,0,0.44,0,0.02,0,0,0,0,0,0.46,0,0.44,0,0.02,0.46,0,0.44,0,0.02,0,0,0,0,0,33,2,254.347826086956,465217.391304348,0,465217.391304348,0,0,0,0,0,0,465217.391304348,0,0,0,0,388695.652173913,84782.6086956522,0,0,0,0,0,41304.347826087,423293.47826087,110400,533693.47826087,323478.260869565,1839130.43478261,0,1839130.43478261,3154782.60869565,2428260.86956522,176086.956521739,5759130.43478261,4600930.98453662,325211.191826087,111869.565217391,437080.757043478,0,0,136.95652173913,0,540.978260869565,540.978260869565,0,2434402.17391304,2434402.17391304,0,0,0,0,0,0,0,0,5217.39130434783,0,0,0,0,5217.39130434783,121.739130434783,106.521739130435,15.2173913043478,173.913043478261,86.9565217391304,86.9565217391304,43.4782608695652,0,339.130434782609,0,0,0,0,0,0,0,50,0,0,254.347826086956,28.2608695652174,0,0,0,0,0,0,0,6.52173913043478,0,0,0,0,0,0,0,0,0,0,0,5530494.38120251,-2166528.81062358,338318.434782609,7855214.17391304,2276211.19182609,10131425.3657391,-7697023.19182609,46.1666666666667
3,0,0,0,0,0,0,214000,0,0,0,561000,38,2,254057,2,0.8,0.22,0.58,0,0,0.8,0.22,0.58,0,0,0,0,0,0,0,0.8,0.22,0.58,0,0,0.8,0.22,0.58,0,0,0,0,0,0,0,17,2,425,968750,0,968750,0,0,0,0,0,0,267500,0,0,0,701250,684375,15000,4193750,0,0,0,0,96250,295225,0,295225,0,232500,0,232500,6488651.25,1955000,22500,8466151.25,8467616.53538909,-14995.5961666667,239442.98575,224447.389583333,9045,0,0,0,0,9045,10854000,0,10854000,0,0,0,0,0,0,0,0,3500,0,0,0,2000,5500,411.25,0,411.25,112.5,112.5,0,22.5,18.75,565,0,0,0,0,0,0,0,47.5,0,65,336.25,32.5,0,0,0,0,0,12.5,0,67.5,0,0,0,3.75,0,0,0,0,0,0,0,6962889.10419424,2386383.46461091,4346593,14973558.25,456947.389583333,15430505.6395833,-4576505.63958333,17.8928571428571
3,0,0,0,0,0,0,233000,0,0,0,0,36,2,270119,2,0.86,0.59,0.27,0,0,0.86,0.59,0.27,0,0,0,0,0,0,0,0.77,0.5,0.27,0,0,0.77,0.5,0.27,0,0,0,0,0,0,0,27.75,1,233.766233766234,302597.402597403,0,302597.402597403,0,0,0,0,0,0,302597.402597403,0,0,0,0,127012.987012987,120779.220779221,0,0,0,0,0,58441.5584415584,181971.861471862,98083.0466830467,280054.908154908,730064.935064935,237662.337662338,0,237662.337662338,2934445.45454546,276820.779220779,0,3211266.23376623,2165890.79127179,204486.416655669,63413.6168831169,267900.033538786,585.714285714286,0,0,0,0,585.714285714286,1117542.85714286,0,1117542.85714286,0,0,0,0,0,0,0,0,31168.8311688312,0,0,0,0,31168.8311688312,42.8571428571429,16.8831168831169,25.974025974026,15.5844155844156,12.987012987013,2.5974025974026,102.597402597403,0,161.038961038961,0,0,0,0,0,0,0,31.1688311688312,0,0,10.3896103896104,22.0779220779221,0,0,0,0,0,64.9350649350649,0,32.4675324675325,0,0,0,0,0,0,0,0,0,0,0,3440007.82574658,-1048347.93412893,-771527.154908155,5100336.24581725,505562.371201123,5605898.61701837,-4488355.75987551,17.4074074074074
3,0,0,0,0,0,0,235000,0,0,0,0,36,1,270119,1,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,50,2,170,2350000,0,2350000,0,0,0,0,0,0,2350000,0,0,0,0,898000,990000,0,0,0,0,0,0,859800,220410,1080210,661250,670000,0,670000,29994510,18396640,0,48391150,24646219,524855.5132,873643.89,1398499.4032,111490,0,0,0,0,111490,156086000,0,156086000,0,0,0,0,0,0,0,0,40000,0,0,0,0,40000,930,720,210,1090,600,490,620,0,2640,0,0,0,0,0,0,0,180,0,0,1830,60,0,0,0,0,0,240,0,310,0,0,0,0,0,0,0,0,0,0,20,32063009.4032,131439781,149836421,54640729,2068499.4032,56709228.4032,99376771.5968,101.15
3,0,0,0,0,0,0,255000,0,0,0,0,38,1,254057,2,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,25,1,411.764705882353,1500000,0,1500000,0,0,0,0,0,0,1500000,0,0,0,0,1470588.23529412,2576470.58823529,0,0,47058.8235294118,0,0,205882.352941176,275294.117647059,865882.352941176,1141176.47058824,4538725.49019608,1752941.17647059,0,1752941.17647059,10788382.3529412,2248047.05882353,0,13036429.4117647,13982006.0196078,2271231.52941176,312684.728235294,2583916.25764706,14188.2352941176,0,0,0,0,14188.2352941176,23268705.8823529,0,23268705.8823529,0,0,0,0,0,0,0,0,11764.7058823529,0,0,0,0,11764.7058823529,429.411764705882,229.411764705882,200,129.411764705882,76.4705882352941,52.9411764705882,164.705882352941,0,723.529411764706,0,0,0,0,0,0,0,164.705882352941,0,0,388.235294117647,35.2941176470588,0,0,0,0,0,52.9411764705882,0,82.3529411764706,0,0,0,0,0,0,0,0,0,0,0,15125239.7870588,9286699.8627451,11534746.9215686,24770388.372549,4336857.43411765,29107245.8066667,-5838539.92431372,103.05
3,0,0,0,0,0,0,383000,0,0,0,0,38,3,254057,2,2.34,0.38,1.96,0,0,1.96,0.38,1.58,0,0,0.38,0,0.38,0,0,2.34,0.38,1.96,0,0,1.96,0.38,1.58,0,0,0.38,0,0.38,0,0,31.6666666666667,2,132.478632478632,163675.213675214,0,163675.213675214,0,0,0,0,0,0,163675.213675214,0,0,0,0,557692.307692308,77350.4273504274,0,0,14529.9145299145,0,0,8974.35897435897,63863.2478632479,18871.7948717949,82735.0427350427,123664.52991453,715384.615384615,211538.461538462,926923.076923077,3646287.17948718,477350.427350427,4700.8547008547,4128338.46153846,1972111.8525782,55164.2013247863,82179.3073504274,137343.508675214,6700,0,0,0,0,6700,10988000,0,10988000,0,0,0,0,0,0,0,0,2136.75213675214,0,0,0,0,2136.75213675214,114.102564102564,69.6581196581197,44.4444444444444,76.0683760683761,76.0683760683761,0,77.7777777777778,0,267.948717948718,0,0,0,0,0,0,0,50.4273504273504,0,8.54700854700855,136.752136752137,11.1111111111111,0,0,0,0,0,19.2307692307692,0,40.1709401709402,0,0,0,0,0,0,0,0,0,0,1.70940170940171,4503171.98943035,9015888.1474218,9705321.2051282,5411017.25641026,1064266.58559829,6475283.84200855,4512716.15799145,3.3
3,0,0,0,0,0,0,57000,0,0,0,0,99,1,258912,2,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,16,2,350,570000,0,570000,0,0,0,0,0,0,570000,0,0,0,0,1171000,980000,0,0,0,0,0,0,4376300,0,4376300,1350333.33333333,3350000,0,3350000,14910720,570000,210000,15690720,9284277.53183573,761920.08,305634.552,1067554.632,2270,0,0,0,0,2270,4086000,0,4086000,0,0,0,0,0,0,0,0,6000,0,0,0,0,6000,590,390,200,30,30,0,220,0,840,0,0,0,0,0,0,0,220,0,0,280,120,0,0,0,0,30,190,0,0,0,0,0,0,0,0,0,0,0,0,0,19530542.4334976,-5198277.53183573,-4620545.33333333,24397265.3333333,4417554.632,28814819.9653333,-24728819.9653333,135.4
3,0,0,0,0,0,0,6000,0,0,0,0,36,3,270119,1,2.33,0,1.99,0,0.34,2.33,0,1.99,0,0.34,0,0,0,0,0,2.33,0,1.99,0,0.34,2.33,0,1.99,0,0.34,0,0,0,0,0,16,2,214.592274678112,2575.10729613734,0,2575.10729613734,0,0,0,0,0,0,2575.10729613734,0,0,0,0,493090.128755365,145922.746781116,0,0,0,1177253.21888412,0,592274.678111588,914566.52360515,78969.9570815451,993536.480686695,89885.5507868383,114163.090128755,0,114163.090128755,3664962.23175966,2360092.70386266,0,6025054.93562232,6124749.61516452,-41319.2951072961,140040.435536481,98721.1404291845,24476.3948497854,0,0,0,0,24476.3948497854,39162231.7596567,0,39162231.7596567,0,0,0,0,0,0,0,0,3433.47639484979,0,0,0,0,3433.47639484979,107.725321888412,54.9356223175966,52.7896995708155,85.4077253218884,45.9227467811159,39.4849785407725,84.9785407725322,88.412017167382,366.523605150215,0,0,0,0,0,0,0,30.9012875536481,0,0,238.62660944206,8.58369098712446,0,0,0,0,0,86.2660944206009,0,2.14592274678112,0,0,0,0,0,0,0,0,0,0,0,3877846.4623176,33037482.1444921,36574828.0672389,9789711.84692418,212884.23055794,10002596.0774821,29159635.6821745,3.26923076923077
3,0,0,0,0,0,0,663000,0,0,0,0,36,3,270119,1,3.55,0,2.7,0.85,0,3.55,0,2.7,0.85,0,0,0,0,0,0,3.55,0,2.7,0.85,0,3.55,0,2.7,0.85,0,0,0,0,0,0,20.6521739130435,2,443.380281690141,186760.563380282,0,186760.563380282,0,0,0,0,0,0,186760.563380282,0,0,0,0,464169.014084507,287887.323943662,0,0,0,435492.957746479,0,1025352.11267606,544642.018779343,177281.067457376,721923.086236719,29497.6525821596,205352.112676056,0,205352.112676056,3731979.71830986,1946217.46478873,0,5678197.18309859,5367419.1754386,131814.853787151,134092.461971831,265907.315758982,25969.5774647887,0,0,0,0,25969.5774647887,36357408.4507042,0,36357408.4507042,0,0,0,0,0,0,0,0,2478.87323943662,0,0,0,0,2478.87323943662,42.2535211267606,26.4788732394366,15.7746478873239,100,53.8028169014085,46.1971830985916,137.183098591549,25.3521126760563,304.788732394366,0,0,0,0,0,0,0,47.887323943662,0,0,178.591549295775,7.32394366197183,0,0,1.69014084507042,0,1.12676056338028,36.3380281690141,0,9.85915492957747,0,0,0,0,0,0,0,0,0,0,21.9718309859155,4203239.1467449,30989989.2752656,33371699.6978008,9099398.89374846,471259.428435038,9570658.3221835,26786750.1285207,3.26923076923077
