"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
3,0,0,0,1301370,0,0,0,0,0,0,0,33,2,231595,6,0.53,0,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0.53,0,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0,20,1,433.9622642,2455415.094,2455415.094,0,0,0,0,2455415.094,0,0,0,0,0,0,0,739207.5472,481264.1509,0,0,0,7215301.887,0,20716.98113,1144055.346,0,1144055.346,2606693.396,2189000,0,2189000,8039213.208,740235.8491,85241.50943,8864690.566,15641672.36,-52400.21816,240285.6442,187885.426,11886.79245,0,0,0,0,11886.79245,21027735.85,0,21027735.85,0,0,0,0,5464.150943,0,0,5464.150943,0,0,0,0,0,0,469.8113208,326.4150943,143.3962264,0,0,0,81.13207547,49.05660377,600,0,0,0,0,0,0,0,35.8490566,0,92.45283019,250.9433962,24.52830189,0,0,0,0,0,115.0943396,0,0,81.13207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494153.04,5386063.493,13348788.33,23758939.97,2376885.426,26135825.39,-5108089.545,26.75
3,0,0,0,131690,0,4160,216590,0,0,0,3420,37,1,252733,6,0.19,0,0.19,0,0,0.06,0,0.06,0,0,0.13,0,0.13,0,0,0.19,0,0.19,0,0,0.06,0,0.06,0,0,0.13,0,0.13,0,0,35.5,2,394.7368421,1872947.368,715000,1157947.368,0,0,0,693105.2632,0,21894.73684,1139947.368,0,0,0,18000,694631.5789,200263.1579,0,0,0,0,0,177842.1053,1254102.632,360463.7953,1614566.427,0,866526.3158,1993315.789,2859842.105,6963147.368,472042.1053,0,7435189.474,7278341.532,405214.4279,126127.6153,531342.0432,21.05263158,0,0,3005.263158,9105.947368,9127,33663.15789,12438724.11,12472387.26,0,0,0,0,1831.578947,0,15.78947368,1847.368421,6521.052632,0,0,0,1294.736842,7815.789474,389.4736842,0,389.4736842,31.57894737,31.57894737,0,142.1052632,0,563.1578947,0,0,0,0,0,0,0,68.42105263,0,0,263.1578947,105.2631579,0,0,0,0,0,31.57894737,0,0,94.73684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8361015.727,5194045.731,7659403.626,12248173.11,3391184.148,15639357.26,-3166969.996,104.2428571
3,0,0,0,153630,0,0,0,0,717500,0,0,37,1,252733,6,0.31,0,0.31,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0.29,0,0.29,0,0,0,0,0,0,0,60.14285714,2,320.6896552,3003896.552,529758.6207,2474137.931,0,0,0,529758.6207,0,0,0,0,2474137.931,0,0,549724.1379,264413.7931,230655.1724,0,0,0,507620.6897,145655.1724,1067038.851,204819.7659,1271858.616,0,1288413.793,0,1288413.793,11084603.45,0,0,11084603.45,6226557.134,316178.9265,191806.8129,507985.7394,1955.172414,0,0,3520.689655,10667.68966,12622.86207,3003144.828,14572064.07,17575208.9,0,0,0,0,1396.551724,0,0,1396.551724,0,0,27844.82759,0,0,27844.82759,727.5862069,341.3793103,386.2068966,0,0,0,96.55172414,0,824.137931,0,0,0,0,0,0,0,89.65517241,0,13.79310345,282.7586207,303.4482759,0,0,0,0,0,0,0,0,113.7931034,0,0,0,0,20.68965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12881002.98,11348651.76,11348651.76,17311160.58,1796399.533,19107560.11,-1532351.218,104.2428571
3,0,0,0,154920,0,0,0,0,370320,0,6350,37,1,252733,6,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.56,0,0.56,0,0,0.56,0,0.56,0,0,0,0,0,0,0,36,2,116.0714286,949267.8571,276642.8571,672625,0,0,0,276642.8571,0,0,0,0,661285.7143,0,11339.28571,685125,293517.8571,0,0,0,0,0,60339.28571,1430458.058,81905.26316,1512363.321,0,609321.4286,0,609321.4286,11414401.79,0,0,11414401.79,3753346.321,248654.5871,162842.2192,411496.8063,20475,0,0,0,0,20475,20659275,0,20659275,0,0,0,0,517.8571429,0,0,517.8571429,0,0,4032.142857,0,876.7857143,4908.928571,721.4285714,383.9285714,337.5,0,0,0,100,0,821.4285714,0,0,0,0,0,0,0,62.5,0,0,537.5,37.5,0,0,0,0,0,89.28571429,0,0,94.64285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12435220.02,16905928.68,16905928.68,15167748.11,1020818.235,16188566.34,4470708.658,104.2428571
3,0,0,0,154920,0,0,0,0,74060,0,3180,37,1,252733,6,0.15,0,0.15,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,36,2,300,2321600,1549200,772400,0,0,0,1549200,0,0,0,0,740600,0,31800,2137300,687100,1156900,0,0,0,0,42200,1172549,516003.1579,1688552.158,0,409400,0,409400,14932400,15538500,0,30470900,23824885.16,525400.9339,447314.4,972715.3339,14110,0,0,0,0,14110,20967460,0,20967460,0,0,0,0,2900,0,0,2900,0,0,4520,0,2460,6980,1100,0,1100,1020,1020,0,150,0,2270,0,0,0,0,0,0,0,160,0,500,1300,100,0,0,0,0,0,40,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314515.33,-2857425.158,12681074.84,38757285.16,1382115.334,40139400.49,-19171940.49,104.2428571
3,0,0,0,167840,0,0,0,0,0,0,31770,37,2,252733,5,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,25,2,242.4242424,302439.3939,254303.0303,48136.36364,0,0,0,254303.0303,0,0,0,0,0,0,48136.36364,1297969.697,649484.8485,0,0,0,0,0,24484.84848,63799.64646,81379.14195,145178.7884,135642.803,284348.4848,0,284348.4848,11410060.61,0,0,11410060.61,2807933.379,104187.148,166265.9386,270453.0867,24933.33333,0,0,0,0,24933.33333,37050933.33,0,37050933.33,0,0,0,0,439.3939394,0,0,439.3939394,0,0,0,0,7445.454545,7445.454545,710.6060606,340.9090909,369.6969697,0,0,0,118.1818182,0,828.7878788,0,0,0,0,0,0,0,100,0,50,313.6363636,31.81818182,0,0,30.3030303,0,0,59.09090909,0,0,243.9393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964862.18,34242999.95,34242999.95,14217993.99,554801.5715,14772795.56,22278137.78,44.52941176
3,0,0,0,167840,0,0,0,0,231450,0,0,37,1,252733,6,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0.24,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0,0,0,48.33333333,2,312.5,1663708.333,699333.3333,964375,0,0,0,699333.3333,0,0,0,0,964375,0,0,983666.6667,1067583.333,0,0,0,0,0,67333.33333,451605.2778,126081.0764,577686.3542,536501.0417,1492791.667,0,1492791.667,22331729.17,0,0,22331729.17,5149212.063,255339.3524,317285.3531,572624.7055,9920.833333,0,0,0,0,9920.833333,12291912.5,0,12291912.5,0,0,0,0,1208.333333,0,0,1208.333333,0,0,9408.333333,0,0,9408.333333,1504.166667,837.5,666.6666667,0,0,0,120.8333333,0,1625,0,0,0,0,0,0,0,66.66666667,0,162.5,1008.333333,45.83333333,0,0,0,0,0,83.33333333,0,0,258.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24397145.54,7142700.438,7142700.438,27480941.23,2065416.372,29546357.6,-17254445.1,104.2428571
3,0,0,0,1936560,0,134940,7969600,0,0,0,0,36,3,247791,6,3.84,0,3.84,0,0,0,0,0,0,0,3.84,0,3.84,0,0,3.84,0,3.84,0,0,0,0,0,0,0,3.84,0,3.84,0,0,23.57142857,2,384.6354167,2614869.792,539453.125,2075416.667,0,0,0,504312.5,0,35140.625,2075416.667,0,0,0,0,698789.0625,613200.5208,0,0,0,614114.5833,0,1429955.729,323000.74,189274.0944,512274.8344,53427.01823,0,854356.7708,854356.7708,1585002.604,178819.7917,4411.979167,1768234.375,7818046.398,111647.6859,94030.84336,205678.5293,4460.15625,0,0,0,0,4460.15625,8126404.688,0,8126404.688,0,0,0,0,565.625,0,24.73958333,590.3645833,4608.59375,0,0,0,0,4608.59375,22.13541667,22.13541667,0,10.41666667,10.41666667,0,64.84375,3.645833333,101.0416667,0,0,0,0,0,0,0,32.29166667,0,0,0,8.854166667,0,0,22.13541667,0,5.208333333,16.14583333,0,0,16.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794645.817,308358.2897,1956096.731,8552656.915,1060035.3,9612692.215,-1486287.528,24
3,0,0,0,193660,0,0,0,0,0,0,0,33,1,231595,5,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,36,2,200,968300,968300,0,0,0,0,968300,0,0,0,0,0,0,0,108800,425150,0,0,0,0,0,33800,746571,0,746571,186509,85300,0,85300,4633400,0,0,4633400,2700725,84476.03096,74958.8175,159434.8485,17640,0,0,0,0,17640,31205160,0,31205160,0,0,0,0,2895,0,0,2895,0,0,0,0,0,0,125,100,25,0,0,0,150,0,275,0,0,0,0,0,0,0,25,0,0,0,55,0,0,0,0,0,20,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878134.848,28504435,28504435,7334125,244734.8485,7578859.848,23626300.15,53.9375
3,0,0,0,232390,0,53040,1655800,0,0,0,0,37,3,252733,5,1.35,0,1.35,0,0,1.35,0,1.35,0,0,0,0,0,0,0,1.35,0,1.35,0,0,1.35,0,1.35,0,0,0,0,0,0,0,26.54545455,2,451.8518519,1437948.148,211429.6296,1226518.519,0,0,0,172140.7407,0,39288.88889,1226518.519,0,0,0,0,802614.8148,275111.1111,2778911.111,0,0,0,0,66955.55556,498555.2593,244368.9726,742924.2319,93331.23457,1201874.074,0,1201874.074,2959391.852,4435082.222,0,7394474.074,10885611.43,303811.9058,154985.58,458797.4858,28093.33333,0,0,3174.074074,9617.444444,37710.77778,46382093.33,13137429.11,59519522.44,0,0,0,0,428.8888889,0,62.22222222,491.1111111,917.7777778,0,0,0,0,917.7777778,100.7407407,83.7037037,17.03703704,266.6666667,139.2592593,127.4074074,80,0,447.4074074,0,0,0,4.444444444,0,0,0,43.7037037,0,0,266.6666667,22.22222222,0,0,0,0,0,34.07407407,41.48148148,0,34.81481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620063.412,48633911.02,53068993.24,13845003.28,1660671.56,15505674.84,44013847.6,35.73333333
3,0,0,0,237680,0,11630,450050,0,0,0,1690,37,1,252733,6,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,29.33333333,2,225.7142857,2003000,712314.2857,1290685.714,0,0,0,679085.7143,0,33228.57143,1285857.143,0,0,0,4828.571429,2631771.429,747971.4286,0,0,0,0,0,74828.57143,1256588.905,1090323.239,2346912.144,511567.1429,1462400,0,1462400,7689114.286,0,0,7689114.286,8568783.715,1256842.724,159732.2314,1416574.955,4231.428571,0,0,0,0,4231.428571,6766054.286,0,6766054.286,0,0,0,0,1657.142857,0,28.57142857,1685.714286,7585.714286,0,0,0,351.4285714,7937.142857,225.7142857,111.4285714,114.2857143,0,0,0,251.4285714,0,477.1428571,0,0,0,0,0,0,0,134.2857143,0,0,0,134.2857143,0,0,0,0,0,82.85714286,0,0,125.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10568089.24,-1802729.43,-1802729.43,16257898,2878974.955,19136872.96,-12370818.67,104.2428571
3,0,0,0,258210,0,0,196900,0,0,0,0,38,1,238474,6,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,35,2,250,910220,516420,393800,0,0,0,516420,0,0,393800,0,0,0,0,173040,126100,0,191140,0,0,0,20280,960054.1333,806918.8444,1766972.978,0,238860,0,238860,2808486,148720,0,2957206,3574946.978,924193.3719,53192.5299,977385.9018,4626,0,0,0,0,4626,6240474,0,6240474,0,0,0,0,1158,0,0,1158,2124,0,0,0,0,2124,152,152,0,10,10,0,30,0,192,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,48,66,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024731.902,2665527.022,2814247.022,6383432.978,1216245.902,7599678.88,-1359204.88,101.5714286
3,0,0,0,258210,0,2080,0,0,0,0,7740,36,1,247791,6,0.12,0,0,0.12,0,0.12,0,0,0.12,0,0,0,0,0,0,0.12,0,0,0.12,0,0.12,0,0,0.12,0,0,0,0,0,0,10,2,608.3333333,2233583.333,2169083.333,64500,0,0,0,2151750,0,17333.33333,0,0,0,0,64500,186083.3333,215000,0,0,179333.3333,0,0,14083.33333,2520614.896,214650.4375,2735265.333,1036160.417,106583.3333,0,106583.3333,6947875,0,0,6947875,6847300.083,767391.6312,118777.8938,886169.525,1575,0,0,0,0,1575,2600325,0,2600325,0,0,0,0,966.6666667,0,12.5,979.1666667,0,0,0,0,2658.333333,2658.333333,383.3333333,341.6666667,41.66666667,0,0,0,75,0,458.3333333,0,0,0,0,0,0,0,16.66666667,0,8.333333333,91.66666667,91.66666667,0,0,0,0,16.66666667,175,0,0,58.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7940627.858,-4246975.083,-4246975.083,13795175.08,992752.8583,14787927.94,-12187602.94,98.38888889
3,0,0,0,258210,0,3110,0,0,277740,0,14300,36,1,247791,6,0.76,0,0.76,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0.29,0,0.29,0,0,0,0,0,0,0,30,2,206.8965517,1908137.931,901103.4483,1007034.483,0,0,0,890379.3103,0,10724.13793,0,0,957724.1379,0,49310.34483,810896.5517,600965.5172,681103.4483,0,0,0,0,1747793.103,891868.6207,110186.069,1002054.69,131008.6207,470689.6552,0,470689.6552,8359500,2299889.655,525786.2069,11185175.86,9543085.123,225634.4666,205748.9798,431383.4464,17379.31034,0,0,0,0,17379.31034,25113103.45,0,25113103.45,0,0,0,0,1996.551724,0,2.413793103,1998.965517,0,0,4672.413793,0,3389.655172,8062.068966,424.137931,134.4827586,289.6551724,155.1724138,155.1724138,0,165.5172414,0,744.8275862,0,0,0,0,0,0,0,168.9655172,0,0,237.9310345,51.72413793,0,0,41.37931034,0,0,210.3448276,0,0,34.48275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9673914.703,15570018.33,17983352.59,18314926.72,902073.1016,19216999.83,5896103.623,98.38888889
3,0,0,0,284030,0,0,0,0,0,0,0,37,1,252733,6,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,36,2,285.7142857,811514.2857,811514.2857,0,0,0,0,811514.2857,0,0,0,0,0,0,0,1333028.571,498028.5714,172571.4286,0,0,0,0,0,439575.619,131048.4211,570624.0401,0,0,2184457.143,2184457.143,13548542.86,0,0,13548542.86,5822957.04,164127.3183,198818.7814,362946.0997,18720,0,0,0,0,18720,26732160,0,26732160,0,0,0,0,1654.285714,0,0,1654.285714,0,0,0,0,0,0,822.8571429,405.7142857,417.1428571,0,0,0,145.7142857,0,968.5714286,0,0,0,0,0,0,0,74.28571429,0,188.5714286,491.4285714,0,0,0,0,0,0,68.57142857,0,0,145.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13911488.96,20909202.96,23093660.1,17187042.75,2547403.243,19734446,6997714.003,104.2428571
3,0,0,0,284030,0,0,1068860,0,0,0,0,36,2,247791,6,0.58,0,0.38,0.2,0,0.58,0,0.38,0.2,0,0,0,0,0,0,0.55,0,0.35,0.2,0,0.55,0,0.35,0.2,0,0,0,0,0,0,28,2,310.9090909,2459800,516418.1818,1943381.818,0,0,0,516418.1818,0,0,1943381.818,0,0,0,0,404581.8182,551327.2727,174109.0909,0,0,0,0,153600,832890.8788,209879.6182,1042770.497,414464.0909,1240818.182,0,1240818.182,6715772.727,2571545.455,431250.9091,9718569.091,8139397.356,329744.939,163563.1454,493308.0843,8500,0,0,0,0,8500,11228500,0,11228500,0,0,0,0,1052.727273,0,0,1052.727273,9652.727273,0,0,0,0,9652.727273,269.0909091,150.9090909,118.1818182,245.4545455,65.45454545,180,167.2727273,0,681.8181818,0,0,0,0,0,0,0,89.09090909,0,0,309.0909091,76.36363636,0,0,0,0,0,100,0,0,107.2727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761741.771,3089102.644,5780056.23,15167012.86,1734126.266,16901139.13,-5672639.127,92.11111111
3,0,0,0,284030,0,360,0,0,0,0,51460,33,1,231595,6,0.8,0.36,0.44,0,0,0.36,0.36,0,0,0,0.44,0,0.44,0,0,0.43,0.06,0.37,0,0,0.06,0.06,0,0,0,0.37,0,0.37,0,0,26.6,2,511.627907,781046.5116,661372.093,119674.4186,0,0,0,660534.8837,0,837.2093023,0,0,0,0,119674.4186,1081953.488,319651.1628,0,0,75093.02326,0,0,106093.0233,448006.7829,8106.72093,456113.5039,187954.6512,158697.6744,863139.5349,1021837.209,5387597.674,142297.6744,0,5529895.349,4244937.574,75074.62775,95908.85058,170983.4783,0,0,1660.465116,0,6558.837209,6558.837209,0,9962873.721,9962873.721,0,0,0,0,1346.511628,0,6.976744186,1353.488372,0,0,0,0,8227.906977,8227.906977,306.9767442,151.1627907,155.8139535,9.302325581,9.302325581,0,74.41860465,0,390.6976744,0,0,0,0,0,0,0,137.2093023,0,0,158.1395349,67.44186047,0,0,0,0,6.976744186,0,0,0,20.93023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717278.827,5717936.147,6723373.357,8769395.713,1192820.688,9962216.401,657.320119,53.9375
3,0,0,0,284030,0,3950,0,0,0,0,9530,99,2,239968,6,0.23,0,0.16,0.07,0,0.23,0,0.16,0.07,0,0,0,0,0,0,0.23,0,0.16,0.07,0,0.23,0,0.16,0.07,0,0,0,0,0,0,32,2,291.3043478,1293521.739,1252086.957,41434.78261,0,0,0,1234913.043,0,17173.91304,0,0,0,0,41434.78261,465826.087,181173.913,0,0,0,0,0,36521.73913,471021.0145,315750.8696,786771.8841,0,741826.087,0,741826.087,8473617.391,443769.5652,0,8917386.957,3447552.928,423321.0213,132367.3298,555688.3511,0,0,495.6521739,0,1957.826087,1957.826087,0,2844721.304,2844721.304,0,0,0,0,2517.391304,0,9.565217391,2526.956522,0,0,0,0,3204.347826,3204.347826,504.3478261,239.1304348,265.2173913,30.43478261,30.43478261,0,100,0,634.7826087,0,0,0,0,0,0,0,130.4347826,0,0,408.6956522,60.86956522,0,0,0,0,0,0,0,0,34.7826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9771131.829,-602831.6232,-159062.058,11921170.32,1297514.438,13218684.76,-10373963.45,28.5
3,0,0,0,3040400,0,0,0,0,0,0,0,99,2,239968,6,1.55,0,1.55,0,0,1.55,0,1.55,0,0,0,0,0,0,0,1.55,0,1.55,0,0,1.55,0,1.55,0,0,0,0,0,0,0,10.5,1,341.9354839,1961548.387,1961548.387,0,0,0,0,1961548.387,0,0,0,0,0,0,0,155896.7742,5025.806452,0,0,0,0,0,70851.6129,27256.77419,0,27256.77419,256696.7742,1375903.226,0,1375903.226,0,2892494.839,248481.9355,3140976.774,5858220.903,799.4253194,67930.60297,68730.02829,5218.709677,0,0,0,0,5218.709677,9696362.581,0,9696362.581,0,0,0,0,5605.16129,0,0,5605.16129,0,0,0,0,0,0,0,0,0,141.9354839,120.6451613,21.29032258,0,32.90322581,174.8387097,0,0,0,0,0,0,0,32.90322581,0,0,103.8709677,16.77419355,0,0,0,0,0,0,0,0,21.29032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444633.254,3838141.677,6979118.452,5858220.903,1444633.254,7302854.157,2393508.423,28.5
3,0,0,0,309850,0,0,0,0,148130,0,0,37,1,252733,6,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,36,2,1000,4579800,3098500,1481300,0,0,0,3098500,0,0,0,0,1481300,0,0,1953100,602100,2917700,0,0,0,0,84500,622519.3333,248992,871511.3333,0,887200,0,887200,16639740,21861220,0,38500960,33122664.33,276825.9694,590953.644,867779.6134,32760,0,0,0,0,32760,48681360,0,48681360,0,0,0,0,5790,0,0,5790,0,0,9030,0,0,9030,1350,20,1330,1300,1300,0,90,40,2780,0,0,0,0,0,0,0,120,0,660,1740,60,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18394719.61,15558695.67,37419915.67,49762404.33,1754979.613,51517383.95,-2836023.947,104.2428571
3,0,0,0,309850,0,0,0,0,259230,0,0,37,1,252733,5,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,36,2,347.826087,2474260.87,1347173.913,1127086.957,0,0,0,1347173.913,0,0,0,0,1127086.957,0,0,1252086.957,714608.6957,2515086.957,0,0,0,0,73478.26087,513201.4493,0,513201.4493,0,875304.3478,0,875304.3478,30350156.52,0,0,30350156.52,7795456.188,51252.13158,454163.0909,505415.2225,27939.13043,0,0,0,0,27939.13043,50737460.87,0,50737460.87,0,0,0,0,2517.391304,0,0,2517.391304,0,0,6873.913043,0,0,6873.913043,1969.565217,1052.173913,917.3913043,0,0,0,221.7391304,0,2191.304348,0,0,0,0,0,0,0,78.26086957,0,426.0869565,1308.695652,52.17391304,0,0,0,0,0,139.1304348,0,0,186.9565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31730876.09,42942004.68,42942004.68,38145612.71,1380719.57,39526332.28,11211128.59,104.2428571
3,0,0,0,309850,0,0,0,0,370320,0,12710,37,2,252733,5,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.456,0,0.456,0,0,0.456,0,0.456,0,0,0,0,0,0,0,36,2,460.5263158,1519473.684,679495.614,839978.0702,0,0,0,679495.614,0,0,0,0,812105.2632,0,27872.80702,1130899.123,472346.4912,3006798.246,0,0,0,0,55570.17544,438688.9254,71667.10526,510356.0307,327208.8816,927872.807,0,927872.807,17369039.47,0,0,17369039.47,7275385.632,152643.0207,286182.6454,438825.6661,33434.21053,0,0,0,0,33434.21053,55199881.58,0,55199881.58,0,0,0,0,1905.701754,0,0,1905.701754,0,0,4951.754386,0,2155.701754,7107.45614,1116.22807,587.7192982,528.5087719,0,0,0,138.1578947,0,1254.385965,0,0,0,0,0,0,0,57.01754386,0,214.9122807,706.1403509,46.05263158,0,0,0,0,0,92.10526316,0,0,138.1578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18735737.95,47924495.95,47924495.95,24644425.11,1366698.473,26011123.58,29188758,44.52941176
