"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","골목 눕히기_시간_ha당","골목 뒤집기_시간_ha당","골목 벌채_시간_ha당","골목 세우기_시간_ha당","골목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
3,0,0,0,108000,0,0,514500,0,0,0,883500,38,2,251309,5,0.72,0.72,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,19,1,902.777777777778,2091666.66666667,150000,1941666.66666667,0,0,0,150000,0,0,714583.333333333,0,0,0,1227083.33333333,1066388.88888889,462916.666666667,0,0,21944.4444444444,0,0,87500,584027.777777778,166000,750027.777777778,598958.333333333,1250000,0,1250000,12657691.6666667,697222.222222222,44444.4444444444,13399358.3333333,6030254.31854183,235670.283888889,212409.21,448079.493888889,5469.44444444444,0,5351.38888888889,291.666666666667,22021.7361111111,27491.1805555556,5086583.33333333,45653337.5,50739920.8333333,0,0,0,0,241.666666666667,0,0,241.666666666667,7083.33333333333,0,0,0,3000,10083.3333333333,563.888888888889,401.388888888889,162.5,48.6111111111111,33.3333333333333,15.2777777777778,170.833333333333,0,783.333333333333,0,0,0,29.1666666666667,0,0,0,131.944444444444,0,61.1111111111111,104.166666666667,56.9444444444444,0,0,11.1111111111111,0,72.2222222222222,193.055555555556,0,108.333333333333,0,0,0,15.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14397895.2864582,44709666.5147915,45409209.0555556,18730070.1111111,1698079.49388889,20428149.605,30311771.2283333,42.0476190476191
3,0,0,0,118800,0,0,0,0,0,0,347200,37,1,266599,6,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,38,2,285.714285714286,1331428.57142857,339428.571428571,992000,0,0,0,339428.571428571,0,0,0,0,0,0,992000,844000,358571.428571429,0,0,0,0,0,0,208062.857142857,86989.4736842105,295052.330827068,0,0,2376285.71428571,2376285.71428571,13596774.2857143,876228.571428571,0,14473002.8571429,6348165.61654135,98829.9623699248,210886.835428571,309716.797798496,14845.7142857143,0,0,0,0,14845.7142857143,13361142.8571429,0,13361142.8571429,0,0,0,0,745.714285714286,0,0,745.714285714286,0,0,0,0,2880,2880,654.285714285714,351.428571428571,302.857142857143,48.5714285714286,48.5714285714286,0,154.285714285714,0,857.142857142857,0,0,0,0,0,0,0,102.857142857143,0,0,451.428571428571,74.2857142857143,0,0,0,0,0,85.7142857142857,0,142.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13906491.0835128,7012977.2406015,10265491.5263158,17568654.1879699,2686002.51208421,20254656.7000541,-6893513.84291128,93.5512820512821
3,0,0,0,131000,0,0,0,0,0,0,316200,33,2,244300,6,0.55,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0,0,0,13.25,2,309.090909090909,813090.909090909,238181.818181818,574909.090909091,0,0,0,238181.818181818,0,0,0,0,0,0,574909.090909091,423818.181818182,100545.454545455,0,0,0,0,0,65454.5454545454,496339.393939394,271636.363636364,767975.757575757,627878.787878788,2304000,0,2304000,9286700,1985454.54545455,56363.6363636364,11328518.1818182,5038445.95894058,311199.350545455,157869.698181818,469069.048727273,10730.9090909091,0,0,0,0,10730.9090909091,19208327.2727273,0,19208327.2727273,0,0,0,0,221.818181818182,0,0,221.818181818182,0,0,0,0,15709.0909090909,15709.0909090909,474.545454545455,334.545454545455,140,96.3636363636364,50.9090909090909,45.4545454545455,67.2727272727273,0,638.181818181818,0,0,0,0,0,0,0,60,0,109.090909090909,258.181818181818,27.2727272727273,0,0,0,0,58.1818181818182,43.6363636363636,0,67.2727272727273,0,0,0,0,14.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12106204.9079685,14169881.3137867,16165263.6363636,14371581.8181818,2773069.04872727,17144650.8669091,2063676.40581818,23.7777777777778
3,0,0,0,143600,0,0,0,0,0,0,0,35,1,268798,5,0.46,0,0.44,0,0.02,0.46,0,0.44,0,0.02,0,0,0,0,0,0.46,0,0.44,0,0.02,0.46,0,0.44,0,0.02,0,0,0,0,0,32,2,254.347826086956,312173.913043478,312173.913043478,0,0,0,0,312173.913043478,0,0,0,0,0,0,0,928695.652173913,451521.739130435,166086.956521739,0,0,0,0,143260.869565217,874518.115942029,225543.47826087,1100061.5942029,357246.376811594,2739130.43478261,0,2739130.43478261,9983797.82608696,5572571.73913043,247826.086956522,15804195.6521739,9389192.60812647,422001.494927536,220793.591304348,642795.086231884,22997.8260869565,0,0,0,0,22997.8260869565,33576826.0869565,0,33576826.0869565,0,0,0,0,4008.69565217391,0,0,4008.69565217391,0,0,0,0,0,0,328.260869565217,232.608695652174,95.6521739130435,343.478260869565,215.217391304348,128.260869565217,210.869565217391,0,882.608695652174,0,0,0,0,0,0,0,100,0,267.391304347826,384.782608695652,6.52173913043478,0,0,0,0,0,26.0869565217391,0,97.8260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13524773.6665112,24187633.47883,29848980.9855072,19532040.7536232,3381925.52101449,22913966.2746377,10662859.8123188,73.6666666666667
3,0,0,0,143600,0,0,0,0,0,0,0,99,1,252634,6,0.11,0.02,0.07,0.02,0,0.02,0.02,0,0,0,0.09,0,0.07,0.02,0,0.11,0.02,0.07,0.02,0,0.02,0.02,0,0,0,0.09,0,0.07,0.02,0,30.3333333333333,2,590.909090909091,1305454.54545455,1305454.54545455,0,0,0,0,1305454.54545455,0,0,0,0,0,0,0,1399090.90909091,216363.636363636,0,0,0,0,0,69090.9090909091,197990.909090909,686576.267942584,884567.177033493,1793181.81818182,2454545.45454545,9363636.36363636,11818181.8181818,9785036.36363636,7636363.63636364,227272.727272727,17648672.7272727,23020003.9895144,1027828.15133397,255919.541818182,1283747.69315215,28500,0,0,0,0,28500,31920000,0,31920000,0,0,0,0,2372.72727272727,0,0,2372.72727272727,0,0,0,0,0,0,390.909090909091,163.636363636364,227.272727272727,490.909090909091,318.181818181818,172.727272727273,172.727272727273,0,1054.54545454545,0,0,0,0,0,0,0,245.454545454545,0,0,736.363636363636,36.3636363636364,0,0,0,0,0,0,0,36.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13650981.2443076,8899996.01048557,25999617.0047847,23569055.722488,13101929.511334,36670985.233822,-4750985.23382201,81.4
3,0,0,0,149100,0,0,0,0,0,0,0,37,2,266599,6,0.82,0.19,0.63,0,0,0.82,0.19,0.63,0,0,0,0,0,0,0,0.82,0.19,0.63,0,0,0.82,0.19,0.63,0,0,0,0,0,0,0,20.4,2,201.219512195122,181829.268292683,181829.268292683,0,0,0,0,181829.268292683,0,0,0,0,0,0,0,364390.243902439,77073.1707317073,0,0,0,0,0,0,385605.691056911,112466.124661247,498071.815718157,0,2195121.95121951,0,2195121.95121951,7618984.14634146,512087.804878049,0,8131071.95121951,1900051.30352304,38116.9077506775,108554.121463415,146671.029214092,25120.7317073171,0,0,0,0,25120.7317073171,14318817.0731707,0,14318817.0731707,0,0,0,0,487.80487804878,0,0,487.80487804878,0,0,0,0,0,0,452.439024390244,179.268292682927,273.170731707317,40.2439024390244,25.609756097561,14.6341463414634,29.2682926829268,0,521.951219512195,0,0,0,0,0,0,0,67.0731707317073,0,0,378.048780487805,17.0731707317073,0,0,0,0,0,36.5853658536585,0,19.5121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,9960777.12677507,12418765.7696477,12930853.5745257,9519035.4498645,2341792.9804336,11860828.4302981,2457988.64287263,68.8181818181818
3,0,0,0,15800,0,0,122500,0,0,0,0,36,1,261128,5,0.11,0,0.11,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,19,2,500,1383000,158000,1225000,0,0,0,158000,0,0,1225000,0,0,0,0,1113000,935000,3913000,0,0,0,0,0,1567913.33333333,248562,1816475.33333333,591666.666666667,900000,0,900000,29866850,22430300,660000,52957150,32726644.6608563,496850.43168,747734.26,1244584.69168,14910,0,0,4510,13665.3,28575.3,26838000,41269206,68107206,0,0,0,0,1740,0,0,1740,17000,0,0,0,0,17000,1390,720,670,1360,830,530,400,0,3150,0,0,0,0,0,0,0,470,0,630,970,100,0,0,60,0,0,480,0,380,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,32388360.0308237,35380561.3391437,58093936,62970420,2144584.69168,65115004.69168,2992201.30832,90.8205128205128
3,0,0,0,158400,0,0,0,0,0,0,198400,37,1,266599,6,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,38,2,171.052631578947,938947.368421053,416842.105263158,522105.263157895,0,0,0,416842.105263158,0,0,0,0,0,0,522105.263157895,480526.315789474,306315.789473684,0,0,0,0,0,41578.9473684211,1271609.21052632,80121.8836565097,1351731.09418283,0,947368.421052632,0,947368.421052632,13071613.1578947,0,0,13071613.1578947,3385698.51523546,217548.443842105,184003.371578947,401551.815421053,27021.0526315789,0,0,0,0,27021.0526315789,19184947.3684211,0,19184947.3684211,0,0,0,0,915.789473684211,0,0,915.789473684211,0,0,0,0,1515.78947368421,1515.78947368421,652.631578947368,331.578947368421,321.052631578947,0,0,0,128.947368421053,0,781.578947368421,0,0,0,0,0,0,0,76.3157894736842,0,31.5789473684211,465.789473684211,52.6315789473684,0,0,0,0,0,50,0,105.263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14420533.3943684,15799248.8531856,15799248.8531856,16457311.6731302,1348920.23647368,17806231.9096039,1378715.45881717,93.5512820512821
3,0,0,0,158400,0,0,0,0,154000,0,198400,37,3,266599,6,1.47,0,1.47,0,0,1,0,1,0,0,0.47,0,0.47,0,0,1.14,0,1.14,0,0,0.67,0,0.67,0,0,0.47,0,0.47,0,0,48,2,131.578947368421,448070.175438596,138947.368421053,309122.807017544,0,0,0,138947.368421053,0,0,0,0,135087.719298246,0,174035.087719298,503070.175438596,152368.421052632,3714210.52631579,0,0,0,0,0,643818.859649123,66767.6592797784,710586.518928901,83040.9356725146,480000,415614.035087719,895614.035087719,10711371.0526316,0,0,10711371.0526316,6293559.78793475,140505.829978763,192560.720350877,333066.55032964,14833.3333333333,0,0,0,0,14833.3333333333,18541666.6666667,0,18541666.6666667,0,0,0,0,305.263157894737,0,0,305.263157894737,0,0,1096.49122807018,0,505.263157894737,1601.75438596491,558.771929824561,302.631578947368,256.140350877193,0,0,0,85.9649122807017,0,644.736842105263,0,0,0,0,0,0,0,60.5263157894737,0,94.7368421052632,310.526315789474,29.8245614035088,0,0,0,0,0,79.8245614035088,0,69.2982456140351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11524437.6029612,12248106.8787319,12663720.9138196,16589316.8054786,1228680.58541736,17817997.390896,723669.275770698,44.6666666666667
3,0,0,0,158400,0,0,0,0,154000,0,248000,37,1,266599,6,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,38,2,347.826086956522,2436521.73913043,688695.652173913,1747826.08695652,0,0,0,688695.652173913,0,0,0,0,669565.217391304,0,1078260.86956522,1170434.7826087,504347.826086956,8969565.2173913,0,0,0,0,0,359440.579710145,0,359440.579710145,0,923478.260869565,0,923478.260869565,22416043.4782609,0,0,22416043.4782609,13706909.1449275,32480.2508985507,440161.72173913,472641.972637681,24586.9565217391,0,0,0,0,24586.9565217391,35159347.826087,0,35159347.826087,0,0,0,0,1513.04347826087,0,0,1513.04347826087,0,0,5434.78260869565,0,3130.4347826087,8565.21739130435,1143.47826086957,630.434782608696,513.04347826087,0,0,0,200,0,1343.47826086957,0,0,0,0,0,0,0,95.6521739130435,0,208.695652173913,613.04347826087,113.04347826087,0,0,0,0,0,152.173913043478,0,160.869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23812163.7117681,21452438.6811594,21452438.6811594,36122952.6231884,1396120.23350725,37519072.8566957,-2359725.0306087,93.5512820512821
3,0,0,0,162000,0,0,110300,0,0,0,248000,37,1,266599,6,0.89,0,0.89,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,36.125,2,388.636363636364,1182500,368181.818181818,814318.181818182,0,0,0,368181.818181818,0,0,250681.818181818,0,0,0,563636.363636364,1667727.27272727,166818.181818182,3247954.54545454,0,0,0,0,18636.3636363636,720386.363636364,372308.612440191,1092694.97607655,671969.696969697,715909.090909091,0,715909.090909091,9946775,7597384.09090909,0,17544159.0909091,15912284.1275917,470428.910350877,295464.663636364,765893.573987241,14911.3636363636,0,0,0,0,14911.3636363636,20532000,0,20532000,0,0,0,0,1977.27272727273,0,0,1977.27272727273,1931.81818181818,0,0,0,1636.36363636364,3568.18181818182,481.818181818182,243.181818181818,238.636363636364,470.454545454545,281.818181818182,188.636363636364,109.090909090909,0,1061.36363636364,0,0,0,0,0,0,0,181.818181818182,0,215.909090909091,513.636363636364,109.090909090909,0,0,0,0,0,0,0,40.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11428577.6648963,4619715.87240829,12217099.9633174,25859059.1275917,1481802.66489633,27340861.792488,-6808861.79248803,93.5512820512821
3,0,0,0,187200,0,0,0,0,0,0,0,99,1,252634,6,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,29,2,421.052631578947,492631.578947368,492631.578947368,0,0,0,0,492631.578947368,0,0,0,0,0,0,0,431578.947368421,73157.8947368421,0,0,0,0,0,34736.8421052632,171354.385964912,142364.542936288,313718.9289012,47894.7368421053,1066052.63157895,0,1066052.63157895,3851744.73684211,689473.684210526,15789.4736842105,4557007.89473684,2338223.86107107,165162.577433056,69305.0031578947,234467.580590951,13447.3684210526,0,0,0,0,13447.3684210526,15061052.6315789,0,15061052.6315789,0,0,0,0,915.789473684211,0,0,915.789473684211,0,0,0,0,0,0,160.526315789474,100,60.5263157894737,36.8421052631579,36.8421052631579,0,60.5263157894737,0,257.894736842105,0,0,0,13.1578947368421,0,0,0,55.2631578947368,0,0,107.894736842105,18.4210526315789,0,0,0,0,0,15.7894736842105,0,47.3684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5165657.17473687,12722828.7705079,13414699.7026777,6203360.82363804,1300520.2121699,7503881.03580794,7557171.59577101,81.4
3,0,0,0,194400,0,0,441000,0,0,0,0,35,2,268798,6,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,27,2,151.515151515152,962727.272727273,294545.454545455,668181.818181818,0,0,0,294545.454545455,0,0,668181.818181818,0,0,0,0,500454.545454545,227424.242424242,0,0,0,0,0,0,1025545.45454545,0,1025545.45454545,373484.848484848,2727272.72727273,0,2727272.72727273,9001922.72727273,9766193.93939394,309090.909090909,19077207.5757576,13285467.1243515,139809.210909091,257520.889090909,397330.1,25004.5454545455,0,0,0,0,25004.5454545455,22504090.9090909,0,22504090.9090909,0,0,0,0,263.636363636364,0,0,263.636363636364,2575.75757575758,0,0,0,0,2575.75757575758,396.969696969697,257.575757575758,139.393939393939,657.575757575758,545.454545454545,112.121212121212,122.727272727273,0,1177.27272727273,0,0,0,0,0,0,0,69.6969696969697,0,0,822.727272727273,39.3939393939394,0,0,21.2121212121212,0,39.3939393939394,184.848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12274777.6423152,9218623.7847394,19145656.5454545,22435641.9393939,3124602.82727273,25560244.7666667,-3056153.85757576,34.3333333333333
3,0,0,0,216000,0,63000,600300,0,0,0,0,38,2,251309,6,0.92,0.8,0.12,0,0,0.92,0.8,0.12,0,0,0,0,0,0,0,0.92,0.8,0.12,0,0,0.92,0.8,0.12,0,0,0,0,0,0,0,23,2,1478.26086956522,955760.869565217,303260.869565217,652500,0,0,0,234782.608695652,0,68478.2608695652,652500,0,0,0,0,485760.869565217,285978.260869565,0,0,26086.9565217391,0,0,68478.2608695652,43079.7101449275,596384.439359268,639464.149504195,562500,1604347.82608696,0,1604347.82608696,12746778.2608696,2377173.91304348,109782.608695652,15233734.7826087,5669767.84584504,639156.330587338,211491.92,850648.250587338,12734.7826086957,0,0,0,0,12734.7826086957,15536434.7826087,0,15536434.7826087,0,0,0,0,945.652173913043,0,190.217391304348,1135.86956521739,6467.39130434783,0,0,0,0,6467.39130434783,556.521739130435,350,206.521739130435,144.565217391304,90.2173913043478,54.3478260869565,194.565217391304,0,895.652173913043,0,0,0,0,0,0,0,85.8695652173913,0,21.7391304347826,207.608695652174,60.8695652173913,0,0,40.2173913043478,0,0,331.521739130435,0,147.826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15294301.3803334,9866666.93676365,12261096.4157132,18509073.1495042,2454996.07667429,20964069.2261785,-5427634.44356979,42.0476190476191
3,0,0,0,2209000,0,84000,0,0,0,0,893500,37,3,266599,6,1.39,0,1.39,0,0,0,0,0,0,0,1.39,0,1.39,0,0,1.39,0,1.39,0,0,0,0,0,0,0,1.39,0,1.39,0,0,45.7,2,176.978417266187,2292446.04316547,1649640.28776978,642805.755395683,0,0,0,1589208.63309352,0,60431.654676259,0,0,0,0,642805.755395683,639064.748201439,324748.201438849,2323453.23741007,0,3597.12230215827,0,1470503.5971223,0,541152.517985611,282847.406285498,823999.924271109,478597.122302158,0,712158.273381295,712158.273381295,11586632.3741007,441266.18705036,0,12027898.5611511,9776433.45664521,334911.364207497,236613.222733813,571524.58694131,13005.7553956835,0,0,0,0,13005.7553956835,21733086.3309353,0,21733086.3309353,0,0,0,0,2077.69784172662,0,1258.9928057554,3336.69064748201,0,0,0,0,1678.41726618705,1678.41726618705,551.079136690647,277.697841726619,273.381294964029,24.4604316546763,24.4604316546763,0,134.532374100719,0,710.071942446043,0,0,0,0,0,0,0,70.5035971223022,0,56.1151079136691,250.359712230216,78.4172661870504,0,0,7.9136690647482,0,15.8273381294964,16.5467625899281,0,110.791366906475,0,0,0,0,103.597122302158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12158156.961042,11956652.87429,13110077.3347217,20650907.5573646,1283682.8603226,21934590.4176872,-201504.08675199,44.6666666666667
3,0,0,0,278600,0,0,632100,0,0,0,1434400,37,3,266599,6,1.42,0,1.42,0,0,1.42,0,1.42,0,0,0,0,0,0,0,1.42,0,1.42,0,0,1.42,0,1.42,0,0,0,0,0,0,0,28.6666666666667,2,267.605633802817,1651478.87323944,196197.183098592,1455281.69014085,0,0,0,196197.183098592,0,0,445140.845070423,0,0,0,1010140.84507042,897042.253521127,94718.3098591549,3415774.64788732,0,25352.1126760563,24647.8873239437,0,0,705778.169014085,172521.868050408,878300.037064492,0,228169.014084507,0,228169.014084507,13593572.5352113,5357373.23943662,86619.7183098592,19037565.4929577,12635773.4851021,202008.825436126,311817.586760563,513826.412196689,12343.661971831,0,0,0,0,12343.661971831,14973823.943662,0,14973823.943662,0,0,0,0,1102.81690140845,0,0,1102.81690140845,3591.54929577465,0,0,0,2788.7323943662,6380.28169014085,745.070422535211,376.056338028169,369.014084507042,357.042253521127,191.549295774648,165.492957746479,88.0281690140845,0,1190.14084507042,0,0,0,0.704225352112676,0,0,0,199.295774647887,0,228.169014084507,619.718309859155,50.7042253521127,0,0,0,0,0,78.8732394366197,0,0,0,0,0,0,0,11.9718309859155,0,0,0,0,0,0,0,0,0,0,0,0,0.704225352112676,14397700.5557084,2338050.45855991,7744558.70941438,26291478.6145293,741995.426281196,27033474.0408105,-12059650.0971485,44.6666666666667
3,0,0,0,316800,0,0,0,0,616000,0,396800,37,2,266599,6,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,38,2,420,2659200,633600,2025600,0,0,0,633600,0,0,0,0,1232000,0,793600,803200,209200,6934000,0,0,0,0,0,376106,43386,419492,142000,892800,0,892800,14667160,1448920,0,16116080,12882611,95063.97752,331348.832,426412.80952,28034,0,0,0,0,28034,34762160,0,34762160,0,0,0,0,1392,0,0,1392,0,0,10000,0,2304,12304,802,432,370,90,46,44,94,0,986,0,0,0,0,0,0,0,84,0,142,494,92,0,0,0,0,0,106,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15986372.80952,21879549,23328469,27549771,1319212.80952,28868983.80952,5893176.19048,68.8181818181818
3,0,0,0,316800,0,0,0,316000,0,0,0,33,1,244300,6,0.47,0,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,19,2,359.574468085106,1346382.9787234,674042.553191489,672340.425531915,0,0,0,674042.553191489,0,0,0,672340.425531915,0,0,0,174893.617021277,160000,0,0,0,0,0,55106.3829787234,2307659.57446809,0,2307659.57446809,751950.354609929,2304042.55319149,0,2304042.55319149,17184470.212766,0,0,17184470.212766,5040292.90780142,296405.510638298,234618.579574468,531024.090212766,13459.5744680851,0,0,0,0,13459.5744680851,11709829.787234,0,11709829.787234,0,0,0,0,740.425531914894,0,0,740.425531914894,0,6723.40425531915,0,0,0,6723.40425531915,900,536.170212765957,363.829787234043,0,0,0,117.021276595745,0,1017.02127659574,0,0,0,0,0,0,0,40.4255319148936,0,127.659574468085,602.127659574468,36.1702127659575,0,0,0,0,34.0425531914894,29.7872340425532,0,117.021276595745,0,0,0,0,17.0212765957447,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7659574468085,20019536.8561702,6669536.87943263,6669536.87943263,22224763.1205674,2835066.64340426,25059829.7639716,-13349999.9767376,50.7647058823529
3,0,0,0,342000,0,0,2352000,0,0,0,0,35,3,268798,6,1.17,0,1.11,0.06,0,0,0,0,0,0,1.17,0,1.11,0.06,0,1.17,0,1.11,0.06,0,0,0,0,0,0,1.17,0,1.11,0.06,0,66.75,2,193.162393162393,2302564.1025641,292307.692307692,2010256.41025641,0,0,0,292307.692307692,0,0,2010256.41025641,0,0,0,0,349572.64957265,120085.47008547,0,0,1709.40170940171,1088888.88888889,0,0,317843.304843305,32632.4786324786,350475.783475783,210683.760683761,0,5105982.90598291,5105982.90598291,3288680.34188034,1993641.02564103,52991.4529914529,5335312.82051282,11812401.8953385,94916.1850712251,114056.853333333,208973.038404558,16624.7863247863,0,0,0,0,16624.7863247863,24272188.034188,0,24272188.034188,0,0,0,0,743.589743589744,0,0,743.589743589744,2179.48717948718,0,0,0,0,2179.48717948718,145.299145299145,64.957264957265,80.3418803418803,59.8290598290598,47.8632478632479,11.965811965812,47.8632478632479,33.3333333333333,286.324786324786,0,0,0,0,0,0,0,61.5384615384615,0,63.2478632478633,126.495726495727,6.83760683760684,0,0,0,0,0,0,0,19.6581196581197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54700854700855,3530644.92654185,12459786.1388495,20668298.8660969,10028090.8774929,5314955.94438746,15343046.8218803,8929141.2123077,34.3333333333333
