"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","온라인_직거래 판매방법_전화주문","온라인_직거래 판매방법_인터넷주문","온라인_직거래 판매방법_기타온라인판매","오프라인_직거래 판매방법_직접판매","오프라인_직거래 판매방법_임산물축제","오프라인_직거래 판매방법_기타온라인판매","직거래 합계","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 떫은감의 출하시기_수확 ~ 추석 이전","판매 떫은감의 출하시기_추석 연휴 판매","판매 떫은감의 출하시기_추석이후 ~ 12월 31일","판매 떫은감의 출하시기_1월 1일~설 이전","판매 떫은감의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_감타래","보유 시설 및 장비_전동가위","보유 시설 및 장비_기타","보유 시설 및 장비_없음","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
11,1,2,1,5,3,2,1,2,,2975,2975,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,20,1,2500,50,400,,,400,,,0,,1,50,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,76,25,1,3,0,0,0,0,105,,2,3,,,,,,9,,,,,,,16,,,,,,,,,,,27,,,,,,43,,,,,,2,,,,30,,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,5,,4,2,,,3,3,3,1000,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,2,1,5,3,2,5,1,1,2149,2149,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,50,20,1,2427.8332,790.0651,2230,,,1870,,,360,,,560,,,240,,,1,,,70,0,0,0,0,30,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,70,30,0,3,100,80,30,5,20,5,0,20,260,,,3,,,,,,9,,,,13,,,16,,,,,,,,,,,,,,,,,43,,,,,,2,10,,,45,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,1,1500,3,1,2,2,2,,4,2,,,,,,10,2,,,,,,,,,,,,,,9998,616,3,55.19641706
11,1,2,1,5,4,2,1,2,,2640,2640,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,100,25,1,5000,2500,8000,,,4000,,,4000,,,700,,,1800,,,1,,,50,0,20,0,0,30,0,50,0,0,50,0,0,,100,0,0,0,2,,2,,,,,,,100,100,50,5,0,0,500,0,755,,,3,,,,7,,9,,,,,14,,16,,18,,,,,,,,,,,,,,,,,,,2,3,1,1,7,7,150,150,200,100,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,3,3500,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,2,1,5,4,2,1,2,,3967,3967,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,70,15,1,1500,500,450,,,0,,1,450,,,0,,1,500,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,30,20,10,30,0,0,0,10,100,,2,3,,,,7,,9,,,,13,,,16,,18,,,21,,,,,,27,,,,,,43,,,,,,2,2,,,30,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,2,4,,2,,,3,3,3,1000,3,1,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,662,4,55.19641706
11,1,2,1,5,5,2,1,1,1,1650,1650,0,100,30,70,0,0,100,30,70,0,0,0,0,0,0,0,55,25,1,8540,1500,675,,,0,,1,675,,,0,,1,1100,,,1,,,5,0,0,0,0,95,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,100,100,250,5,0,0,0,20,475,,2,3,,,,7,,9,,,,13,,,16,,,,,21,,,,,,27,,,,,,43,,,,,,2,1,,,60,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,6,2,,,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,618,3,55.19641706
11,1,2,1,5,5,2,1,1,1,3306,3306,0,100,70,30,0,0,100,70,30,0,0,0,0,0,0,0,150,20,1,2000,1200,900,,,0,,1,900,,,0,,1,800,,,1,,,15,0,0,0,0,85,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,5,95,0,3,40,60,50,2,0,5,160,10,327,,2,3,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,4,1,1,3,10,50,50,200,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,3,1500,3,2,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,542,1,55.19641706
11,1,2,1,5,5,2,1,1,1,3967,3967,0,100,35,55,10,0,100,35,55,10,0,0,0,0,0,0,80,20,1,1000,900,585,,,0,,1,585,,,0,,1,700,,,1,,,0,0,0,0,10,90,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,3,70,30,20,5,0,0,72,20,217,,2,3,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,4,1,1,2,1,60,60,200,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,5,,1,2,,,3,3,3,1500,3,2,2,2,2,,4,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,2,1,5,5,2,1,1,1,5950,5950,0,100,10,60,30,0,100,10,60,30,0,0,0,0,0,0,100,20,1,1200,300,540,,,0,,1,540,,,0,,1,130,,,1,,,75,0,0,0,0,25,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,50,50,3,60,35,20,10,0,0,100,0,225,,2,3,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,2,2,1,6,3,45,45,100,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,4000,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,751,6,55.19641706
11,1,2,1,5,5,2,1,1,2,6610,6610,0,100,50,50,0,0,100,50,50,0,0,0,0,0,0,0,200,20,1,1500,500,1125,,,0,,1,1125,,,0,,1,500,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,100,50,10,10,0,5,50,10,235,1,2,3,,,,,,9,,,,,,,,,18,,,21,,,,,,27,,,,,,43,,,,,,1,1,,,40,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,1500,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,552,1,55.19641706
11,1,2,1,5,5,2,1,2,,1388,1388,0,100,0,80,20,0,100,0,80,20,0,0,0,0,0,0,60,15,1,1000,550,585,,,0,,1,585,,,0,,1,500,,,1,,,30,0,0,0,0,70,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,3,40,25,20,5,0,6,60,0,156,,2,3,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,2,2,1,1,2,2,45,45,200,100,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,1,2,,,3,3,3,1000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,553,1,55.19641706
11,1,2,1,5,5,2,1,2,,1980,1980,0,100,50,50,0,0,100,50,50,0,0,0,0,0,0,0,70,20,1,1000,550,450,,,0,,1,450,,,0,,1,500,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,30,40,15,5,0,5,0,10,105,,2,3,,,,7,,9,,11,,13,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,,1,1,1,,45,30,200,,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,2,9997,,1,1,,3,3,3,4000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,576,2,55.19641706
11,1,2,1,5,5,2,1,2,,5950,5950,0,100,70,30,0,0,100,70,30,0,0,0,0,0,0,0,70,25,1,1000,650,315,,,0,,1,315,,,0,,1,450,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,3,65,40,30,20,0,30,40,25,250,1,2,,,,,7,,9,,,,13,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,,1,1,2,,45,45,200,,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,3,,3,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,701,5,55.19641706
11,1,2,1,5,5,2,5,1,1,3305,3305,0,100,0,95,5,0,100,0,95,5,0,0,0,0,0,0,120,25,1,400,400,75,,,0,,1,75,,,0,,1,100,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,3,54,50,5,5,0,3,0,0,117,,2,,,,,,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,,,2,,,,45,,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,6,2,,,3,3,3,2000,3,1,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,550,1,55.19641706
11,1,2,1,5,5,2,5,1,2,4530,4530,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,120,15,1,300,300,540,,,0,,1,270,,,0,,1,300,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,60,30,5,20,0,2,0,10,127,1,2,3,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,,,1,1,,,45,45,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,5,,2,3,,3,3,3,1,1000,3,2,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,2,1,5,5,2,5,1,2,4628,4628,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,200,15,1,300,300,450,,,0,,1,450,,,0,,1,300,,,1,,,100,0,0,0,0,0,0,,,,,,,,100,0,0,0,2,,1,0,0,0,100,0,3,70,40,5,2,0,0,80,0,197,,2,,,,,,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,,1,2,2,,45,15,200,,0,0,1,1,3,,,,,2,,,100,0,0,0,0,0,5,,4,2,,,3,3,1,1000,3,2,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,2,2,3,2,2,1,1,1,6610,3305,3305,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,300,15,1,3500,1500,675,,,0,,1,675,,,0,,1,1400,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,122,64,80,5,0,0,230,20,521,,,3,,,,7,,9,,,,13,,,16,,18,,,21,,,,,,27,,,,,,43,,,,1,2,1,1,7,7,60,60,110,110,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,5,,7,2,,,3,3,1,4000,3,1,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,803,7,55.19641706
11,1,2,2,5,3,2,5,2,,2645,2645,0,100,100,0,0,0,100,100,0,0,0,0,0,0,0,0,130,20,1,450,450,270,,,0,,1,270,,,0,,1,420,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,45,50,20,24,0,0,54,5,198,1,2,,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,2,3,1,1,1,1,50,40,150,80,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,3,1500,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,552,1,55.19641706
11,1,2,2,5,3,2,5,2,,4628,4628,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,70,20,1,1000,1000,675,,,0,,1,675,,,0,,1,850,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,10,90,0,3,70,40,30,5,0,0,30,20,195,,2,,,,,7,,9,,,,,,,16,,,,,21,,,,,,27,,,,,,43,,,,1,,1,1,1,,45,30,200,,0,0,1,1,3,,,,1,2,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,2000,3,2,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,2,1,3,1,2,,1980,1980,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,30,5,1,2500,10,200,,,100,,,0,,1,10,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,5,5,5,5,0,0,0,0,20,1,2,3,,,,7,,9,,11,,13,,,16,,,,,21,,,,,,,,,,,,,,,,,,1,,,,15,,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,3,200,3,2,2,2,2,,1,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,2,3,3,1,2,,1650,1650,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,20,40,1,5000,100,1000,,,1000,,,0,,1,100,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,0,20,5,5,0,0,0,0,30,1,,,,,,7,,,,,,,,,16,,,,,21,,,24,,,,28,,,,,,,,,,,1,1,,,10,3,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,3,,3,3,3,3,1000,3,2,2,2,2,,4,1,1,,,,,9,1,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,3,3,3,1,2,,600,300,300,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,20,1,5000,1000,1000,,,100,,,900,,,50,,,950,,,1,,,90,0,5,0,0,5,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,50,50,10,5,10,0,0,0,125,1,,,,,,7,,,,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,,,1,1,,,100,50,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,5,,4,3,,1,3,3,3,5000,3,2,2,2,2,,8,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,3,3,3,1,2,,6600,3300,3300,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,50,20,1,5000,1000,600,,,600,,,0,,1,210,,,0,,1,,,,0,0,0,100,0,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,50,50,5,5,10,0,0,0,120,,,3,,,,,,9,,,,,14,,16,,18,,,,,,,,,,,,,,,,,,,,,1,1,,,75,50,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,3,2000,3,2,2,2,2,,9,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,3,3,3,3,2,,4950,4950,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,60,20,1,3000,300,3000,,,0,,1,1500,,,0,,1,300,,,1,,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,0,40,10,10,0,0,0,0,60,1,,,,,,7,,,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,30,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,2,1,,2,,,3,3,3,1500,3,2,2,2,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,3,3,3,5,2,,2140,2140,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,70,15,1,5000,5000,1000,,,0,,1,1000,,,0,,1,200,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,15,15,1,1,0,0,0,0,32,,2,3,,,,7,,,,,,,14,,,,,,,21,,23,,,,,28,,,,,,,,,,,1,1,,,120,100,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,1000,3,2,2,2,2,,9,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,3,4,3,4,2,,2112,2112,0,100,50,50,0,0,100,50,50,0,0,0,0,0,0,0,100,20,1,4000,1000,2500,,,1000,,,1500,,,50,,,500,,,1,,,0,0,0,10,0,90,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,30,20,5,2,0,0,0,0,57,,2,3,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,1,,,150,50,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,3,1000,3,2,2,2,2,,8,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,2,3,1,1,3,1320,1320,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,60,7,1,3000,50,100,,,100,,,0,,1,50,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,,100,0,0,0,2,,2,,,,,,,20,20,0,5,0,0,0,0,45,1,,,,,,7,,9,,,,,14,,16,,,,,21,,,24,,,,,,,,,,,,,,,1,1,,,10,10,,,0,0,,1,1,400,,,1,,,,100,0,0,0,0,0,4,,1,3,,1,3,3,3,1500,3,2,2,1,1,3,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,2,3,1,1,4,2640,2640,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,40,30,1,3000,300,1000,,,0,,1,100,,,0,,1,200,,,1,,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,10,30,120,20,0,0,100,0,280,1,,,,,,,,9,,,,,14,,16,,,,,,,,24,,,,,,,,,,,,,,1,1,,,10,40,,,100,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,1,2,,,3,3,3,1500,3,2,2,2,2,,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,576,2,55.19641706
11,1,3,1,4,2,3,1,2,,2000,2000,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,40,11,1,5000,2000,2000,,,500,,,1500,,,50,,,300,,,1,,,0,0,0,5,0,95,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,20,15,10,2,0,0,0,0,47,1,2,,,,,7,,9,,,,,14,,16,,,,,,,,,,,,28,,,,,,,,,,,1,,,,100,100,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,2,4,,1,2,,1,1,1,2500,3,2,1,2,2,,8,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,2,3,1,2,,330,330,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,30,10,1,200,70,45,,,0,,1,45,,,0,,1,70,,,1,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,1,0,0,0,100,0,3,10,10,5,2,0,0,0,5,32,,,,,,,,,9,,,,,,,16,,18,,,,,,,,,,,,,,,43,,,,,,1,,,,45,,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,6,2,,,3,3,3,500,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,2,3,1,2,,3960,3960,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,60,15,1,6000,5000,300,,,200,,,50,,,150,,,50,,,1,,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,1,0,0,100,0,0,1,30,30,20,10,0,0,100,0,190,1,,,,,,,,,,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,2,2,1,1,3,2,30,10,100,80,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,3,,1,3,3,3,1000,3,2,2,2,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,2,3,1,2,,660,660,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,10,10,1,1200,10,200,,,100,,,0,,1,10,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,,100,0,0,0,2,,2,,,,,,,5,10,5,5,0,0,0,0,25,1,2,,,,,7,,,,11,,,14,,16,,,,,,,,24,,,,,,,,,,,,,,,1,1,,,20,5,150,130,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,5,,4,4,,9997,3,3,3,200,3,2,2,2,1,1,8,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,2,3,6,2,,700,700,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,30,50,1,5000,500,4000,,,0,,1,4000,,,0,,1,500,,,1,,,0,0,0,0,0,100,0,100,0,0,0,0,0,,100,0,0,0,2,,1,0,0,50,50,0,2,0,50,300,30,0,5,500,0,885,1,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,26,,,,,,,,,,,1,2,1,1,7,7,30,10,200,85,0,0,1,1,1,500,,,1,,,,100,0,0,0,0,0,4,,4,3,,3,3,3,3,3000,3,2,2,2,2,,3,2,,,,,,2,2,,,,,,,,,,,,,,9998,550,1,55.19641706
11,1,3,1,4,3,3,1,1,1,4620,4620,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,70,20,1,3000,1500,10000,,,0,,1,4000,,,0,,1,1000,,,1,,,0,0,0,0,50,50,0,100,0,0,0,0,0,,100,0,0,0,2,,2,,,,,,,50,30,100,10,0,0,300,0,490,1,,,,,,,,,,,,,14,,16,,,,,,,,24,,,,,,,,,,,,,3,4,1,1,4,4,30,10,120,85,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,5,,2,3,,3,3,3,1,2500,3,2,2,2,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,3,3,1,2,,1600,800,800,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,50,15,1,5000,2000,2000,,,1000,,,1000,,,900,,,1100,,,1,,,70,0,0,10,0,20,0,10,0,0,90,0,0,,100,0,0,0,2,,2,,,,,,,100,150,50,0,50,0,100,0,450,1,,,,,,7,,,10,,,,,,16,,18,,,21,,,,,,,,,,,,,,,,2,,1,1,2,,300,300,180,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,1,2,,,3,3,3,3000,3,2,2,2,2,,8,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,55.19641706
11,1,3,1,4,3,3,1,2,,4298,4298,0,100,90,10,0,0,100,90,10,0,0,0,0,0,0,0,180,18,1,3000,1000,450,,,0,,1,450,,,0,,1,900,,,1,,,0,0,0,0,0,100,0,0,0,0,0,0,100,,100,0,0,0,2,,1,0,0,0,100,0,3,140,70,50,5,0,3,0,20,288,1,2,3,,,,7,,,,,,13,,,16,,,,,21,,,,,,27,,,,,,43,,,,,,2,2,,,30,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,2,2,,2,,,3,3,3,2500,3,2,2,2,2,,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,618,3,55.19641706
